Date,CPI,IndexValue_NDXT,NetChange_NDXT,High_NDXT,Low_NDXT,Close/Last_GOOGL,Volume_GOOGL,Open_GOOGL,High_GOOGL,Low_GOOGL,Close/Last_AAPL,Volume_AAPL,Open_AAPL,High_AAPL,Low_AAPL
2015-05-31,238.57661590909092,2440.5405213954,17.778959931210004,2453.224273540975,2410.04941489296,27.6485,30583410.0,32.49,27.78125,27.39255,32.855000000000004,168214200.0,32.49,32.855000000000004,32.370000000000005
2015-06-04,238.64018181818184,2424.85242698891,-21.6625630886,2445.0462916948,2419.29860526418,27.5845,26325580.0,32.395,27.798,27.456,32.645,153343920.0,32.395,32.645,32.2275
2015-06-08,238.6416363636364,2391.10655208125,-35.32267858584,2426.01774406687,2386.96664338273,27.174,27322160.0,32.225,27.4935,27.1475,32.3025,210439600.0,32.225,32.3025,31.7075
2015-06-12,238.6445454545455,2400.46442713884,-18.61495924602,2413.1037440565,2397.86093234605,27.3735,25442240.0,32.0463,27.4425,27.2815,32.0825,147305040.0,32.0463,32.0825,31.7775
2015-06-16,238.646,2394.76328573792,9.63772691028,2398.19661353943,2379.17198330156,27.2435,32509240.0,31.7575,27.3345,27.0786,31.9625,125774600.0,31.7575,31.9625,31.5925
2015-06-20,238.6481818181818,2398.95455152939,-5.28550857153,2410.28843760987,2390.401023722565,27.586,30676110.0,31.78,27.733249999999998,27.45955,32.20625,173042340.0,31.78,32.20625,31.68625
2015-06-24,238.65036363636364,2403.14581732086,-20.20874405334,2422.38026168031,2401.63006414357,27.9285,28842980.0,31.8025,28.132,27.8405,32.45,220310080.0,31.8025,32.45,31.78
2015-06-28,238.6439376321353,2357.2054371047598,-8.273073718589998,2368.7025334824802,2351.6836977432204,27.647750000000002,28483470.0,31.705,27.766,27.5095,32.06125,164497400.0,31.705,32.06125,31.61125
2015-07-02,238.63751162790695,2311.26505688866,3.66259661616,2315.02480528465,2301.73733134287,27.367,28123960.0,31.6075,27.4,27.1785,31.6725,108684720.0,31.6075,31.6725,31.4425
2015-07-06,238.62102325581395,2286.32395196696,-24.9411049217,2308.31315569692,2277.42845516597,27.281,25557980.0,31.235,27.429,27.1048,31.5575,111891800.0,31.235,31.5575,31.2125
2015-07-10,238.55506976744184,2266.21426937281,24.99262010764,2273.52998271158,2254.07693307777,27.8055,43388120.0,30.485,27.9645,27.6,30.9625,245171200.0,30.485,30.9625,30.3025
2015-07-14,238.52209302325585,2312.03060528832,17.99266434415,2318.58594470958,2302.06417884941,29.209,74218560.0,31.51,29.4854,28.7085,31.5925,126783480.0,31.51,31.5925,31.26
2015-07-18,238.47262790697675,2303.3203423742552,-2.43498338765,2309.0742355449647,2292.37810650104,31.982,78436780.0,31.00375,32.57595,31.644750000000002,31.48375,293968540.0,31.00375,31.48375,30.87875
2015-07-22,238.4231627906977,2294.61007946019,-22.86263111945,2299.56252638035,2282.69203415267,34.755,82655000.0,30.4975,35.6665,34.581,31.375,461153600.0,30.4975,31.375,30.4975
2015-07-26,238.37369767441862,2303.393871762085,-2.9300939505249985,2308.9422656617053,2285.163145879865,33.9915,61127310.0,30.53875,34.5345,33.582750000000004,31.00875,297378700.0,30.53875,31.00875,30.4625
2015-07-30,238.32423255813956,2312.17766406398,17.0024432184,2318.32200494306,2287.63425760706,33.228,39599620.0,30.58,33.4025,32.5845,30.6425,133603800.0,30.58,30.6425,30.4275
2015-08-03,238.29125581395348,2297.09919552148,-1.6953719291,2304.04375385525,2282.40237291986,33.236,31234220.0,30.375,33.3335,32.883,30.6425,278559600.0,30.375,30.6425,29.38
2015-08-07,238.2253023255814,2293.37871701809,7.90821137289,2295.73272489683,2277.06640121506,33.2195,27528820.0,28.645,33.4397,32.9435,29.0625,154440480.0,28.645,29.0625,28.625
2015-08-11,238.19232558139532,2292.68557035801,-42.24149640664,2316.60703035939,2281.57153041919,34.515,109451320.0,29.4525,35.2,34.216,29.545,387282680.0,29.4525,29.545,28.3325
2015-08-15,238.14286046511626,2275.70959306623,-32.38250161597,2299.37002463692,2264.584974144395,34.6085,79795990.0,29.23875,35.105000000000004,34.278000000000006,29.3375,289800000.0,29.23875,29.3375,28.50125
2015-08-19,238.0933953488372,2258.73361577445,-22.5235068253,2282.13301891445,2247.5984178696,34.702,50140660.0,29.025,35.01,34.34,29.13,192317320.0,29.025,29.13,28.67
2015-08-23,238.04393023255813,2218.74377674135,20.019724166474997,2232.7074052461403,2191.7928907646447,34.05,54510230.0,28.541249999999998,34.3545,33.447500000000005,28.72,263809100.0,28.541249999999998,28.72,28.0875
2015-08-27,237.99446511627903,2178.75393770825,62.56295515825,2183.28179157783,2135.98736365969,33.398,58879800.0,28.0575,33.699,32.555,28.31,335300880.0,28.0575,28.31,27.505
2015-08-31,237.96148837209304,2168.15096665163,-13.57165665509,2186.25363306676,2152.69402072436,32.391,38783540.0,28.0075,33.2205,32.3175,28.6325,224446360.0,28.0075,28.6325,28.0
2015-09-04,237.92971428571428,2118.09795728782,-34.6945119812,2138.59268323953,2109.84355293468,31.448,40427360.0,27.2425,31.725,31.325,27.6125,199617840.0,27.2425,27.6125,27.1275
2015-09-08,237.92461904761905,2191.13548053725,73.03752324943,2192.84106131606,2163.70818145706,32.194,39057100.0,27.9125,32.252,31.645,28.14,218029200.0,27.9125,28.14,27.58
2015-09-12,237.90933333333334,2203.8889902019346,43.30222169709499,2205.99413512002,2179.4817628118753,32.735,32642080.0,28.4875,32.82775,32.3775,28.637500000000003,183176040.0,28.4875,28.637500000000003,28.22
2015-09-16,237.89404761904763,2216.64249986662,13.56692014476,2219.14720892398,2195.25534416669,33.276,26227060.0,29.0625,33.4035,33.11,29.135,148322880.0,29.0625,29.135,28.86
2015-09-20,237.8787619047619,2168.2219913069002,5.620903181199999,2175.055737885885,2138.334683819845,33.01075,32446960.0,28.6875,33.121,32.6091,29.005000000000003,174284600.0,28.6875,29.005000000000003,28.47625
2015-09-24,237.86347619047615,2119.80148274718,-2.32511378236,2130.96426684779,2081.414023473,32.7455,38666860.0,28.3125,32.8385,32.1082,28.875,200246320.0,28.3125,28.875,28.0925
2015-09-28,237.8532857142857,2067.88811755295,-50.51606909751,2114.76309987328,2067.17786311319,31.2125,47440820.0,28.4625,32.1425,30.892,28.6425,207447960.0,28.4625,28.6425,28.11
2015-10-02,237.8067380952381,2162.56339081904,41.24049631821,2162.59854330039,2093.12617161379,32.8495,48681420.0,27.0025,32.9128,31.675,27.7534,231099760.0,27.0025,27.7534,26.8875
2015-10-06,237.7442142857143,2212.49472681357,6.28878454326,2216.22633368574,2188.00699985272,33.582,43132800.0,27.6575,33.94,33.1541,27.935,194808800.0,27.6575,27.935,27.4413
2015-10-10,237.6504285714286,2239.5527955035404,18.345063417495,2248.252581356195,2214.2785857068448,33.801249999999996,37206230.0,27.740000000000002,34.221000000000004,33.549549999999996,27.9075,186272840.0,27.740000000000002,27.9075,27.41565
2015-10-14,237.5566428571429,2266.61086419351,30.40134229173,2280.27882902665,2240.55017156097,34.0205,31279660.0,27.8225,34.502,33.945,27.88,177736880.0,27.8225,27.88,27.39
2015-10-18,237.46285714285716,2301.01690537337,48.247412405025,2309.1314176890446,2270.2359636817846,34.03875,59241870.0,28.2025,34.45225000000001,33.765,28.377499999999998,171729760.0,28.2025,28.377499999999998,27.9575
2015-10-22,237.36907142857143,2335.42294655323,66.09348251832,2337.98400635144,2299.9217558026,34.057,87204080.0,28.5825,34.4025,33.585,28.875,165722640.0,28.5825,28.875,28.525
2015-10-26,237.3065476190476,2353.60974570889,-16.82684076155,2370.78718812333,2346.2553615351,36.556,48234520.0,29.52,36.7475,36.001,29.5325,264559080.0,29.52,29.5325,28.73
2015-10-30,237.1815,2346.65862344043,13.81523971577,2353.98894278342,2338.13896673241,36.8695,39950660.0,30.2475,37.3155,36.8265,30.305,197220880.0,30.2475,30.305,29.8625
2015-11-03,237.1189761904762,2374.49013070596,8.03672300219,2383.63389263118,2359.58560449396,37.441,36296100.0,30.1975,37.5849,37.058,30.8725,181917040.0,30.1975,30.8725,30.175
2015-11-07,237.0251904761905,2355.479844131405,1.0654424600899999,2369.653347695305,2346.628455696465,37.85175,39082270.0,29.645000000000003,38.01945,37.52275,30.11375,181317320.0,29.645000000000003,30.11375,29.48875
2015-11-11,236.9314047619048,2336.46955755685,-5.90583808201,2355.67280275943,2333.67130689897,38.2625,41868440.0,29.0925,38.454,37.9875,29.355,180717600.0,29.0925,29.355,28.8025
2015-11-15,236.83761904761906,2336.15543520021,-0.38103023861499974,2351.47502251859,2330.970708656585,38.12975,34970860.0,29.25125,38.30775,37.924499999999995,29.646250000000002,176826700.0,29.25125,29.646250000000002,28.99625
2015-11-19,236.74383333333333,2335.84131284357,5.14377760478,2347.27724227775,2328.2701104142,37.997,28073280.0,29.41,38.1615,37.8615,29.9375,172935800.0,29.41,29.9375,29.19
2015-11-23,236.68130952380952,2332.75867764413,-12.5713847051,2349.51915358028,2327.26974605323,38.835,34646800.0,29.8175,39.145,38.6755,29.9325,129782720.0,29.8175,29.9325,29.335
2015-11-27,236.58752380952384,2353.61879613825,9.19907550993,2357.75559914402,2344.8759627009,38.5985,14446400.0,29.5725,38.7,38.35,29.6025,52185800.0,29.5725,29.6025,29.4
2015-12-01,236.525,2401.47477756435,28.13357783469,2401.51376581467,2378.1595806274,39.1895,40328860.0,29.6875,39.25,38.2975,29.7025,139225000.0,29.6875,29.7025,29.215
2015-12-05,236.56787804878047,2372.2349839071003,-4.224838629605003,2392.0450520396,2354.615939443475,38.658500000000004,43281560.0,29.54875,39.0273,37.948899999999995,29.5625,162216360.0,29.54875,29.5625,28.9925
2015-12-09,236.61075609756097,2342.99519024985,-36.5832550939,2382.57633826453,2331.07229825955,38.1275,46234260.0,29.41,38.8046,37.6003,29.4225,185207720.0,29.41,29.4225,28.77
2015-12-13,236.65363414634146,2327.95207080105,-37.961766498245,2373.74017973116,2321.7884470927647,38.3095,41349240.0,28.7075,38.94205,38.032650000000004,28.7425,181913520.0,28.7075,28.7425,28.0075
2015-12-17,236.69651219512195,2312.90895135225,-39.34027790259,2364.90402119779,2312.50459592598,38.4915,36464220.0,28.005,39.0795,38.465,28.0625,178619320.0,28.005,28.0625,27.245
2015-12-21,236.7250975609756,2305.28822150372,30.80620366315,2305.6015864682,2285.89614868525,38.04,34758920.0,26.82,38.3175,37.7075,26.8425,190028920.0,26.82,26.8425,26.3925
2015-12-25,236.7608292682927,2335.468113347735,30.535083438465,2338.90683124835,2316.1263247985553,38.869,36574870.0,26.78,39.126000000000005,38.5088,27.1,156838980.0,26.78,27.1,26.55375
2015-12-29,236.79656097560976,2365.64800519175,30.26396321378,2372.2120760285,2346.35650091186,39.698,38390820.0,26.74,39.9345,39.3101,27.3575,123649040.0,26.74,27.3575,26.715
2016-01-02,236.83229268292683,2294.400129546445,-8.801489555345004,2307.03658731589,2276.873643199795,38.83225,43283380.0,25.939999999999998,39.1105,38.35505,26.475,198593060.0,25.939999999999998,26.475,25.841250000000002
2016-01-06,236.8680243902439,2223.15225390114,-47.86694232447,2241.86109860328,2207.39078548773,37.9665,48175940.0,25.14,38.2865,37.4,25.5925,273537080.0,25.14,25.5925,24.9675
2016-01-10,236.9109024390244,2171.124566235325,-3.5603449806600054,2186.61021050931,2130.9070657996454,37.268,51774300.0,24.814999999999998,37.6405,36.325,25.356250000000003,262768820.0,24.814999999999998,25.356250000000003,24.45125
2016-01-14,236.9537804878049,2119.09687856951,40.74625236315,2131.35932241534,2054.42334611156,36.5695,55372660.0,24.49,36.9945,35.25,25.12,252000560.0,24.49,25.12,23.935
2016-01-18,236.98951219512196,2101.02793894515,42.31059117037,2110.2523095473653,2060.423669924,36.92125,51257120.0,24.573749999999997,37.21125,36.1375,25.2425,257297600.0,24.573749999999997,25.2425,24.26375
2016-01-22,237.02524390243903,2082.95899932079,43.87492997759,2089.14529667939,2066.42399373644,37.273,47141580.0,24.6575,37.428,37.025,25.365,262594640.0,24.6575,25.365,24.5925
2016-01-26,237.05382926829267,2073.48645265202,28.84248981323,2083.78414283056,2042.17872077594,36.6895,30913920.0,24.9825,36.973,36.3485,25.22,287749240.0,24.9825,25.22,24.5175
2016-01-30,237.13346463414632,2082.75217570683,20.183940518705,2094.015268202745,2046.2025634863949,37.07925,80974520.0,24.36625,38.27225,36.58075,24.715,235614880.0,24.36625,24.715,24.018749999999997
2016-02-03,237.2131,2092.01789876164,11.52539122418,2104.24639357493,2050.22640619685,37.469,131035120.0,23.75,39.5715,36.813,24.21,183480520.0,23.75,24.21,23.52
2016-02-07,237.36624999999998,2031.16990047176,2.4248759062299996,2043.45040918579,1996.42487057522,36.3935,97969200.0,23.598750000000003,37.59365,35.68625,23.945,191699660.0,23.598750000000003,23.945,23.333750000000002
2016-02-11,237.5194,1970.32190218188,-6.67563941172,1982.65442479665,1942.62333495359,35.318,64903280.0,23.4475,35.6158,34.5595,23.68,199918800.0,23.4475,23.68,23.1475
2016-02-15,237.64702499999999,2045.30471003475,2.6496716795549995,2054.84202241037,2020.740111690605,35.711749999999995,49902380.0,23.723750000000003,35.90865,35.107749999999996,23.935000000000002,170540540.0,23.723750000000003,23.935000000000002,23.54875
2016-02-19,237.77465,2120.28751788762,11.97498277083,2127.02962002409,2098.85688842762,36.1055,34901480.0,24.0,36.2015,35.656,24.19,141162280.0,24.0,24.19,23.95
2016-02-23,237.87675,2110.58936647124,-42.99420449104,2142.09999358704,2108.22375817459,35.8645,41251460.0,24.1,36.545,35.7835,24.125,127404720.0,24.1,24.125,23.6375
2016-02-27,238.03003409090906,2168.86259374752,-18.18256129681,2184.933372690995,2159.94564356751,36.41925,38775630.0,24.613750000000003,36.85055,36.223,24.67375,129974620.0,24.613750000000003,24.67375,24.27375
2016-03-02,238.18331818181815,2227.1358210238,6.62908189742,2227.76675179495,2211.66752896043,36.974,36299800.0,25.1275,37.1561,36.6625,25.2225,132544520.0,25.1275,25.2225,24.91
2016-03-06,238.3372727272727,2229.483394941205,4.09407849029,2242.9148364079047,2204.99235117252,36.79125,40446050.0,25.240000000000002,36.991550000000004,36.4135,25.39125,133253520.0,25.240000000000002,25.39125,24.973750000000003
2016-03-10,238.4912272727273,2231.83096885861,1.55907508316,2258.06292102086,2198.31717338461,36.6085,44592300.0,25.3525,36.827,36.1645,25.56,133962520.0,25.3525,25.56,25.0375
2016-03-14,238.59386363636364,2269.09984341604,-8.26688059617,2275.68434516878,2264.13763200054,37.512,32810620.0,25.4775,37.713,37.1831,25.7275,100233120.0,25.4775,25.7275,25.445
2016-03-18,238.7991363636364,2323.84367671381,26.65112736838,2324.57517463237,2305.09168816654,37.7705,56280200.0,26.585,38.107,37.591,26.625,174428480.0,26.585,26.625,26.2975
2016-03-22,238.90177272727271,2338.42145723769,8.0910617721,2345.38208758787,2316.80018311127,38.0025,22090840.0,26.3125,38.25,37.8938,26.8225,129381720.0,26.3125,26.8225,26.3025
2016-03-26,239.0300681818182,2338.138675698945,10.763449224115,2348.1031058665603,2323.58208701846,38.20975,31230310.0,26.7375,38.55775,38.136399999999995,27.21375,155786040.0,26.7375,27.21375,26.72625
2016-03-30,239.15836363636365,2337.8558941602,13.43583667613,2350.82412414525,2330.36399092565,38.417,40369780.0,27.1625,38.8655,38.379,27.605,182190360.0,27.1625,27.605,27.15
2016-04-03,239.29334848484848,2320.377405326105,-11.382672344880001,2339.05774703359,2312.2581082391953,38.2115,32927470.0,27.325000000000003,38.66675,38.126999999999995,27.605,154566800.0,27.325000000000003,27.605,27.0901
2016-04-07,239.4283333333333,2302.89891649201,-36.20118136589,2327.29136992193,2294.15222555274,38.006,25485160.0,27.4875,38.468,37.875,27.605,126943240.0,27.4875,27.605,27.0302
2016-04-11,239.512,2305.32445363724,-3.46368360157,2341.18262731041,2304.95957658442,37.877,31730480.0,27.2425,38.361,37.867,27.6525,117431760.0,27.2425,27.6525,27.2075
2016-04-15,239.6793333333333,2307.06695135141,-16.47811968132,2320.46632409087,2303.52600785957,39.0,31194140.0,28.0275,39.0465,38.7465,28.075,187494680.0,28.0275,28.075,27.4325
2016-04-19,239.763,2302.90653836154,-16.36090901616,2326.23258139388,2288.5253316578,38.8125,43919180.0,26.97,39.5475,38.5135,27.0,129362480.0,26.97,27.0,26.5575
2016-04-23,239.88850000000002,2313.022122723055,-3.2109796314750003,2326.26010218975,2289.99376914818,37.442750000000004,55017880.0,25.485,37.9525,36.98375,25.838749999999997,293553840.0,25.485,25.838749999999997,25.238750000000003
2016-04-27,240.014,2323.13770708457,9.93894975321,2326.28762298562,2291.46220663856,36.073,66116580.0,24.0,36.3575,35.454,24.6775,457745200.0,24.0,24.6775,23.92
2016-05-01,240.1395,2256.95803859839,5.325277262375,2267.16246152051,2239.96706832884,35.904250000000005,47885590.0,23.75,36.1175,35.46325,24.097499999999997,300573040.0,23.75,24.097499999999997,23.545
2016-05-05,240.265,2190.77837011221,0.71160477154,2208.0373000554,2188.47193001912,35.7355,29654600.0,23.5,35.8775,35.4725,23.5175,143400880.0,23.5,23.5175,23.17
2016-05-09,240.34866666666667,2196.94091029612,-0.89378100403,2207.77678088524,2190.41497658145,36.4565,38011580.0,23.25,36.7145,36.175,23.4425,131582600.0,23.25,23.4425,23.1475
2016-05-13,240.516,2202.97497644866,6.68129912546,2222.14939109598,2198.44643584293,36.2415,25100760.0,22.5,36.5645,36.1755,22.9175,176892160.0,22.5,22.9175,22.5
2016-05-17,240.59966666666668,2224.52077456037,-12.43994644706,2247.5307655868,2219.05733956323,36.0095,33374040.0,23.6375,36.7925,35.9,23.675,187435640.0,23.6375,23.675,23.2525
2016-05-21,240.72516666666667,2289.5545383794097,-3.223975068115001,2305.898657398955,2283.4862714087803,36.45725,32840840.0,24.1525,36.8935,36.265,24.305,170234420.0,24.1525,24.305,23.89
2016-05-25,240.85066666666663,2354.58830219845,5.99199631083,2364.26654921111,2347.91520325433,36.905,32307640.0,24.6675,36.9945,36.63,24.935,153033200.0,24.6675,24.935,24.5275
2016-05-29,240.92546969696969,2376.236303760425,5.124191158095,2381.075427266755,2363.06210708257,37.059250000000006,33106030.0,24.533749999999998,37.17975,36.74,24.697499999999998,156857000.0,24.533749999999998,24.697499999999998,24.3425
2016-06-02,241.00027272727272,2397.8843053224,4.25638600536,2397.8843053224,2378.20901091081,37.2135,33904420.0,24.4,37.365,36.85,24.46,160680800.0,24.4,24.46,24.1575
2016-06-06,240.96481818181817,2383.75135135529,-0.31232517106,2393.58883087416,2378.82066106568,36.503,29835420.0,24.4975,36.925,36.4145,25.4725,93060800.0,24.4975,25.4725,24.3875
2016-06-10,240.8939090909091,2354.25221525826,-40.86037171848,2374.31772231844,2347.99043974381,36.6595,29043100.0,24.6325,36.982,36.5255,24.8364,126688880.0,24.6325,24.8364,24.62
2016-06-14,240.85845454545452,2347.53199107608,4.13002455397,2355.25614998107,2328.47641267256,36.6625,26557440.0,24.33,36.8,36.325,24.6187,127562960.0,24.33,24.6187,24.1875
2016-06-18,240.80527272727272,2358.086880626775,-1.8559535065450001,2372.872328925335,2347.47960386783,36.093,27798790.0,24.19625,36.255250000000004,35.8095,24.4206,122029760.0,24.19625,24.4206,24.0125
2016-06-22,240.7520909090909,2368.64177017747,-7.84193156706,2390.4885078696,2366.4827950631,35.5235,29040140.0,24.0625,35.7105,35.294,24.2225,116496560.0,24.0625,24.2225,23.8375
2016-06-26,240.69890909090907,2367.975805076595,15.824823114035,2378.909092944675,2346.449446574355,35.349999999999994,35627200.0,23.83625,35.4495,35.019549999999995,24.0825,129814920.0,23.83625,24.0825,23.706249999999997
2016-06-30,240.64572727272727,2367.30983997572,39.49157779513,2367.32967801975,2326.41609808561,35.1765,42214260.0,23.61,35.1885,34.7451,23.9425,143133280.0,23.61,23.9425,23.575
2016-07-04,240.65896363636364,2383.35623133547,43.556648045135,2384.11911387443,2344.7820985775397,35.53275,36033680.0,23.86625,35.54175,35.0753,24.0825,129321640.0,23.86625,24.0825,23.79375
2016-07-08,240.6722,2399.40262269522,47.62171829514,2400.90854972911,2363.14809906947,35.889,29853100.0,24.1225,35.895,35.4055,24.2225,115510000.0,24.1225,24.2225,24.0125
2016-07-12,240.6943,2461.75166992041,41.68720683174,2464.27570412625,2449.40905743476,36.6255,26573120.0,24.2925,36.78,36.375,24.425,96518120.0,24.2925,24.425,24.28
2016-07-16,240.72745,2487.213477447165,36.784423520065,2490.256667497075,2467.76989575465,37.23975,24533550.0,24.646250000000002,37.406,37.03875,24.77,100697280.0,24.646250000000002,24.77,24.606900000000003
2016-07-20,240.7606,2512.67528497392,31.88164020839,2516.2376308679,2486.13073407454,37.854,22493980.0,25.0,38.032,37.7025,25.115,104876440.0,25.0,25.115,24.9338
2016-07-24,240.79375,2539.11766634126,16.742334387459998,2544.37105174287,2519.761424897785,38.073,47149530.0,25.353749999999998,38.24025,37.828500000000005,25.61375,129981900.0,25.353749999999998,25.61375,25.3194
2016-07-28,240.8269,2565.5600477086,1.60302856653,2572.50447261784,2553.39211572103,38.292,71805080.0,25.7075,38.4485,37.9545,26.1125,155087360.0,25.7075,26.1125,25.705
2016-08-01,240.849,2549.33342102882,3.333485315,2555.48526134238,2539.50798724651,40.047,60495260.0,26.1025,40.3745,39.252,26.5375,152075640.0,26.1025,26.5375,26.1025
2016-08-05,240.94969565217392,2579.48616289635,37.88557770804,2581.81565823331,2555.30716481837,40.3465,36118000.0,26.5675,40.361,39.8905,26.9125,158186440.0,26.5675,26.9125,26.545
2016-08-09,241.0000434782609,2581.96821564653,5.69654431018,2589.546946208,2579.17560039612,40.374,32145120.0,27.0575,40.6665,40.203,27.235,105185040.0,27.0575,27.235,27.0025
2016-08-13,241.0755652173913,2599.7964486016554,0.34235126747000066,2606.56861160629,2591.389737338885,40.322500000000005,26719850.0,27.166249999999998,40.474000000000004,40.009,27.28875,103249880.0,27.166249999999998,27.28875,27.043750000000003
2016-08-17,241.1510869565217,2617.62468155678,-5.01184177524,2623.59027700458,2603.60387428165,40.271,21294580.0,27.275,40.2815,39.815,27.3425,101314720.0,27.275,27.3425,27.085
2016-08-21,241.22660869565215,2639.9210841540653,2.5132744679300005,2647.70132528665,2626.70715645035,39.918,22666310.0,27.06125,40.00875,39.58825,27.15625,100660820.0,27.06125,27.15625,26.8775
2016-08-25,241.3021304347826,2662.21748675135,10.0383907111,2671.81237356872,2649.81043861905,39.565,24038040.0,26.8475,39.736,39.3615,26.97,100006920.0,26.8475,26.97,26.67
2016-08-29,241.3524782608696,2694.05093523431,6.69331515736,2701.90265793836,2690.0621947279,39.791,15457520.0,26.655,39.926,39.516,26.86,99600520.0,26.655,26.86,26.5725
2016-09-02,241.42621428571428,2700.51720215669,4.49449816682,2710.45220100514,2690.21333176693,39.8435,26982180.0,26.925,39.855,39.663,27.0,105575080.0,26.925,27.0,26.705
2016-09-06,241.42442857142856,2716.49467417279,15.9774720161,2717.00700698818,2701.27221228402,40.401,39784640.0,26.975,40.5445,39.7715,27.075,106580520.0,26.975,27.075,26.8775
2016-09-10,241.41907142857144,2690.11704793629,14.175492895915,2698.046008574615,2674.133231295965,39.962,33022400.0,27.07875,40.180499999999995,39.574,27.666249999999998,275664060.0,27.07875,27.666249999999998,27.01375
2016-09-14,241.4137142857143,2663.73942169979,12.37351377573,2679.08501016105,2646.99425030791,39.523,26260160.0,27.1825,39.8165,39.3765,28.2575,444747600.0,27.1825,28.2575,27.15
2016-09-18,241.40835714285714,2709.063990198585,10.35753021732,2722.281691764205,2697.358070622485,40.160250000000005,30706490.0,27.884999999999998,40.38475,39.881,28.49625,284470140.0,27.884999999999998,28.49625,27.825
2016-09-22,241.403,2754.38855869738,8.34154665891,2765.47837336736,2747.72189093706,40.7975,35152820.0,28.5875,40.953,40.3855,28.735,124192680.0,28.5875,28.735,28.5
2016-09-26,241.3994285714286,2709.63672280451,-20.74285254999,2722.07739808282,2700.67172705502,40.1325,28635580.0,27.91,40.504,40.0225,28.3475,119200960.0,27.91,28.3475,27.8875
