# NetChange_NDXT, High_NDXT, Low_NDXT, Close/Last_GOOGL, Open_GOOGL, Low_GOOGL, Close/Last_AAPL, Open_AAPL, Low_AAPL
-9.888730666555545668e+00,6.523017433154145256e+05,7.222187228975632934e+03,1.208729965113908378e+02,1.705218319383276366e+02,1.191642384631375648e+02,1.718515814538202733e+02,1.705218319383276366e+02,1.697607783982383580e+02
1.003815167723297463e+01,1.925276829576626769e+05,7.260165318719755305e+03,1.187044157726736557e+02,1.696090214694480665e+02,1.187155153627893327e+02,1.710160275716160641e+02,1.696090214694480665e+02,1.682724172476462456e+02
-5.330725490115412413e+00,-3.516088793668993167e+05,7.186387695053111202e+03,1.202865074405257673e+02,1.673217286829373052e+02,1.180258483069043649e+02,1.693233358088029945e+02,1.673217286829373052e+02,1.669691905031862689e+02
8.919989352973630048e+00,-7.594038883481712546e+05,6.956882903614328825e+03,1.173533759820587079e+02,1.644892782517036665e+02,1.158064553735191282e+02,1.653409583053068275e+02,1.644892782517036665e+02,1.632499106529382118e+02
1.944294265304128544e+01,-8.260491090454233345e+05,7.294402972182973826e+03,1.172021255945664251e+02,1.666026884268832191e+02,1.172006932616315282e+02,1.680878980613335045e+02,1.666026884268832191e+02,1.643586030933684015e+02
-2.527405421995021584e+01,-5.337181650276078144e+05,7.122137274745698960e+03,1.176287897599315357e+02,1.628555592948452500e+02,1.161174630556897540e+02,1.657347081166912517e+02,1.628555592948452500e+02,1.621612696963929352e+02
4.066770485252826717e+01,-1.011412732041226263e+04,7.161132125695448849e+03,1.182639684191389620e+02,1.661639796872252077e+02,1.168054947224686657e+02,1.674446331536232151e+02,1.661639796872252077e+02,1.642588985447486039e+02
-4.634227711899410451e+01,5.130887605801802711e+05,7.078859197126705112e+03,1.175949477536263998e+02,1.611316061785675231e+02,1.155853738278244123e+02,1.662449948302981966e+02,1.611316061785675231e+02,1.608642858948581420e+02
4.818802883603547116e+01,7.865233336580417817e+05,6.927845476939743094e+03,1.157288683611858886e+02,1.595497890156401013e+02,1.136286787088868095e+02,1.620224464239605879e+02,1.595497890156401013e+02,1.598558745864411890e+02
-3.176260547244139332e+01,7.075694425599396927e+05,6.936163726163497813e+03,1.145395077518762150e+02,1.610271518633904293e+02,1.140343158928946252e+02,1.640372457050532091e+02,1.610271518633904293e+02,1.615024284152725613e+02
2.462558135794135694e+01,2.866327167621410335e+05,6.868928891123685389e+03,1.169268603204946970e+02,1.617279738966905143e+02,1.132332835012857970e+02,1.635201810829737497e+02,1.617279738966905143e+02,1.590659842033018663e+02
-1.098585342294892087e+01,-2.560155338776961435e+05,6.694451381865012081e+03,1.139452453151460105e+02,1.572381368795359435e+02,1.114006349470819970e+02,1.568381075677905301e+02,1.572381368795359435e+02,1.533475098885024863e+02
-7.892601435020310419e+00,-7.038347778052486246e+05,6.686458542098734142e+03,1.128560072446286995e+02,1.516699596296605819e+02,1.079085270657591025e+02,1.575651616589904620e+02,1.516699596296605819e+02,1.513629567328289625e+02
3.023645791496693391e+01,-8.257544111172959674e+05,6.485910500953578776e+03,1.052216110221578731e+02,1.524581048914458279e+02,1.035941441138842265e+02,1.527545511968231722e+02,1.524581048914458279e+02,1.506229678549184428e+02
-1.109490884587623327e+01,-5.889087829858444165e+05,6.737362665039047897e+03,1.076612858598615219e+02,1.550291729454782512e+02,1.070749614348181211e+02,1.553817076494530056e+02,1.550291729454782512e+02,1.531476048490616790e+02
2.522781162855409320e+01,-8.294369750689815555e+04,6.808296174663380953e+03,1.082968581060772379e+02,1.551303440044235913e+02,1.068545400834478869e+02,1.561977862008329225e+02,1.551303440044235913e+02,1.538140319163177026e+02
-1.292220831989533281e+01,4.556391841181595228e+05,6.795782845906802322e+03,1.144828364928365261e+02,1.537519658872832622e+02,1.114045548454009236e+02,1.555666862946699212e+02,1.537519658872832622e+02,1.516329409040342284e+02
-1.039639041482843140e+00,7.839433311870791949e+05,6.681521317439230188e+03,1.141075490925788358e+02,1.510517232472851674e+02,1.128225678770691331e+02,1.535719818599825715e+02,1.510517232472851674e+02,1.502133683501849930e+02
2.335372740816012538e+00,7.634866251021561911e+05,6.455112636043622842e+03,1.135175483342549683e+02,1.487866954091346372e+02,1.088793990117095376e+02,1.508935156652744922e+02,1.487866954091346372e+02,1.464484666992193809e+02
1.450290233443524812e+00,3.876060185457702610e+05,6.370711103490772075e+03,1.085991436802634666e+02,1.504636278461093752e+02,1.079201960413920602e+02,1.517153481968999245e+02,1.504636278461093752e+02,1.460787296797997499e+02
8.880899318488303607e+00,-1.491016228397269151e+05,6.357344489885561416e+03,1.109246059924657857e+02,1.494832352299038689e+02,1.106675775457148205e+02,1.508998274816915171e+02,1.494832352299038689e+02,1.480487162648177275e+02
-7.481076357404305099e+00,-6.305435820061650593e+05,6.104342654610819409e+03,1.104565041207562928e+02,1.444263846818352306e+02,1.086140970104916050e+02,1.487073752489649223e+02,1.444263846818352306e+02,1.426648170923949124e+02
2.568596341589174514e+01,-8.080140311502218246e+05,6.195865448790204937e+03,1.119143392814550566e+02,1.428828921545693902e+02,1.112887233256205235e+02,1.460967415929381445e+02,1.428828921545693902e+02,1.428253679980726929e+02
-1.210573171438488771e+01,-6.290896241334395017e+05,6.334935357124016264e+03,1.141602960023805622e+02,1.456894357416780110e+02,1.141348123419235350e+02,1.488838179013150693e+02,1.456894357416780110e+02,1.457691373803190515e+02
3.624112674201742834e+01,-1.478021656746002263e+05,6.393342524182540728e+03,1.160784448005137648e+02,1.460249931296156660e+02,1.154068717277590821e+02,1.464810199234294146e+02,1.460249931296156660e+02,1.433300718570542642e+02
-2.285058167979281052e+01,3.991584176328722970e+05,6.523154293025524566e+03,1.183173391048622705e+02,1.456533758055848580e+02,1.168787583003884976e+02,1.475702088419298832e+02,1.456533758055848580e+02,1.447716316818618623e+02
1.632401228209988631e+01,7.783278335993498331e+05,6.483502349445487198e+03,1.188514262656221234e+02,1.422601058651943049e+02,1.143361813747445268e+02,1.462977588059166010e+02,1.422601058651943049e+02,1.425505502030358400e+02
-5.733801212442642736e+00,8.150999109827531502e+05,6.297046636795554150e+03,1.141936499287088935e+02,1.410947556203327622e+02,1.106942900322255241e+02,1.440859978127638783e+02,1.410947556203327622e+02,1.405550185787062389e+02
5.306175645462445800e+00,4.894366673731051269e+05,6.113415298712566255e+03,1.135660822553171272e+02,1.389836637003727731e+02,1.055275922461471509e+02,1.414189777145280118e+02,1.389836637003727731e+02,1.371382781329045883e+02
4.094678417956771455e+00,-3.704866863601812656e+04,6.131438131690443697e+03,1.091044990689382814e+02,1.362147720826484374e+02,1.067585922772003357e+02,1.386671711009602745e+02,1.362147720826484374e+02,1.358035935756266781e+02
1.368517936421322645e+01,-5.453755456849085167e+05,6.145285760464354098e+03,1.088401773636579719e+02,1.364382836270996222e+02,1.075413474557553997e+02,1.384561671052619261e+02,1.364382836270996222e+02,1.337578089732951412e+02
1.606619533779308995e+00,-7.784969685546412366e+05,6.346596860916542028e+03,1.119166239122870365e+02,1.371444154618479843e+02,1.114162990728568161e+02,1.411258122094585019e+02,1.371444154618479843e+02,1.367025005837120091e+02
1.972603674564777521e+01,-6.588865564682579134e+05,6.397378975047520726e+03,1.122903085912844006e+02,1.431400034031951236e+02,1.124538735929124442e+02,1.435495737057403289e+02,1.431400034031951236e+02,1.373422241755708626e+02
1.938238110046029306e+00,-2.097835263068308705e+05,6.640338828265248594e+03,1.161483585189590713e+02,1.424753845744819500e+02,1.149228938846819403e+02,1.432386238768595206e+02,1.424753845744819500e+02,1.409613105755197466e+02
-1.336204918200769498e+01,3.390493862953178468e+05,6.476936986757124032e+03,1.177744006949081381e+02,1.392044380864629431e+02,1.124254577039965284e+02,1.418282310392585543e+02,1.392044380864629431e+02,1.393668948982588063e+02
1.209575608024397297e+01,7.636533526742254617e+05,6.189482554857804644e+03,1.123683676226922330e+02,1.371676237009057218e+02,1.098518205809481856e+02,1.383745394737350694e+02,1.371676237009057218e+02,1.352214813511758393e+02
1.278946621769989633e+00,8.563013880038328934e+05,6.216583654198636395e+03,1.107436430518026782e+02,1.348621629388043743e+02,1.100789500724215202e+02,1.376763440545836943e+02,1.348621629388043743e+02,1.345237125731821664e+02
3.004816875230176265e-01,5.847941797791541321e+05,6.252157045103721430e+03,1.116767449202414184e+02,1.334221071413143136e+02,1.086592010676411633e+02,1.369675427298974455e+02,1.334221071413143136e+02,1.332309297614320087e+02
2.749165404192922324e+00,7.306071010038936220e+04,5.958033995147849964e+03,1.065771833153609123e+02,1.300723181272366844e+02,1.048247879009129235e+02,1.327916562734964145e+02,1.300723181272366844e+02,1.289502620822435688e+02
2.812353195771788705e+01,-4.553221613766312366e+05,6.059649300110658260e+03,1.063858439318952946e+02,1.328200020236783132e+02,1.058824027029967425e+02,1.324399487581310382e+02,1.328200020236783132e+02,1.287313575417307732e+02
-1.704649957071973176e+01,-7.435287403249548515e+05,6.283041161177185131e+03,1.106815218463978567e+02,1.338439647384385296e+02,1.078846508190240314e+02,1.378301303187544988e+02,1.338439647384385296e+02,1.323895703164839404e+02
1.231939106606023415e+01,-6.836814324595615035e+05,6.172898785306686477e+03,1.070718702553159858e+02,1.324158757923763119e+02,1.060259756472256640e+02,1.333985251342364791e+02,1.324158757923763119e+02,1.314076212741613858e+02
3.116937905124297004e+01,-2.742520127999014803e+05,6.221450870947122894e+03,1.066938496579805076e+02,1.335768900736829607e+02,1.059775560349087300e+02,1.354918640187262611e+02,1.335768900736829607e+02,1.317650488455906554e+02
-2.711196623677039952e+00,2.705495039949329221e+05,6.622294203960545929e+03,1.108933551330197815e+02,1.404228842107642663e+02,1.107829815506751743e+02,1.412332916789682145e+02,1.404228842107642663e+02,1.383384821239118310e+02
2.703007367630812041e+01,7.340212645312480163e+05,6.933775381376992300e+03,1.141755675661113116e+02,1.465748672531435091e+02,1.147754963506192922e+02,1.486602518350032653e+02,1.465748672531435091e+02,1.430510066122224941e+02
-1.114381599692271152e+01,8.813400546576448251e+05,7.083425239352515746e+03,1.164736482994439086e+02,1.477053831095625469e+02,1.164140862913806416e+02,1.498194791220535649e+02,1.477053831095625469e+02,1.474618995291509407e+02
1.045257966643183067e+01,6.666944725666991435e+05,6.925662850633028938e+03,1.171188024180656839e+02,1.448610273838236253e+02,1.148045327366692447e+02,1.486584355530798689e+02,1.448610273838236253e+02,1.427928761958063433e+02
-3.125615397619796454e+00,1.748213426680907723e+05,7.064115250896925318e+03,1.164593765188205623e+02,1.473058178457910401e+02,1.155154087950152189e+02,1.485557362575990794e+02,1.473058178457910401e+02,1.444858824806482005e+02
2.148758485965018394e+01,-3.668844570922473795e+05,7.017144643801171696e+03,1.149146980476249382e+02,1.466786808463061789e+02,1.133014389183874044e+02,1.481091778048214564e+02,1.466786808463061789e+02,1.446688883687210136e+02
-2.335318585267998515e+01,-7.084756247069709934e+05,6.939403980146118556e+03,1.174151779536143465e+02,1.482043560191949609e+02,1.126872696453660581e+02,1.516164005162782473e+02,1.482043560191949609e+02,1.475786808578954492e+02
2.031394429815634339e+01,-7.080435565227384213e+05,6.944603799357437310e+03,1.138766073262935095e+02,1.497160999853807652e+02,1.138942186535362566e+02,1.514981008946468251e+02,1.497160999853807652e+02,1.483370746925199057e+02
8.456177867736926146e+00,-3.452155819283658057e+05,6.973060479054595817e+03,1.135850819587674749e+02,1.488725768903805715e+02,1.117955909661473868e+02,1.506034102561287114e+02,1.488725768903805715e+02,1.465121304674617591e+02
-2.573060014865978928e+01,1.902339668325119419e+05,6.977974110465376725e+03,1.126528883441179687e+02,1.454828342799023631e+02,1.092473519734139416e+02,1.497032286230915190e+02,1.454828342799023631e+02,1.452522724726775323e+02
2.086374737578111649e+01,6.852757511773152510e+05,6.548812396521874689e+03,1.086158489686431921e+02,1.381172275417417268e+02,1.051180235506500935e+02,1.436764539081764269e+02,1.381172275417417268e+02,1.362866598794418849e+02
-2.323280838782665114e+01,8.862814443904211512e+05,6.367466277675671336e+03,1.057587871294344666e+02,1.382665786092168219e+02,1.037377839901938614e+02,1.416270424459117123e+02,1.382665786092168219e+02,1.382769930083293275e+02
4.058393917091115100e+01,7.300716873050072463e+05,6.396982090686411539e+03,1.066632617073279050e+02,1.399985432141799606e+02,1.020525567855863045e+02,1.422188987871803079e+02,1.399985432141799606e+02,1.373643007935909850e+02
-2.270768336247760999e+01,2.639236851285338053e+05,6.509789782333125004e+03,1.115419632233113560e+02,1.382463955611067377e+02,1.094749694096844621e+02,1.434835256136167345e+02,1.382463955611067377e+02,1.379133629188608836e+02
1.685618329207592581e+01,-2.846082487699447083e+05,6.326632409126822495e+03,1.089099102601562663e+02,1.395386465690686464e+02,1.062326393187099001e+02,1.401829948180246390e+02,1.395386465690686464e+02,1.329556401606860163e+02
-1.327688444616470065e+00,-6.763866035709029529e+05,6.502385181557348005e+03,1.093054854548941535e+02,1.395755549096951995e+02,1.094903814997282296e+02,1.418149000065552059e+02,1.395755549096951995e+02,1.368407029484172881e+02
1.862421937490159962e+01,-7.344212034022336593e+05,6.439621112442127924e+03,1.121689888891199871e+02,1.463619800284669168e+02,1.120601260944181234e+02,1.481698180434846392e+02,1.463619800284669168e+02,1.403482134629096265e+02
-2.328410862543705662e+00,-4.240415086080955225e+05,6.694169081890330744e+03,1.164026616295000025e+02,1.490972160684988523e+02,1.144031685625668899e+02,1.498557548894165734e+02,1.490972160684988523e+02,1.467060969387151772e+02
8.995598596121681112e-01,9.716100421058466600e+04,6.637224843179506934e+03,1.143137439738585499e+02,1.454578713825581815e+02,1.136622296907030147e+02,1.469068061848917637e+02,1.454578713825581815e+02,1.432387931239221075e+02
8.253165691470599086e+00,6.162092300591587555e+05,6.544151639671305020e+03,1.157892330723274625e+02,1.442348413803048288e+02,1.129990690470072678e+02,1.482514828753335792e+02,1.442348413803048288e+02,1.424809168331067895e+02
-2.564316842972300492e+01,8.700087261254164623e+05,6.208179074950572613e+03,1.125741675819472363e+02,1.432252797074529553e+02,1.095966036971864241e+02,1.462466327510027781e+02,1.432252797074529553e+02,1.392606132444396962e+02
6.423397758792975765e+01,7.728796394106741063e+05,6.418169632558966441e+03,1.136880294011609891e+02,1.539252363490429616e+02,1.135751798999018831e+02,1.565215352413131313e+02,1.539252363490429616e+02,1.473287062509028829e+02
-6.397140803810259513e+01,3.390193695833001402e+05,6.415243674075339186e+03,1.135541108869266509e+02,1.549185530213515563e+02,1.128235429042851479e+02,1.562692378227107781e+02,1.549185530213515563e+02,1.534553527241615143e+02
8.698843998073141393e+01,-2.101415874386455398e+05,6.484155117683520075e+03,1.132881994773387362e+02,1.542547985090793929e+02,1.124715420787186702e+02,1.557883151551362459e+02,1.542547985090793929e+02,1.498876157274860930e+02
-4.516317860035644571e+01,-6.472698285646333825e+05,6.798261532146172613e+03,1.160463748196501683e+02,1.567461433407991080e+02,1.139438130461220169e+02,1.599950803436294677e+02,1.567461433407991080e+02,1.544591387100983866e+02
5.715139206234675839e+01,-7.624094075297819218e+05,6.978664395522779159e+03,1.177320566953986543e+02,1.640636457742816390e+02,1.153020942820098895e+02,1.644115946925128355e+02,1.640636457742816390e+02,1.555918704764214056e+02
-3.256277850226484816e+01,-5.088723594322853605e+05,7.005405787600854637e+03,1.209300921234204793e+02,1.591649737905662505e+02,1.145320242005929288e+02,1.664690507984183228e+02,1.591649737905662505e+02,1.598030482938172838e+02
7.088770982069604543e+00,-6.618798899649592386e+03,7.194034422050874127e+03,1.170173134193832425e+02,1.576557817896704421e+02,1.164294333203223459e+02,1.599809272980637331e+02,1.576557817896704421e+02,1.562520528974628746e+02
1.929613097814328171e+01,5.290212150241256459e+05,7.003009633716889766e+03,1.162616411263561673e+02,1.571373920815107681e+02,1.119045597634170122e+02,1.582224402808679997e+02,1.571373920815107681e+02,1.527053651865482493e+02
-1.849605754422452719e+01,8.345265242178643821e+05,7.108576923679038373e+03,1.141968020901757939e+02,1.622405828178936247e+02,1.137174903928929552e+02,1.672006243174033102e+02,1.622405828178936247e+02,1.585120159434060838e+02
3.335567329431523831e+01,7.964210036183637567e+05,7.152412181258201599e+03,1.186709375921238774e+02,1.592236659626392736e+02,1.145187739243178839e+02,1.640497856392442202e+02,1.592236659626392736e+02,1.586436788128822570e+02
-5.149598727547549970e+01,4.018331454052170157e+05,7.080602942866271405e+03,1.145133198925533407e+02,1.557883049918679887e+02,1.125398871272842882e+02,1.592240229874943509e+02,1.557883049918679887e+02,1.544912464622411221e+02
9.276657299073752938e+01,-1.420751709681229549e+05,7.153889241006601878e+03,1.195459158762210023e+02,1.620456510994373218e+02,1.192553711987605993e+02,1.627260631382849851e+02,1.620456510994373218e+02,1.566926991114633836e+02
-9.457854099393324532e+01,-6.181686691875493852e+05,7.201731482811101159e+03,1.222150606533709123e+02,1.610666866366850059e+02,1.182095882389363055e+02,1.633908874345989943e+02,1.610666866366850059e+02,1.591374970124708739e+02
9.834959671598488740e+01,-7.888059273288144032e+05,7.254514797725738390e+03,1.197661700782726086e+02,1.667735799127588621e+02,1.191337850580314495e+02,1.683842020129999923e+02,1.667735799127588621e+02,1.628125312594983711e+02
-5.234458542450175855e+01,-5.948724583471238147e+05,7.414942224221947981e+03,1.235628732706777839e+02,1.688624173831748578e+02,1.243684948769785308e+02,1.714956052118521370e+02,1.688624173831748578e+02,1.668088327689731045e+02
4.508434888679855135e+01,-1.163475750332081952e+05,7.681260726497748692e+03,1.290193859038799644e+02,1.680870551986545820e+02,1.275890148945429132e+02,1.685074061305112139e+02,1.680870551986545820e+02,1.651574388320844946e+02
-2.767463785173490010e+01,4.289364759466242394e+05,7.512298152723014937e+03,1.289745432165607326e+02,1.649190286679630049e+02,1.265092663121563561e+02,1.679666156133637287e+02,1.649190286679630049e+02,1.630910703358792944e+02
8.417993000868193576e+00,7.844631407735327957e+05,7.468186381642825836e+03,1.283242606540813995e+02,1.642699048234155725e+02,1.258091761436333655e+02,1.663911245245933515e+02,1.642699048234155725e+02,1.635357173895815208e+02
3.244853911818944425e+01,8.048497273764084093e+05,7.631660583867918831e+03,1.263226779785959764e+02,1.711952440882048734e+02,1.264238846553095925e+02,1.717641361550964803e+02,1.711952440882048734e+02,1.652592868180424261e+02
-4.855143528014838239e+01,4.564685388366877451e+05,7.644472226756126474e+03,1.290940973562792919e+02,1.670791014093674676e+02,1.275482122883425689e+02,1.709555854552619110e+02,1.670791014093674676e+02,1.669017054729456504e+02
5.618728861311973333e+01,-7.657493643637177593e+04,7.595027039264753512e+03,1.279201733778376564e+02,1.676683483136926611e+02,1.271855088182429512e+02,1.697697370964872334e+02,1.676683483136926611e+02,1.670670262988578543e+02
-3.504625274463094797e+01,-5.840428401404536562e+05,7.728108449280853165e+03,1.288917126099420614e+02,1.687731194867822069e+02,1.285748542395791958e+02,1.687934676306410609e+02,1.687731194867822069e+02,1.660940672064938894e+02
4.272647218959298243e+01,-8.084134956972948276e+05,7.854712728904813048e+03,1.341860566552776390e+02,1.719730241670872601e+02,1.336017027854241235e+02,1.722023203391455013e+02,1.719730241670872601e+02,1.697326630529560703e+02
-2.608023004648984511e+01,-6.752681670470495010e+05,7.842045046128878312e+03,1.355054530656614133e+02,1.715955441144685096e+02,1.339587557384118099e+02,1.735922895688414087e+02,1.715955441144685096e+02,1.691439411433243833e+02
2.955370115380404172e+01,-2.255429091162884724e+05,7.935408236979475987e+03,1.370928629694546430e+02,1.716259155267787548e+02,1.355792066041906878e+02,1.734618594036583659e+02,1.716259155267787548e+02,1.696793092286952742e+02
1.015964501879966519e+01,3.230574021400701604e+05,8.174209552641224946e+03,1.392150381313020944e+02,1.772397433614194711e+02,1.402732692158382406e+02,1.786706569239560736e+02,1.772397433614194711e+02,1.750205811747092071e+02
-2.470395702178444708e+01,7.259230854251655983e+05,8.315299559406952540e+03,1.426934862954321659e+02,1.745615566904206730e+02,1.398786339903629710e+02,1.785240392226090194e+02,1.745615566904206730e+02,1.745376447033671070e+02
2.954656719308260904e+01,8.039583066099206917e+05,8.168678581912512527e+03,1.394380075380722701e+02,1.745586376582922981e+02,1.378980074214254614e+02,1.745188267966445324e+02,1.745586376582922981e+02,1.721622230406752863e+02
-1.562349287621337623e+01,5.081110789069196326e+05,8.295850731413280300e+03,1.399388893995736964e+02,1.779058644091355177e+02,1.387584102031171938e+02,1.782685933799894542e+02,1.779058644091355177e+02,1.752522407884816289e+02
2.787362555267014841e+01,-8.657218609291194298e+03,8.394939906607101875e+03,1.418447114021856805e+02,1.779693346809567345e+02,1.419763164857664322e+02,1.797474674420572285e+02,1.779693346809567345e+02,1.765199511207022169e+02
-2.673242277605260142e+01,-5.392049928824062226e+05,8.459952758235103829e+03,1.422299981352235250e+02,1.769995952806051491e+02,1.418306968352567594e+02,1.791099004903933860e+02,1.769995952806051491e+02,1.756639691833246957e+02
9.563091593924454514e+00,-8.153980088835450588e+05,8.183935124328494567e+03,1.423099781528199514e+02,1.719610995429586922e+02,1.400255494576031197e+02,1.751571845525464823e+02,1.719610995429586922e+02,1.711696527998922761e+02
7.448662083105517695e+00,-7.428946121511268429e+05,8.197072979904392923e+03,1.411154919661447593e+02,1.743915467257533010e+02,1.394147984667138758e+02,1.752079547206467112e+02,1.743915467257533010e+02,1.731585474651426466e+02
-2.241148914327811781e+01,-3.274449700731802150e+05,8.091258580511387663e+03,1.414513089193183362e+02,1.711959684498433489e+02,1.376460062396602098e+02,1.743027253596996502e+02,1.711959684498433489e+02,1.704776833980173478e+02
3.408099495701583237e+01,2.187675504302309710e+05,8.098265999132013349e+03,1.383913990403763421e+02,1.677859592668555138e+02,1.377704217518247560e+02,1.725858597596291872e+02,1.677859592668555138e+02,1.678333074898355335e+02
-2.866117874113342623e+01,6.649660026486449642e+05,8.149981589740047639e+03,1.408060543263185025e+02,1.652734386317173119e+02,1.362599400381560031e+02,1.687916024379816804e+02,1.652734386317173119e+02,1.650265175919360274e+02
2.143868098811296363e+01,7.995902198346374789e+05,7.953143785085539093e+03,1.359064191616725452e+02,1.633509307629812497e+02,1.339787816738594870e+02,1.661542747744941835e+02,1.633509307629812497e+02,1.624261985728784907e+02
-1.394833513964280769e+01,5.614448020027140155e+05,7.864958514191248469e+03,1.360824656037065381e+02,1.617022571045900179e+02,1.320755581462758528e+02,1.646898702312174692e+02,1.617022571045900179e+02,1.590820969239842668e+02
-6.541468730953297950e+00,6.625385285027119971e+04,7.726251126944480347e+03,1.341275554195331097e+02,1.581699914796629969e+02,1.326608807175489346e+02,1.605746087255567147e+02,1.581699914796629969e+02,1.574009970482542826e+02
1.901448749285634676e+00,-4.789639006762846839e+05,7.427908533373864884e+03,1.334046602875827148e+02,1.565987266460437581e+02,1.283993084888410010e+02,1.597524003732142148e+02,1.565987266460437581e+02,1.540608254423412689e+02
-2.802903219580960581e+01,-8.048229632365835132e+05,7.176380552408571930e+03,1.287042269673847272e+02,1.508817825611121179e+02,1.257077590515365841e+02,1.552858701270928918e+02,1.508817825611121179e+02,1.501260079335548596e+02
5.663834295383659878e+01,-7.918760546680176631e+05,7.170183359461716464e+03,1.267450236419754219e+02,1.520738411921054762e+02,1.253255953249396555e+02,1.543398153376776634e+02,1.520738411921054762e+02,1.507657872807342585e+02
-3.255641455376908766e+01,-4.165286243706193636e+05,7.479188099521481490e+03,1.308173128906241800e+02,1.592324908763076792e+02,1.304702837273572129e+02,1.596843041898007982e+02,1.592324908763076792e+02,1.555416622271458778e+02
4.537610145856567101e+01,1.220725816488315322e+05,7.628271146772940483e+03,1.320692765402889961e+02,1.592748756508945576e+02,1.309733231897456278e+02,1.602357601237216898e+02,1.592748756508945576e+02,1.552404237281801898e+02
-5.046692211964182206e+01,6.061308001451235032e+05,7.672665323217835976e+03,1.326311522763944026e+02,1.616884216994948815e+02,1.296937229560284095e+02,1.639194396484411413e+02,1.616884216994948815e+02,1.588821905152045701e+02
3.731029863833697391e+01,7.960674823610050371e+05,7.317484559432434253e+03,1.273518749813039221e+02,1.583003968958416863e+02,1.252694947087383923e+02,1.626681699612888679e+02,1.583003968958416863e+02,1.550076694332844340e+02
9.800439364273756837e+00,6.192179123360383091e+05,7.527424371161327144e+03,1.263289092910816862e+02,1.636841233720417677e+02,1.258626834130867280e+02,1.651067894264351423e+02,1.636841233720417677e+02,1.596239961724382965e+02
-4.655786653343341186e-01,1.508735585525137722e+05,7.840313791458820560e+03,1.313389404031646563e+02,1.649060897053524570e+02,1.308493822897957273e+02,1.655861948072678160e+02,1.649060897053524570e+02,1.627305871260842309e+02
2.641921452975245188e+01,-4.010264473554985016e+05,8.032898626188994058e+03,1.340283290092786785e+02,1.681450570806293285e+02,1.332778938054512139e+02,1.694448539209956834e+02,1.681450570806293285e+02,1.658870171788711332e+02
-3.231619521724527999e+01,-7.739800473387074890e+05,8.057648726640594759e+03,1.349458426653350500e+02,1.640789529110106173e+02,1.333459884013255987e+02,1.669105438382989632e+02,1.640789529110106173e+02,1.626621599771968647e+02
3.880359779387438834e+01,-8.189884907018489903e+05,8.042646199607188464e+03,1.341680169395336861e+02,1.641302958340010036e+02,1.326631133293214759e+02,1.664373732222064177e+02,1.641302958340010036e+02,1.613488360653605582e+02
-2.424372111344800373e+01,-4.897084254527915618e+05,8.146914526455545456e+03,1.340503903550695668e+02,1.646427326782926457e+02,1.324011782540836748e+02,1.654614283673394084e+02,1.646427326782926457e+02,1.623344764328013810e+02
1.070300944583964053e+01,3.632305181185079709e+04,7.975774536431570596e+03,1.343478631975115718e+02,1.636645419049473276e+02,1.314995837148873079e+02,1.652549833524697362e+02,1.636645419049473276e+02,1.607292995241390940e+02
-1.824224545571445333e+01,5.513688559412953909e+05,7.381806466145535524e+03,1.325675968144348076e+02,1.520364373242900342e+02,1.242999703487338508e+02,1.624045074451371988e+02,1.520364373242900342e+02,1.508280348294523776e+02
1.554344087556160048e+01,7.950600494896579767e+05,7.843363732579060525e+03,1.280674739349998958e+02,1.651871731164773109e+02,1.278597089108704665e+02,1.665567648517368298e+02,1.651871731164773109e+02,1.614909081329575429e+02
1.261074251527639944e+01,6.813125947823831812e+05,7.861780854805560011e+03,1.302714830272042263e+02,1.654287996540440986e+02,1.287587065824292836e+02,1.668406497297519877e+02,1.654287996540440986e+02,1.631859975846666089e+02
-1.541641318912516567e+01,2.451086183121482027e+05,7.915120806989842094e+03,1.310747925561925911e+02,1.704162679153521083e+02,1.306835891245264634e+02,1.709519385153748487e+02,1.704162679153521083e+02,1.666659012235419937e+02
5.374113961212765389e+01,-3.063147611003602506e+05,8.185924896554035513e+03,1.319012845917941377e+02,1.699386320363743721e+02,1.325929109108002990e+02,1.716623014668217877e+02,1.699386320363743721e+02,1.680444168211751617e+02
-4.619869179110003188e+01,-7.231476770165010821e+05,8.317724666218888160e+03,1.370068984007005781e+02,1.715670128809588277e+02,1.350949191621514558e+02,1.735414374775078841e+02,1.715670128809588277e+02,1.691651997712220918e+02
2.885805256327734014e+01,-8.243775007241020212e+05,8.309327538013487356e+03,1.373521868987447192e+02,1.712591803732945834e+02,1.354001757922773947e+02,1.730200543840915657e+02,1.712591803732945834e+02,1.705297285950022115e+02
-2.607147923930494926e+01,-5.469025461198651465e+05,8.126254430525737916e+03,1.354067069538110388e+02,1.675116739491952842e+02,1.326121368199846415e+02,1.690732450479886211e+02,1.675116739491952842e+02,1.664534953574868155e+02
4.771851342734811396e+01,-3.837881903911446716e+04,8.125533398410387235e+03,1.341622971733407041e+02,1.725571723300110989e+02,1.330687383375240813e+02,1.734646787480041041e+02,1.725571723300110989e+02,1.681202336688668311e+02
-1.960309922638666080e+01,4.996861254281285219e+05,8.626496449870584911e+03,1.377009018216858180e+02,1.740190262809957176e+02,1.384365395963635592e+02,1.758303228785026420e+02,1.740190262809957176e+02,1.725309983066628945e+02
