Trade Date,Index Value,Net Change,High,Low
3/31/21,"7,866.83578386648",181.47364842874,"7,923.13712289618","7,754.58299862470"
3/30/21,"7,685.36213543774",-39.44482680091,"7,707.46756150911","7,602.54913040975"
3/29/21,"7,724.80696223865",-85.91705888075,"7,791.16043057749","7,650.92612213549"
3/26/21,"7,810.72402111940",263.50326410485,"7,818.44697962220","7,538.76192498286"
3/25/21,"7,547.22075701455",-47.52174376630,"7,586.41361161924","7,429.41963417081"
3/24/21,"7,594.74250078085",-140.17326792903,"7,816.31983406986","7,592.30388754987"
3/23/21,"7,734.91576870988",-103.52157205133,"7,867.11020862653","7,717.39177088489"
3/22/21,"7,838.43734076121",156.45146387970,"7,900.45514877744","7,762.19993637624"
3/19/21,"7,681.98587688151",77.47948433507,"7,745.33167590466","7,544.20767945831"
3/18/21,"7,604.50639254644",-302.23293841727,"7,792.93493528176","7,598.79299709205"
3/17/21,"7,906.73933096371",54.15690837123,"7,959.74410416656","7,689.49813916212"
3/16/21,"7,852.58242259248",49.19899380307,"7,965.97590272145","7,808.52347760707"
3/15/21,"7,803.38342878941",142.38353437110,"7,806.76429270872","7,652.24131124202"
3/12/21,"7,660.99989441831",-119.59211787407,"7,676.07863053051","7,554.18732354214"
3/11/21,"7,780.59201229238",287.15094518934,"7,820.19984577452","7,673.04088848323"
3/10/21,"7,493.44106710304",-98.92952990110,"7,704.01195541049","7,484.62898435036"
3/9/21,"7,592.37059700414",394.78380233022,"7,635.22533274623","7,434.36962769509"
3/8/21,"7,197.58679467392",-343.61857315753,"7,549.52891606724","7,189.71153773967"
3/5/21,"7,541.20536783145",145.86045373415,"7,555.53181536181","7,176.65812856277"
3/4/21,"7,395.34491409730",-264.94004461700,"7,673.71601115023","7,297.56924761375"
3/3/21,"7,660.28495871430",-289.00619258740,"7,956.42777874110","7,648.30048201276"
3/2/21,"7,949.29115130170",-206.58277394904,"8,187.35384492396","7,944.70294161439"
3/1/21,"8,155.87392525074",267.84861915332,"8,161.73976213970","7,978.46166096410"
2/26/21,"7,888.02530609742",92.46888636033,"7,976.59714518647","7,739.23479265503"
2/25/21,"7,795.55641973709",-412.12785560026,"8,167.14984302024","7,765.24383918873"
2/24/21,"8,207.68427533735",147.89260449763,"8,212.04406707488","7,895.11633194089"
2/23/21,"8,059.79167083972",-59.88314304771,"8,101.18435082417","7,759.63415289062"
2/22/21,"8,119.67481388743",-289.20700928749,"8,331.65259824049","8,103.25448290689"
2/19/21,"8,408.88182317492",134.76510664168,"8,447.53931779119","8,330.33117083886"
2/18/21,"8,274.11671653324",-75.22432998908,"8,302.16940014276","8,160.15493767647"
2/17/21,"8,349.34104652232",-131.51624184647,"8,403.47217982975","8,245.49332059666"
2/16/21,"8,480.85728836879",10.80955302196,"8,574.83729794195","8,442.33509033363"
2/12/21,"8,470.04773534683",85.94390405642,"8,473.86057907011","8,312.40517769497"
2/11/21,"8,384.10383129041",182.18782099724,"8,386.85390818657","8,260.44007276918"
2/10/21,"8,201.91601029317",45.96104790814,"8,273.07408219409","8,108.15385675403"
2/9/21,"8,155.95496238503",34.86940047180,"8,175.85668406216","8,088.90281937055"
2/8/21,"8,121.08556191323",132.62760169546,"8,121.83579721076","8,042.96995596714"
2/5/21,"7,988.45796021777",18.08761065665,"8,016.29793581217","7,963.32751871753"
2/4/21,"7,970.37034956112",115.40563052966,"7,972.90448024580","7,845.89095233837"
2/3/21,"7,854.96471903146",-139.26086658421,"8,009.33962009836","7,854.29457412775"
2/2/21,"7,994.22558561567",161.86854586820,"8,005.38816874248","7,895.41830736884"
2/1/21,"7,832.35703974747",255.82464047911,"7,851.66043738622","7,657.09604675405"
1/29/21,"7,576.53239926836",-126.04229368203,"7,705.69106104462","7,517.21086817525"
1/28/21,"7,702.57469295039",153.66886444292,"7,809.40607986999","7,633.42333640425"
1/27/21,"7,548.90582850747",-327.41539918176,"7,746.27909014103","7,507.08418049435"
1/26/21,"7,876.32122768923",-76.71759210267,"7,961.77624585136","7,868.14766014553"
1/25/21,"7,953.03881979190",8.03912029318,"8,040.10601602157","7,795.12057187475"
1/22/21,"7,944.99969949872",-62.07966755121,"8,018.88316360359","7,935.90839825621"
1/21/21,"8,007.07936704993",32.09613662851,"8,025.20213610564","7,943.10950270854"
1/20/21,"7,974.98323042142",56.03396337035,"8,034.57641217697","7,965.65882812274"
1/19/21,"7,918.94926705107",189.83224487719,"7,934.29536299303","7,816.94921992463"
1/15/21,"7,729.11702217388",-102.26074258333,"7,833.64209183217","7,691.84718429628"
1/14/21,"7,831.37776475721",57.35539135528,"7,904.53388877126","7,824.66872626382"
1/13/21,"7,774.02237340193",-2.01331573480,"7,817.98814788096","7,734.53659985892"
1/12/21,"7,776.03568913673",52.65656343811,"7,791.80264475582","7,697.82793307955"
1/11/21,"7,723.37912569862",-28.27929901558,"7,785.44852719518","7,662.93016151521"
1/8/21,"7,751.65842471420",80.89562478902,"7,786.30142174098","7,658.00582508393"
1/7/21,"7,670.76279992518",243.58211759840,"7,686.89929893772","7,519.15688785301"
1/6/21,"7,427.18068232678",-117.73932621345,"7,558.06702186398","7,394.02923583529"
1/5/21,"7,544.92000854023",81.74037007752,"7,548.38347218787","7,447.04000430846"
1/4/21,"7,463.17963846271",-77.86683342436,"7,644.40162780424","7,375.45096543487"
12/31/20,"7,541.04647188707",11.20974049604,"7,547.99029111258","7,497.80489679705"
12/30/20,"7,529.83673139103",71.18650846335,"7,548.61739036183","7,490.58010033198"
12/29/20,"7,458.65022292768",-36.84780340198,"7,544.83414644653","7,423.61479012312"
12/28/20,"7,495.49802632966",-27.80463150129,"7,601.32759858799","7,489.54218720142"
12/24/20,"7,523.30265783095",35.16468418736,"7,531.82148524014","7,483.84462666624"
12/23/20,"7,488.13797364359",-75.63081290341,"7,581.47649291404","7,485.73699273131"
12/22/20,"7,563.76878654700",48.67432781380,"7,565.53430372714","7,484.02474202688"
12/21/20,"7,515.09445873320",-11.26210698877,"7,525.09315624177","7,379.93690193839"
12/18/20,"7,526.35656572197",8.50089817932,"7,554.27972227671","7,481.38376538708"
12/17/20,"7,517.85566754265",49.21782990942,"7,527.18945118117","7,477.77005053056"
12/16/20,"7,468.63783763323",41.42080378535,"7,480.31070428576","7,429.45023827634"
12/15/20,"7,427.21703384788",100.18848277140,"7,429.40704703138","7,371.63217597557"
12/14/20,"7,327.02855107648",68.74772519828,"7,365.35752144099","7,291.52558975668"
12/11/20,"7,258.28082587820",-17.54590465598,"7,280.97815270151","7,182.22929159750"
12/10/20,"7,275.82673053418",4.47222305858,"7,307.75056840801","7,190.83696408010"
12/9/20,"7,271.35450747560",-172.23081084582,"7,460.54295169834","7,234.30520714028"
12/8/20,"7,443.58531832142",32.23941465473,"7,461.68435847378","7,379.07707169394"
12/7/20,"7,411.34590366669",16.49225370924,"7,429.91946445422","7,383.71150230190"
12/4/20,"7,394.85364995745",142.98411734926,"7,395.18369999927","7,288.30619281768"
12/3/20,"7,251.86953260819",-22.26165467935,"7,307.12071058978","7,242.08556863671"
12/2/20,"7,274.13118728754",19.79801425556,"7,281.05584876974","7,207.89979369192"
12/1/20,"7,254.33317303198",83.82612897899,"7,286.14798248818","7,175.50873430879"
11/30/20,"7,170.50704405299",48.28534083015,"7,175.67729838292","7,033.25136067467"
11/27/20,"7,122.22170322284",88.16687465129,"7,143.25161962785","7,080.59996551910"
11/25/20,"7,034.05482857155",5.17720114085,"7,075.57000744328","7,006.14994930995"
11/24/20,"7,028.87762743070",67.06786228828,"7,035.19528607075","6,922.13228153070"
11/23/20,"6,961.80976514242",34.23346563126,"6,992.73444285634","6,892.49993717498"
11/20/20,"6,927.57629951116",-49.56618114710,"7,016.37762827039","6,924.60116859846"
11/19/20,"6,977.14248065826",95.84681941733,"6,982.26064129073","6,842.56441531416"
11/18/20,"6,881.29566124093",-77.08665182131,"6,979.09249599241","6,879.97322311513"
11/17/20,"6,958.38231306224",-36.77223282869,"6,983.94892940260","6,920.58835973233"
11/16/20,"6,995.15454589093",79.51432086007,"7,012.23621463993","6,918.51334167112"
11/13/20,"6,915.64022503086",85.57566965330,"6,944.47815553891","6,867.32509425871"
11/12/20,"6,830.06455537756",-64.56500892965,"6,947.78893549177","6,804.99882681997"
11/11/20,"6,894.62956430721",179.85070739837,"6,913.32481752701","6,800.09491617708"
11/10/20,"6,714.77885690884",-187.18578388383,"6,862.27589300850","6,680.79569308450"
11/9/20,"6,901.96464079267",-94.97370163081,"7,175.83423450295","6,897.42278316490"
11/6/20,"6,996.93834242348",51.30251378928,"7,014.39830700666","6,886.33358172942"
11/5/20,"6,945.63582863420",205.43820097521,"6,959.89288736106","6,882.28787406191"
11/4/20,"6,740.19762765899",266.53194984531,"6,780.79490380305","6,598.12907379373"
11/3/20,"6,473.66567781368",126.90257302585,"6,508.13329326787","6,385.21166155998"
11/2/20,"6,346.76310478783",25.99530851853,"6,418.62600998474","6,280.27326580685"
10/30/20,"6,320.76779626930",-116.45529812484,"6,409.03389094648","6,270.88834586440"
10/29/20,"6,437.22309439414",129.23454906573,"6,498.65268389658","6,332.14410569521"
10/28/20,"6,307.98854532841",-223.37639948527,"6,425.27283635425","6,304.14033975339"
10/27/20,"6,531.36494481368",6.84531131868,"6,584.94234689165","6,517.25919220512"
10/26/20,"6,524.51963349500",-135.00613811624,"6,628.55708813138","6,448.03894469613"
10/23/20,"6,659.52577161124",6.60377065213,"6,659.75936180466","6,593.24062221589"
10/22/20,"6,652.92200095911",-27.52506125815,"6,697.26704587520","6,566.20338753715"
10/21/20,"6,680.44706221726",-17.25471703090,"6,758.82609271186","6,666.90418957497"
10/20/20,"6,697.70177924816",10.12171773593,"6,759.28822041119","6,685.57681708941"
10/19/20,"6,687.58006151223",-84.50470578155,"6,845.07301989042","6,669.44363558455"
10/16/20,"6,772.08476729378",-13.60681857996,"6,846.93595302909","6,770.17241376988"
10/15/20,"6,785.69158587374",-32.09690957135,"6,799.98664127422","6,688.36974022627"
10/14/20,"6,817.78849544509",-25.67112961764,"6,883.99735073060","6,777.64366228288"
10/13/20,"6,843.45962506273",-6.73456586744,"6,907.94137744273","6,826.63270192485"
10/12/20,"6,850.19419093017",140.52561249450,"6,897.49313912071","6,765.51060926951"
10/9/20,"6,709.66857843567",105.66611521950,"6,719.08469947433","6,673.47723687872"
10/8/20,"6,604.00246321617",58.50587291518,"6,613.10756682618","6,571.76666996873"
10/7/20,"6,545.49659030099",125.89864278589,"6,556.41569350456","6,485.90682182022"
10/6/20,"6,419.59794751510",-71.45378332021,"6,565.55666520932","6,400.65447474069"
10/5/20,"6,491.05173083531",149.25263432209,"6,492.33247703234","6,397.79842406391"
10/2/20,"6,341.79909651322",-171.45823542010,"6,462.83135911879","6,325.16752701536"
10/1/20,"6,513.25733193332",111.52778384572,"6,536.78801925841","6,465.70890079111"
9/30/20,"6,401.72954808760",6.92563165780,"6,471.37643031419","6,366.72626246880"
9/29/20,"6,394.80391642980",-0.48406207038,"6,443.70734057929","6,386.75972470940"
9/28/20,"6,395.28797850018",128.12096430480,"6,396.47588513949","6,307.90782594975"
9/25/20,"6,267.16701419538",120.34762381464,"6,282.54720286221","6,094.01699899374"
9/24/20,"6,146.81939038074",27.04352058138,"6,218.95543076974","6,069.50018754931"
9/23/20,"6,119.77586979936",-139.09647617923,"6,289.19322438106","6,101.97202098711"
9/22/20,"6,258.87234597859",95.31388328568,"6,266.04464710483","6,127.50548763948"
9/21/20,"6,163.55846269291",4.99960399557,"6,165.31074872633","6,009.23350024531"
9/18/20,"6,158.55885869734",-82.77343599333,"6,279.21602962876","6,073.39538151979"
9/17/20,"6,241.33229469067",-50.39052141847,"6,252.70944826044","6,123.21032712884"
9/16/20,"6,291.72281610914",-71.36014171892,"6,409.26821623083","6,288.32042783519"
9/15/20,"6,363.08295782806",77.12591148749,"6,394.49970136742","6,336.20912933166"
9/14/20,"6,285.95704634057",113.86458226951,"6,321.78820853324","6,243.02542494930"
9/11/20,"6,172.09246407106",-19.32803089279,"6,278.77781483754","6,100.23550056948"
9/10/20,"6,191.42049496385",-103.41795524822,"6,376.33778696971","6,159.83054958984"
9/9/20,"6,294.83845021207",144.11552541712,"6,334.86728092470","6,190.50065876933"
9/8/20,"6,150.72292479495",-284.58917973539,"6,315.09101492864","6,145.16378982431"
9/4/20,"6,435.31210453034",-108.24948641380,"6,560.16743055951","6,234.67088360269"
9/3/20,"6,543.56159094414",-371.55483272995,"6,796.53130965656","6,490.00756354686"
9/2/20,"6,915.11642367409",133.48198728487,"6,936.25738693678","6,803.05067978231"
9/1/20,"6,781.63443638922",130.33447137689,"6,784.12707697634","6,676.36284653596"
8/31/20,"6,651.29996501233",-6.81572959842,"6,673.99205768134","6,613.42538994661"
8/28/20,"6,658.11569461075",101.07464143214,"6,661.98155687549","6,593.27304357824"
8/27/20,"6,557.04105317861",-53.99342878092,"6,624.58879250643","6,515.65369405225"
8/26/20,"6,611.03448195953",95.42850885167,"6,623.73532395100","6,528.83373645794"
8/25/20,"6,515.60597310786",57.33330873017,"6,516.15252249379","6,447.62809342855"
8/24/20,"6,458.27266437769",49.56661222772,"6,492.34443686116","6,419.82639914728"
8/21/20,"6,408.70605214997",8.57174078655,"6,411.63513698264","6,355.49840310738"
8/20/20,"6,400.13431136342",41.64348812991,"6,413.11724212991","6,308.84059189591"
8/19/20,"6,358.49082323351",-26.02605431510,"6,418.72665229964","6,347.32527448178"
8/18/20,"6,384.51687754861",12.49024220619,"6,414.91107517796","6,355.25852323374"
8/17/20,"6,372.02663534242",67.46036490028,"6,389.00940734563","6,341.45553030489"
8/14/20,"6,304.56627044214",-28.37780422847,"6,363.52117402873","6,287.41804835202"
8/13/20,"6,332.94407467061",-27.51725865591,"6,382.21051024378","6,309.63516957211"
8/12/20,"6,360.46133332652",136.15988616395,"6,375.37045706737","6,264.58626882963"
8/11/20,"6,224.30144716257",-86.13982815800,"6,344.09731418894","6,211.55122817727"
8/10/20,"6,310.44127532057",-20.39714540805,"6,337.14955254388","6,222.12485390687"
8/7/20,"6,330.83842072862",-84.31430036946,"6,406.93194675594","6,266.48939720230"
8/6/20,"6,415.15272109808",-9.41373542013,"6,418.73931744347","6,348.21989256528"
8/5/20,"6,424.56645651821",-9.94648615728,"6,448.20031438188","6,396.84152167083"
8/4/20,"6,434.51294267549",54.91313189568,"6,434.90944428706","6,363.23093097025"
8/3/20,"6,379.59981077981",78.82949429193,"6,389.19377598309","6,337.62861597394"
7/31/20,"6,300.77031648788",29.04091669198,"6,301.41822948980","6,188.88972690986"
7/30/20,"6,271.72939979590",69.40795967763,"6,277.57626174826","6,133.81301562505"
7/29/20,"6,202.32144011827",115.04476897505,"6,223.57662866921","6,132.34772628447"
7/28/20,"6,087.27667114322",-91.43836629197,"6,162.86252486041","6,084.12588132863"
7/27/20,"6,178.71503743519",122.40490701435,"6,185.06098472558","6,086.52020241519"
7/24/20,"6,056.31013042084",-104.64905894122,"6,118.98357026315","6,012.66284560306"
7/23/20,"6,160.95918936206",-109.18047235248,"6,314.63760453190","6,127.07173605511"
7/22/20,"6,270.13966171454",18.20820336142,"6,313.50670598140","6,234.28355277116"
7/21/20,"6,251.93145835312",-49.02529022349,"6,335.72581914270","6,230.45501970332"
7/20/20,"6,300.95674857661",154.77579847374,"6,313.42604640504","6,131.34914260306"
7/17/20,"6,146.18095010287",48.86318742476,"6,158.62174968200","6,084.28895159705"
7/16/20,"6,097.31776267811",-38.83205367679,"6,114.81565192221","6,033.24292165612"
7/15/20,"6,136.14981635490",13.93190420973,"6,169.64800673617","6,058.72049693746"
7/14/20,"6,122.21791214517",58.96745411095,"6,128.66628798247","5,934.46701464774"
7/13/20,"6,063.25045803422",-141.36269322045,"6,301.38163436941","6,055.01348689929"
7/10/20,"6,204.61315125467",-7.73347717935,"6,221.85749469848","6,134.74317583504"
7/9/20,"6,212.34662843402",66.99506824569,"6,239.19518905036","6,101.11211019813"
7/8/20,"6,145.35156018833",79.57030555312,"6,147.58715849743","6,064.36418909977"
7/7/20,"6,065.78125463521",-58.63095116026,"6,168.17495462242","6,060.24368359146"
7/6/20,"6,124.41220579547",127.32820916554,"6,159.83676641529","6,092.98056553306"
7/2/20,"5,997.08399662993",48.75363117363,"6,043.35842309154","5,988.60080092582"
7/1/20,"5,948.33036545630",-11.93817067618,"5,984.32453317525","5,914.35568618624"
6/30/20,"5,960.26853613248",126.20725995192,"5,978.66127125250","5,854.86927079975"
6/29/20,"5,834.06127618056",46.22406048398,"5,835.80845237177","5,714.18865300606"
6/26/20,"5,787.83721569658",-76.26970655499,"5,871.43974202920","5,747.85858241401"
6/25/20,"5,864.10692225157",55.76642284190,"5,870.41760282159","5,733.77816199514"
6/24/20,"5,808.34049940967",-133.67885826759,"5,945.87078453470","5,775.00759423257"
6/23/20,"5,942.01935767726",19.63297833465,"6,000.71411812682","5,933.84826183224"
6/22/20,"5,922.38637934261",50.33928921423,"5,925.16010721877","5,839.88024003536"
6/19/20,"5,872.04709012838",-16.13687202661,"5,976.26971384337","5,840.67495628311"
6/18/20,"5,888.18396215499",9.23659404182,"5,899.38521615958","5,848.86189889585"
6/17/20,"5,878.94736811317",21.07881193075,"5,927.86162968314","5,861.97594806233"
6/16/20,"5,857.86855618242",127.88795488471,"5,928.82483875208","5,775.49024926202"
6/15/20,"5,729.98060129771",67.50806315007,"5,743.54898406478","5,528.96664329314"
6/12/20,"5,662.47253814764",84.84071756557,"5,759.21729728020","5,552.41951743795"
6/11/20,"5,577.63182058207",-360.32326302026,"5,818.95154471405","5,577.05027095021"
6/10/20,"5,937.95508360233",22.90266963182,"5,984.22437631318","5,916.89310302687"
6/9/20,"5,915.05241397051",-18.98252640441,"5,946.58018337450","5,878.97627211869"
6/8/20,"5,934.03494037492",18.56269641826,"5,935.69845076001","5,855.87227792797"
6/5/20,"5,915.47224395666",154.95579949229,"5,964.60707605094","5,821.70966347996"
6/4/20,"5,760.51644446437",-22.54297292182,"5,824.92335924316","5,720.72669878232"
6/3/20,"5,783.05941738619",107.82509648827,"5,800.32382997714","5,734.44094790390"
6/2/20,"5,675.23432089792",64.74563991729,"5,677.26420196378","5,570.06745304636"
6/1/20,"5,610.48868098063",-9.36859128456,"5,634.69370344687","5,572.77562487937"
5/29/20,"5,619.85727226519",120.64726528962,"5,631.14767427518","5,481.13040009361"
5/28/20,"5,499.21000697557",-47.88659036997,"5,622.05201723318","5,486.27928048654"
5/27/20,"5,547.09659734554",53.90154356349,"5,547.80055849009","5,364.00928776442"
5/26/20,"5,493.19505378205",39.89099159981,"5,588.80317612935","5,486.94271666467"
5/22/20,"5,453.30406218224",20.52936986617,"5,456.99416665162","5,375.14203840852"
5/21/20,"5,432.77469231607",-80.72406853700,"5,523.36434238006","5,415.90776015175"
5/20/20,"5,513.49876085307",143.48966880217,"5,542.91381065704","5,460.54266656263"
5/19/20,"5,370.00909205090",3.12431216460,"5,460.66260722258","5,369.02433422447"
5/18/20,"5,366.88477988630",173.67801614146,"5,387.23323198329","5,297.97563106048"
5/15/20,"5,193.20676374484",-32.36177115598,"5,200.96684816344","5,101.76772191044"
5/14/20,"5,225.56853490082",100.63199752709,"5,227.43421340431","5,009.26309926238"
5/13/20,"5,124.93653737373",-111.15271740455,"5,275.00351482794","5,055.48639347508"
5/12/20,"5,236.08925477828",-130.24727522856,"5,405.44519376152","5,234.94175350195"
5/11/20,"5,366.33653000684",11.01597973626,"5,401.22479658826","5,308.52353179284"
5/8/20,"5,355.32055027058",110.19051030067,"5,357.87120100522","5,263.72596327003"
5/7/20,"5,245.13003996991",59.11940536266,"5,280.33754279813","5,223.86205925669"
5/6/20,"5,186.01063460725",45.06077609844,"5,246.24829937788","5,162.92145316888"
5/5/20,"5,140.94985850881",92.77479648403,"5,203.28479478347","5,117.69386157076"
5/4/20,"5,048.17506202478",48.59767540639,"5,051.94174430651","4,953.78959049404"
5/1/20,"4,999.57738661839",-234.42737535837,"5,113.77678050115","4,979.01188003946"
4/30/20,"5,234.00476197676",-104.00761223072,"5,316.64121969974","5,222.29522233424"
4/29/20,"5,338.01237420748",212.24099433519,"5,355.34466821461","5,209.94337785068"
4/28/20,"5,125.77137987229",-73.02903632060,"5,287.95763122426","5,122.53627949111"
4/27/20,"5,198.80041619289",63.80709683076,"5,228.79192438506","5,179.36675920336"
4/24/20,"5,134.99331936213",99.78719231022,"5,140.18459517159","5,008.55509984996"
4/23/20,"5,035.20612705191",-44.20106325121,"5,119.00132227506","5,026.31167178292"
4/22/20,"5,079.40719030312",222.60299788783,"5,104.50036599179","4,975.20823694825"
4/21/20,"4,856.80419241529",-219.62387545045,"5,015.73823010192","4,834.64389069106"
4/20/20,"5,076.42806786574",-80.32821736117,"5,163.59569072873","5,075.11606705785"
4/17/20,"5,156.75628522691",69.87931665189,"5,181.42847445146","5,095.12600260158"
4/16/20,"5,086.87696857502",94.16999218882,"5,101.79444696368","4,998.41839442462"
4/15/20,"4,992.70697638620",-103.11633704308,"5,027.39374274406","4,940.91299265270"
4/14/20,"5,095.82331342928",202.97272647012,"5,101.81857093457","4,997.66642745746"
4/13/20,"4,892.85058695916",20.81476966735,"4,897.41415031665","4,807.25612618401"
4/9/20,"4,872.03581729181",-33.38482651712,"4,993.32556872647","4,836.11725831437"
4/8/20,"4,905.42064380893",147.46599244020,"4,920.74072650355","4,767.17891882379"
4/7/20,"4,757.95465136873",-25.20477585197,"4,929.73761962731","4,752.23001893874"
4/6/20,"4,783.15942722070",404.26388060402,"4,800.68707563501","4,548.84244441415"
4/3/20,"4,378.89554661668",-80.11445631865,"4,484.88126496959","4,337.40382582446"
4/2/20,"4,459.01000293533",80.26411519379,"4,482.24143013107","4,336.91847200549"
4/1/20,"4,378.74588774154",-227.96647694722,"4,539.87214946832","4,341.62065003439"
3/31/20,"4,606.71236468876",-80.76554153288,"4,741.03426734427","4,579.06032808371"
3/30/20,"4,687.47790622164",184.77745264111,"4,696.50298858670","4,534.72243809974"
3/27/20,"4,502.70045358053",-224.17753529051,"4,641.59453896773","4,495.42324634295"
3/26/20,"4,726.87798887104",285.37106553092,"4,733.66759703896","4,499.99903559960"
3/25/20,"4,441.50692334012",-37.32044908060,"4,639.44393761945","4,370.55456347265"
3/24/20,"4,478.82737242072",387.37005745474,"4,479.12578160820","4,314.41188985185"
3/23/20,"4,091.45731496598",60.68993718778,"4,170.27615070197","3,946.87135275977"
3/20/20,"4,030.76737777820",-147.52741977107,"4,342.40552934554","4,025.76429184347"
3/19/20,"4,178.29479754927",105.69909597733,"4,274.91199488856","3,969.40289678004"
3/18/20,"4,072.59570157194",-301.02144566829,"4,246.61330765408","3,905.49161834579"
3/17/20,"4,373.61714724023",330.27522474562,"4,389.61893506275","3,980.06713283797"
3/16/20,"4,043.34192249461",-617.23533374966,"4,397.20207563524","4,033.03218599157"
3/13/20,"4,660.57725624427",431.10238852554,"4,661.12373560694","4,241.63372849169"
3/12/20,"4,229.47486771873",-464.95820235745,"4,557.05834162489","4,226.32491025430"
3/11/20,"4,694.43307007618",-233.65469209598,"4,837.28898431764","4,633.68435967103"
3/10/20,"4,928.08776217216",237.22645912204,"4,929.05245742439","4,675.53059844086"
3/9/20,"4,690.86130305012",-395.55901586865,"4,900.20188174967","4,684.41451893282"
3/6/20,"5,086.42031891877",-110.99789128758,"5,122.83746525300","4,958.08158147674"
3/5/20,"5,197.41821020635",-170.10679564183,"5,314.81220385041","5,158.54456892165"
3/4/20,"5,367.52500584818",228.53636511896,"5,367.70556677964","5,180.32395630747"
3/3/20,"5,138.98864072922",-175.01966277471,"5,382.93985497762","5,093.87810589959"
3/2/20,"5,314.00830350393",178.69588062574,"5,315.59001507704","5,082.19641985317"
2/28/20,"5,135.31242287819",57.33788551642,"5,146.43300722158","4,903.32324260482"
2/27/20,"5,077.97453736177",-247.36853180354,"5,272.98099773081","5,075.33467223737"
2/26/20,"5,325.34306916531",4.50018504793,"5,448.70848760562","5,296.60467449845"
2/25/20,"5,320.84288411738",-160.17048067364,"5,552.15046043422","5,299.81161489352"
2/24/20,"5,481.01336479102",-242.15824570250,"5,554.14375688604","5,458.09964487555"
2/21/20,"5,723.17161049352",-149.66850927067,"5,844.11165782899","5,696.00790128001"
2/20/20,"5,872.84011976419",-81.77821453615,"5,944.98807110077","5,791.02888477772"
2/19/20,"5,954.61833430034",87.41871259586,"5,968.59974078936","5,919.90421781873"
2/18/20,"5,867.19962170448",-40.47342558395,"5,874.64058577564","5,835.88324710219"
2/14/20,"5,907.67304728843",-1.79947629041,"5,942.52717570112","5,878.90189412331"
2/13/20,"5,909.47252357884",-6.02648386013,"5,935.31220249645","5,855.32679615552"
2/12/20,"5,915.49900743897",67.96759822897,"5,917.39568757358","5,882.78191234054"
2/11/20,"5,847.53140921000",48.87067556168,"5,882.30052505741","5,826.45915455373"
2/10/20,"5,798.66073364832",77.25507822325,"5,798.98698145164","5,690.03257564582"
2/7/20,"5,721.40565542507",-82.31252804584,"5,765.26252719456","5,717.30804299111"
2/6/20,"5,803.71818347091",42.58979119692,"5,807.26751307494","5,749.52903945134"
2/5/20,"5,761.12839227399",48.50837216716,"5,821.28726567428","5,723.97315706660"
2/4/20,"5,712.62002010683",148.09195986703,"5,715.38768104446","5,651.24655884991"
2/3/20,"5,564.52806023980",91.07559313332,"5,574.82077025499","5,498.11221834196"
1/31/20,"5,473.45246710648",-147.67280940855,"5,590.46498478206","5,455.20565248837"
1/30/20,"5,621.12527651503",3.34965007672,"5,623.28220587200","5,535.15516825757"
1/29/20,"5,617.77562643831",-55.28201543666,"5,681.08119939675","5,617.41572428349"
1/28/20,"5,673.05764187497",92.37151615843,"5,687.62506904742","5,605.14496818104"
1/27/20,"5,580.68612571654",-162.17132177065,"5,616.72268560805","5,565.28561780869"
1/24/20,"5,742.85744748719",-56.85709876335,"5,853.46663311517","5,709.91116293183"
1/23/20,"5,799.71454625054",47.54340024653,"5,800.70833727280","5,734.20618732888"
1/22/20,"5,752.17114600401",18.96833502534,"5,802.25918338247","5,744.84875403305"
1/21/20,"5,733.20281097867",-2.86195128275,"5,751.30269447825","5,709.69975049561"
1/17/20,"5,736.06476226142",12.26925657248,"5,742.35889592467","5,703.27966266285"
1/16/20,"5,723.79550568894",80.60964448965,"5,724.17392962279","5,679.93537510535"
1/15/20,"5,643.18586119929",-26.30129893275,"5,677.37495446949","5,625.62820881392"
1/14/20,"5,669.48716013204",-12.12522650966,"5,707.36503391478","5,652.98437294881"
1/13/20,"5,681.61238664170",59.21458435463,"5,682.03282423993","5,640.32023444461"
1/10/20,"5,622.39780228707",-17.70219360178,"5,666.13527719338","5,611.44454966486"
1/9/20,"5,640.09999588885",44.65722412868,"5,657.19806383618","5,598.88188255656"
1/8/20,"5,595.44277176017",37.31687357871,"5,622.36521613916","5,551.46926080820"
1/7/20,"5,558.12589818146",57.99531447953,"5,573.66344976510","5,511.18195287438"
1/6/20,"5,500.13058370193",-12.02109065923,"5,501.51590426069","5,441.00500998342"
1/3/20,"5,512.15167436116",-65.07495456348,"5,541.01905631117","5,481.95799741796"
1/2/20,"5,577.22662892464",119.49721936176,"5,577.54546783343","5,513.31799599663"
12/31/19,"5,457.72940956288",16.06174627106,"5,459.25827382201","5,418.42847282875"
12/30/19,"5,441.66766329182",-38.41952248245,"5,474.23735662896","5,407.27601385431"
12/27/19,"5,480.08718577427",-12.26334349469,"5,511.48348562360","5,466.25096404765"
12/26/19,"5,492.35052926896",20.44310678184,"5,497.58690848974","5,475.48464903991"
12/24/19,"5,471.90742248712",3.24339424187,"5,476.21736004285","5,456.07546203252"
12/23/19,"5,468.66402824525",8.05904247975,"5,488.25754088232","5,463.03337204590"
12/20/19,"5,460.60498576550",37.94159915661,"5,469.27382273635","5,433.00417523770"
