Date,CPI,IndexValue_NDXT,NetChange_NDXT,High_NDXT,Low_NDXT,Close/Last_GOOGL,Volume_GOOGL,Open_GOOGL,High_GOOGL,Low_GOOGL,Close/Last_AAPL,Volume_AAPL,Open_AAPL,High_AAPL,Low_AAPL
2022-02-28,287.3046315789474,8277.55653427052,35.36512476052,8352.99861541835,8140.97634297577,135.057,38864420,163.06,135.7515,132.5923,165.42,95056630,163.06,165.42,162.43
2022-02-25,287.10526315789474,8242.19140951,83.22616258395,8245.17969110681,7989.44027697256,134.4595,36405980,163.84,135.2715,131.7515,165.12,91974220,163.84,165.12,160.8738
2022-02-24,286.90589473684213,8158.96524692605,405.63092935447,8168.17234606157,7467.80956690337,132.691,54455080,152.58,133.0,124.9533,162.85,141147500,152.58,162.85,152.0
2022-02-23,286.7065263157895,7753.33431757158,-198.54187854927,8109.06250463063,7747.84611514027,127.588,32786020,165.54,132.051,127.5275,166.15,90009250,165.54,166.15,159.75
2022-02-22,286.50715789473685,7951.87619612085,-33.36986124553,8109.54808100128,7861.50079509041,129.8135,44990740,164.98,132.1803,128.2233,166.69,91162760,164.98,166.69,162.15
2022-02-18,286.30778947368424,7985.24605736638,-146.29391763734,8162.52792181609,7925.48541955089,130.403,45619440,169.82,134.07,130.1965,170.5413,82772670,169.82,170.5413,166.19
2022-02-17,286.10842105263157,8131.53997500372,-356.5858242181,8402.30837825664,8121.28822913866,132.539,38949500,171.03,137.1135,132.4785,171.91,69589340,171.03,171.91,168.47
2022-02-16,285.90905263157896,8488.12579922182,-53.46693700115,8512.78869540049,8342.94358952757,137.738,25021300,171.85,138.086,134.9238,173.34,61177400,171.85,173.34,170.05
2022-02-15,285.70968421052635,8541.59273622297,305.63367500921,8552.26682482062,8348.95703062775,136.6085,26711260,170.97,138.1085,135.8215,172.95,64286320,170.97,172.95,170.25
2022-02-14,285.5103157894737,8235.95906121376,14.58302218957,8364.41530978303,8146.41470626917,135.526,34301080,167.37,136.3,133.2565,169.58,86185530,167.37,169.58,166.56
2022-02-11,285.31094736842107,8221.37603902419,-364.72408403189,8665.06954468474,8173.05861758434,134.2825,39958340,172.33,139.1563,133.4,173.08,98670690,172.33,173.08,168.04
2022-02-10,285.11157894736846,8586.10012305608,-190.44202945276,8858.1054846282,8540.88020297529,138.62,39330660,174.14,141.4845,137.957,175.48,90865900,174.14,175.48,171.55
2022-02-09,284.9122105263158,8776.54215250884,288.62260314766,8778.52710583503,8551.42933349189,141.592,40143880,176.05,142.5243,140.187,176.65,71285040,176.05,176.65,174.9
2022-02-08,284.7128421052632,8487.91954936118,143.80414636162,8509.98066004692,8288.27485466567,139.399,54283600,171.73,140.0,137.0139,175.35,74829220,171.73,175.35,171.43
2022-02-07,284.5134736842105,8344.11540299956,-44.93160864601,8515.42603013333,8315.86401376684,139.201,54973300,172.86,144.25,138.9,173.9458,77251200,172.86,173.9458,170.95
2022-02-04,284.3141052631579,8389.04701164557,129.4399612232,8464.34922623701,8183.12771348697,143.293,57998220,171.68,144.875,140.515,174.1,82465400,171.68,174.1,170.68
2022-02-03,284.1147368421053,8259.60705042237,-410.53556957487,8525.75640987819,8236.08847400165,143.09,71517220,174.48,149.675,142.6653,176.2399,89418070,174.48,176.2399,172.12
2022-02-02,283.9153684210526,8670.14261999724,75.40789680401,8721.90561143103,8534.73556505671,148.0,123199220,174.745,151.5466,145.5225,175.88,84914260,174.745,175.88,173.33
2022-02-01,283.716,8594.73472319323,51.83050458868,8604.56308190571,8396.04530303745,137.644,68643640,174.01,137.7928,134.3685,174.84,86213910,174.01,174.84,172.31
2022-01-31,283.599,8542.90421860455,408.71645345442,8545.18582256497,8146.42107177711,135.3035,39986000,170.16,135.473,132.2095,175.0,115541600,170.16,175.0,169.51
2022-01-28,283.482,8134.18776515013,265.62049142043,8135.76324964318,7717.36463304097,133.351,34361480,165.71,133.3565,128.485,170.35,179935700,165.71,170.35,162.8
2022-01-27,283.365,7868.5672737297,-185.35485964011,8200.681740413,7852.39095176111,129.005,32018780,162.45,132.6523,128.9323,163.84,121954600,162.45,163.84,158.28
2022-01-26,283.248,8053.92213336981,24.40429717902,8402.29188056203,7958.72540196439,129.233,49129500,163.5,133.0,127.142,164.3894,108275300,163.5,164.3894,157.82
2022-01-25,283.13100000000003,8029.51783619079,-341.14214026679,8226.78751984036,7995.50777202833,126.935,46960560,158.98,129.399,126.5005,162.76,115798400,158.98,162.76,157.02
2022-01-24,283.014,8370.65997645758,135.61399329786,8378.92077207523,7798.46606191502,130.804,76694240,160.02,131.203,124.5,162.3,162706700,160.02,162.3,154.7
2022-01-21,282.897,8235.04598315972,-212.65020981839,8547.86289507136,8221.01813772081,130.3515,55651420,164.415,134.8655,130.0865,166.33,122848900,164.415,166.33,162.3
2022-01-20,282.78000000000003,8447.69619297811,-127.50416466522,8792.10331157009,8442.14178575723,133.3075,29907140,166.98,137.626,132.9647,169.68,91420520,166.98,169.68,164.18
2022-01-19,282.663,8575.20035764333,-103.7919547828,8847.86914269322,8571.48210018317,135.1165,28647640,170.0,137.9595,135.0155,171.08,94814990,170.0,171.08,165.94
2022-01-18,282.546,8678.99231242613,-304.20428708577,8900.31515768194,8660.1934224918,135.998,34888100,171.51,137.1315,135.4383,172.54,91168730,171.51,172.54,169.405
2022-01-14,282.42900000000003,8983.1965995119,124.98040084804,8985.81622647169,8793.03049559195,139.4805,29661280,171.34,140.742,136.9985,173.78,80440780,171.34,173.78,171.09
2022-01-13,282.312,8858.21619866386,-309.43014432229,9263.69572332875,8841.69144739718,138.587,31436600,175.78,142.85,138.409,176.62,84505760,175.78,176.62,171.79
2022-01-12,282.195,9167.64634298615,20.86194665116,9301.39453415952,9093.14407400003,141.4305,26112040,176.12,142.6078,140.6945,177.18,74805170,176.12,177.18,174.82
2022-01-11,282.07800000000003,9146.78439633499,155.58649810694,9155.74367428511,8894.85961271349,139.736,28729700,172.32,140.216,136.6923,175.18,76138310,172.32,175.18,170.82
2022-01-10,281.961,8991.19789822805,51.56188246121,8998.39684750283,8632.17425274557,138.6695,44408120,169.08,138.8195,133.1645,172.5,106765600,169.08,172.5,168.17
2022-01-07,281.844,8939.63601576684,-178.11275390208,9187.12573099879,8887.25006398387,137.017,29760560,172.89,138.4485,135.7665,174.14,86709150,172.89,174.14,171.03
2022-01-06,281.72700000000003,9117.74876966892,73.13366877451,9195.19772406183,8952.4365772282,137.7475,37347420,172.7,139.94,136.5585,175.3,96903960,172.7,175.3,171.64
2022-01-05,281.61,9044.61510089441,-363.54692369102,9384.9644530211,9039.45426706114,137.775,54618280,179.61,144.4994,137.688,180.17,94537600,179.61,180.17,174.64
2022-01-04,281.493,9408.16202458543,-157.25320197739,9560.18779222458,9239.37450058159,144.3995,28399440,182.63,146.4849,143.7163,182.94,99310440,182.63,182.94,179.12
2022-01-03,281.37600000000003,9565.41522656282,-9.97029556253,9649.76974546362,9450.4442133457,144.9915,28678940,177.83,145.851,143.7128,182.88,104701200,177.83,182.88,177.71
2021-12-31,281.259,9575.38552212535,-61.7819588486,9666.88458317808,9572.45809149808,144.852,18135180,178.085,146.6985,144.852,179.23,64062260,178.085,179.23,177.26
2021-12-30,281.142,9637.16748097395,-19.72477346793,9739.17347669251,9626.75603274147,146.2005,15687720,179.47,147.3,145.9945,180.57,59773010,179.47,180.57,178.09
2021-12-29,281.02500000000003,9656.89225444188,-0.83623266417,9693.49939295684,9583.27837622596,146.655,17787460,179.33,147.417,145.6475,180.63,62348930,179.33,180.63,178.14
2021-12-28,280.908,9657.72848710605,-107.16760607364,9793.42154453875,9629.86149254079,146.687,18254300,180.16,148.299,146.0543,181.33,79144340,180.16,181.33,178.53
2021-12-27,280.791,9764.89609317969,180.14235953126,9766.71901137153,9620.21603242018,147.9065,15984460,177.085,148.344,147.1693,180.42,74919580,177.085,180.42,177.07
2021-12-23,280.67400000000004,9584.75373364843,76.58691890504,9619.46239492428,9509.77673695931,146.9165,26383440,175.85,148.2435,146.452,176.8499,68356570,175.85,176.8499,175.27
2021-12-22,280.557,9508.16681474339,76.88381057042,9510.28498543291,9354.35331297467,146.415,26322380,173.04,146.5,143.0675,175.86,92135300,173.04,175.86,172.15
2021-12-21,280.44,9431.28300417297,318.04309549125,9439.37073653426,9136.50634161032,143.4725,28755360,171.555,143.869,140.5025,173.2,91185910,171.555,173.2,169.12
2021-12-20,280.32300000000004,9113.23990868172,-106.11329492598,9166.34322800144,9044.55946318575,141.607,27192360,168.28,141.7745,139.321,170.58,107499100,168.28,170.58,167.46
2021-12-17,280.206,9219.3532036077,25.02014148952,9312.57938337734,9065.02295044366,141.725,51017880,169.93,143.8345,141.3,173.47,195923400,169.93,173.47,169.69
2021-12-16,280.089,9194.33306211818,-327.22120981533,9548.14586498946,9138.35676934736,144.445,33650380,179.28,147.6768,143.607,181.14,150185800,179.28,181.14,170.75
2021-12-15,279.97200000000004,9521.55427193351,281.34385200915,9528.75590605086,9141.61141011908,146.441,36370460,175.11,146.721,141.6779,179.5,131063300,175.11,179.5,172.3108
2021-12-14,279.855,9240.21041992436,-133.55010553178,9298.358975198,9132.50953187139,143.907,38446240,175.25,144.48,141.2148,177.74,139380400,175.25,177.74,172.21
2021-12-13,279.738,9373.76052545614,-144.37731804315,9540.55772310575,9368.47403473832,145.8265,27069400,181.115,147.97,145.5175,182.13,153237000,181.115,182.13,175.53
2021-12-10,279.62100000000004,9518.13784349929,70.03933815063,9613.03984581554,9429.64324836389,148.0015,24462760,175.205,148.9775,146.7037,179.63,115402700,175.205,179.63,174.69
2021-12-09,279.504,9448.09850534866,-198.78805939436,9684.01178868895,9442.01044748796,147.6385,23269720,174.91,149.1,147.115,176.75,108923700,174.91,176.75,173.92
2021-12-08,279.387,9646.88656474302,34.15383375222,9664.97551273525,9528.99770020519,148.1865,24270320,172.125,148.393,146.406,175.96,116998900,172.125,175.96,170.7
2021-12-07,279.27000000000004,9612.7327309908,366.47553368981,9641.88854342151,9452.44520462427,147.2695,32240300,169.08,147.5312,145.2275,171.58,120405400,169.08,171.58,168.34
2021-12-06,279.153,9246.25719730099,70.58817444268,9261.51800246102,9006.85899421614,143.155,30618100,164.29,143.8525,140.15,167.8799,107497000,164.29,167.8799,164.28
2021-12-03,279.036,9175.66902285831,-195.87680305003,9429.3398153175,9057.0224888372,142.0015,41230160,164.02,144.4,140.301,164.96,118023100,164.02,164.96,159.72
2021-12-02,278.91900000000004,9371.54582590834,95.76137243822,9430.19645597801,9213.30948463051,142.966,29194840,158.735,143.8645,140.2145,164.2,136739200,158.735,164.2,157.8
2021-12-01,278.802,9275.78445347012,-170.99303480108,9632.56336511986,9266.16808268517,141.0515,34055240,167.48,145.9503,140.912,170.3,152423000,167.48,170.3,164.53
2021-11-30,278.76133333333337,9446.7774882712,-223.97502192589,9693.73189751917,9415.64004796026,141.8975,42067220,159.985,146.0,141.6015,165.52,174048100,159.985,165.52,159.92
2021-11-29,278.72066666666666,9670.75251019709,268.22686698252,9683.74489919923,9479.60473580512,145.5305,32595040,159.37,146.2975,143.8935,161.19,88748220,159.37,161.19,158.7901
2021-11-26,278.68,9402.52564321457,-193.17615257598,9572.61396164114,9371.95057281945,142.183,30469240,159.565,144.5575,141.8425,160.45,76959750,159.565,160.45,156.36
2021-11-24,278.63933333333335,9595.70179579055,56.03246376345,9598.64970545496,9360.16878316658,146.12,18040140,160.75,146.2493,144.373,162.14,69463620,160.75,162.14,159.64
2021-11-23,278.5986666666667,9539.6693320271,-87.57561008589,9631.23842671622,9394.57974483952,145.782,27231160,161.12,146.66,144.115,161.8,96041900,161.12,161.8,159.0601
2021-11-22,278.558,9627.24494211299,-219.31688338586,9926.23076184556,9621.7877089588,146.302,30629200,161.68,149.8295,146.1475,165.7,117467900,161.68,165.7,161.0
2021-11-19,278.51733333333334,9846.56182549885,6.51673231998,9926.86526542156,9836.71004766506,148.9265,33699380,157.65,150.9665,148.899,161.02,117305600,157.65,161.02,156.5328
2021-11-18,278.4766666666667,9840.04509317887,38.49444231763,9886.06436209637,9768.13350154431,149.8385,35628220,153.71,150.5805,147.8845,158.67,137827700,153.71,158.67,153.05
2021-11-17,278.436,9801.55065086124,-53.87273943481,9860.17949509863,9778.83907513241,148.047,19599500,150.995,148.5595,147.24,155.0,88807000,150.995,155.0,150.99
2021-11-16,278.3953333333333,9855.42339029605,143.22208216416,9866.35763606158,9686.78181932968,147.876,18904000,149.94,148.7625,147.3125,151.488,59256210,149.94,151.488,149.34
2021-11-15,278.3546666666667,9712.20130813189,-74.29538069086,9792.02288746292,9648.8227993179,148.452,23507040,150.37,149.5495,147.575,151.88,59222800,150.37,151.88,149.43
2021-11-12,278.314,9786.49668882275,135.47869798271,9798.28859992316,9683.77723982862,148.678,22360000,148.43,148.85,145.411,150.4,63804010,148.43,150.4,147.48
2021-11-11,278.2733333333333,9651.01799084004,105.69902712909,9681.88208181194,9621.32121985758,145.7665,16517480,148.96,147.5355,145.6005,149.43,40999950,148.96,149.43,147.681
2021-11-10,278.23266666666666,9545.31896371095,-257.89078959364,9766.67864510209,9515.12822441471,145.8935,29969800,150.02,148.07,144.5375,150.13,65187090,150.02,150.13,147.85
2021-11-09,278.192,9803.20975330459,31.03913047529,9848.31813534872,9713.80425235425,148.9185,19529740,150.2,149.8345,147.2448,151.428,56787930,150.2,151.428,150.0601
2021-11-08,278.1513333333333,9772.1706228293,92.3632002041,9807.7081733019,9695.54288273865,149.031,23052500,151.41,150.6148,148.4305,151.57,55020870,151.41,151.57,150.16
2021-11-05,278.11066666666665,9679.8074226252,7.03253909794,9759.7066966443,9624.97899725666,148.852,38354740,151.89,150.3275,148.197,152.2,65463880,151.89,152.2,150.06
2021-11-04,278.07,9672.77488352726,218.29616188252,9685.01319847952,9503.05522907511,148.2675,38411260,151.58,149.7335,146.308,152.43,60394620,151.58,152.43,150.64
2021-11-03,278.02933333333334,9454.47872164474,71.1790773225,9460.4873399314,9331.70072454112,146.598,27493240,150.39,146.669,144.591,151.97,54511530,150.39,151.97,149.82
2021-11-02,277.98866666666663,9383.29964432224,66.32329508448,9386.12822821927,9319.30878990338,145.4325,33482240,148.66,146.609,144.3355,151.57,69121990,148.66,151.57,148.65
2021-11-01,277.948,9316.97634923776,40.64980333488,9318.76461442019,9253.62820109625,143.497,46923240,148.985,148.046,143.2255,149.7,74588260,148.985,149.7,147.8
2021-10-29,277.8832857142857,9276.32654590288,74.18239351036,9290.44217465946,9177.06299794643,148.046,43320300,147.215,148.242,144.6495,149.94,124953200,147.215,149.94,146.4128
2021-10-28,277.81857142857143,9202.14415239252,97.83883738676,9217.77341402186,9148.98514659144,145.849,36206380,149.82,147.158,144.6267,153.165,100077900,149.82,153.165,149.72
2021-10-27,277.7538571428571,9104.30531500576,-88.56916139588,9229.63058988834,9103.83524554941,146.2175,85781400,149.36,148.65,139.405,149.73,56094930,149.36,149.73,148.49
2021-10-26,277.6891428571428,9192.87447640164,-27.71167273776,9307.24671279595,9179.26159215697,139.3085,49235020,149.33,140.0829,138.3045,150.84,60893400,149.33,150.84,149.0101
2021-10-25,277.62442857142855,9220.5861491394,43.11216615237,9259.35418868411,9168.17593774552,137.447,34412260,148.68,138.0,135.424,149.37,50720560,148.68,149.37,147.6211
2021-10-22,277.5597142857143,9177.47398298703,-51.60645947057,9277.89160955708,9142.95830104539,137.5665,50588960,149.69,140.5828,136.056,150.18,58883440,149.69,150.18,148.64
2021-10-21,277.495,9229.0804424576,119.74688644588,9234.29438758429,9073.95277767289,141.886,26292260,148.81,142.156,140.5,149.64,61420990,148.81,149.64,147.87
2021-10-20,277.4302857142857,9109.33355601172,-9.20827086306,9154.10765604888,9078.76820695039,141.769,23288060,148.7,143.5461,141.3765,149.7539,58418790,148.7,149.7539,148.12
2021-10-19,277.3655714285714,9118.54182687478,97.67594426129,9120.38176530668,9009.25806757714,143.237,20163000,147.01,143.6625,142.6,149.17,76378890,147.01,149.17,146.55
2021-10-18,277.3008571428571,9020.86588261349,110.24913502236,9024.54516928878,8857.76027489012,142.778,20396160,143.445,142.796,141.0695,146.84,85589180,143.445,146.84,143.16
2021-10-15,277.23614285714285,8910.61674759113,34.28457240296,8919.36494831937,8868.23556538073,141.368,30274440,143.77,141.718,140.755,144.895,67940330,143.77,144.895,143.51
2021-10-14,277.1714285714286,8876.33217518817,194.3909959854,8887.49194521655,8794.54487244486,141.151,31927940,142.11,141.3373,138.825,143.88,69907100,142.11,143.88,141.51
2021-10-13,277.1067142857143,8681.94117920277,126.78265497419,8706.53455099175,8621.52580948753,137.582,19662320,141.235,138.0,136.5188,141.4,78762720,141.235,141.4,139.2
2021-10-12,277.042,8555.15852422858,-18.92427084892,8632.67589857643,8535.03736193483,136.449,36332240,143.23,139.507,135.76,143.25,73035860,143.23,143.25,141.0401
2021-10-11,276.9772857142857,8574.0827950775,-52.51339786098,8695.5903631271,8567.43777061499,138.914,17953620,142.27,140.712,138.859,144.81,64452220,142.27,144.81,141.81
2021-10-08,276.9125714285714,8626.59619293848,-65.36490908452,8733.62581974059,8616.09842553789,139.7855,26525840,144.03,140.331,139.2175,144.1781,58773160,144.03,144.1781,142.56
2021-10-07,276.84785714285715,8691.961102023,100.87748384793,8785.57692190672,8682.36177739316,139.225,25110140,143.06,140.042,138.6512,144.215,61732660,143.06,144.215,142.72
2021-10-06,276.7831428571429,8591.08361817507,55.13620855699,8597.01337773612,8424.00369186906,137.565,24364280,139.47,137.75,134.55,142.15,83221120,139.47,142.15,138.37
2021-10-05,276.71842857142855,8535.94740961808,122.58059507828,8583.4111881744,8445.77972979456,136.023,32403260,139.49,137.2245,134.041,142.24,80861060,139.49,142.24,139.36
2021-10-04,276.6537142857143,8413.3668145398,-238.76904946373,8585.4888106323,8360.53121812328,133.6595,51201940,141.76,135.9605,131.05,142.21,98322010,141.76,142.21,138.27
2021-10-01,276.589,8652.13586400353,45.49757184415,8680.71324956342,8517.01420884547,136.543,35360180,141.9,136.9105,134.073,142.92,94639580,141.9,142.92,139.1101
2021-09-30,276.48047619047617,8606.63829215938,6.17937457413,8719.54712555294,8604.56320519077,133.676,38028800,143.66,135.5425,133.556,144.378,89056660,143.66,144.378,141.28
2021-09-29,276.3719523809524,8600.45891758525,-97.14075012924,8753.36422472231,8590.00545646866,134.3535,30848700,142.47,137.151,133.865,144.45,74602040,142.47,144.45,142.03
2021-09-28,276.26342857142856,8697.59966771449,-334.440751901,8919.29848773438,8696.24479526124,135.83,45772200,143.25,139.0965,135.36,144.75,108972300,143.25,144.75,141.69
2021-09-27,276.1549047619048,9032.04041961549,-83.69173381365,9059.06288953465,8950.10822376401,141.072,21881960,145.47,141.9385,140.0675,145.96,74150730,145.47,145.96,143.82
2021-09-24,276.04638095238096,9115.73215342914,7.97504437793,9124.70449056079,9029.90169712887,142.215,22983900,145.66,142.3303,140.241,147.4701,53477870,145.66,147.4701,145.56
2021-09-23,275.9378571428571,9107.75710905121,96.5161231352,9132.55174225379,9021.92288283235,141.216,20951000,146.65,141.6965,140.4015,147.08,64838170,146.65,147.08,145.64
2021-09-22,275.82933333333335,9011.24098591601,113.10198064375,9034.93518740509,8896.38965408162,140.2835,25055560,144.45,140.887,138.5515,146.43,76404340,144.45,146.43,143.7001
2021-09-21,275.7208095238095,8898.13900527226,13.02092445458,8954.04465746067,8846.77744669226,139.033,25331900,143.93,140.0115,138.278,144.6,75833960,143.93,144.6,142.78
2021-09-20,275.6122857142857,8885.11808081768,-205.01721246974,8970.27255533603,8766.66564647726,138.7195,46518040,143.8,139.0,136.3218,144.84,123478900,143.8,144.84,141.27
2021-09-17,275.5037619047619,9090.13529328742,-123.64710511086,9191.51094179589,9053.93802382238,140.8,53384460,148.82,143.45,140.4698,148.82,129868800,148.82,148.82,145.76
2021-09-16,275.3952380952381,9213.78239839828,36.25859684019,9230.8528124312,9103.66148985719,143.61,26195420,148.44,144.3,142.4015,148.97,68034150,148.44,148.97,147.221
2021-09-15,275.2867142857143,9177.52380155809,76.12953910336,9178.49546428053,9063.5533811029,144.4295,27407580,148.56,144.4505,141.3475,149.44,83281320,148.56,149.44,146.37
2021-09-14,275.1781904761905,9101.39426245473,-4.97319262173,9169.18692257497,9078.87294221961,142.5445,19673860,150.35,143.363,141.75,151.07,109296300,150.35,151.07,146.91
2021-09-13,275.06966666666665,9106.36745507646,-13.05571963521,9171.65514799804,9031.62858924694,142.3325,22093840,150.63,142.95,141.25,151.42,102404300,150.63,151.42,148.75
2021-09-10,274.9611428571429,9119.42317471167,-4.87287622258,9242.88213972114,9115.74655131994,140.876,36839340,155.0,144.7185,140.7378,155.48,140893200,155.0,155.48,148.7
2021-09-09,274.85261904761904,9124.29605093425,12.71103940461,9163.03609993575,9111.21488188675,143.541,15317100,155.49,144.3105,143.1775,156.11,57305730,155.49,156.11,153.95
2021-09-08,274.7440952380952,9111.58501152964,-69.93381387116,9169.69177017719,9059.07401287477,143.691,18350220,156.98,144.4,143.0,157.04,74420210,156.98,157.04,153.975
2021-09-07,274.63557142857144,9181.5188254008,-28.41244810861,9236.04616453734,9141.45388081355,144.2805,20131900,154.97,144.565,143.619,157.26,82278260,154.97,157.26,154.39
2021-09-03,274.5270476190476,9209.93127350941,51.95015069142,9242.32359282257,9136.19753400358,143.7395,19854360,153.76,144.155,142.4005,154.63,57866070,153.76,154.63,153.09
2021-09-02,274.41852380952383,9157.98112281799,26.15721708642,9174.87822243738,9111.96187414299,143.287,32358140,153.87,145.5193,143.1848,154.72,71171320,153.87,154.72,152.4
2021-09-01,274.31,9131.82390573157,-7.24499628442,9193.55912203121,9126.41616179471,145.2155,21936100,152.83,146.2538,144.8835,154.98,80313710,152.83,154.98,152.34
2021-08-31,274.2796046511628,9139.06890201599,-89.89071630818,9186.4164098939,9105.48588641464,144.6975,22448760,152.66,145.1713,144.281,152.8,86453120,152.66,152.8,151.29
2021-08-30,274.2492093023256,9228.95961832417,47.37548724301,9266.19008585587,9197.74588162237,144.5905,24434200,149.0,145.9705,144.163,153.49,90956720,149.0,153.49,148.61
2021-08-27,274.2188139534884,9181.58413108116,154.93618803172,9193.87032967909,9055.81905185207,144.004,28780200,147.48,144.5125,141.497,148.75,55802390,147.48,148.75,146.83
2021-08-26,274.1884186046512,9026.64794304944,-36.94999744889,9079.88668721927,8993.2923774052,141.4405,20609320,148.35,142.4175,141.357,149.12,48597200,148.35,149.12,147.51
2021-08-25,274.15802325581393,9063.59794049833,37.75991461457,9093.34086425158,9027.68924965417,142.079,15851480,149.81,142.1895,141.376,150.32,58991300,149.81,150.32,147.8
2021-08-24,274.1276279069767,9025.83802588376,55.30343324658,9034.27440199684,9001.39374117056,141.2615,19267220,149.45,142.08,140.3385,150.86,48606430,149.45,150.86,149.15
2021-08-23,274.0972325581395,8970.53459263718,180.89786939462,8982.35674999465,8853.62778049155,140.0415,28453400,148.31,140.8745,137.6075,150.19,60131810,148.31,150.19,147.89
2021-08-20,274.0668372093023,8789.63672324256,72.81665795126,8799.87500538234,8726.07544131695,137.4295,31193160,147.44,137.554,135.25,148.5,60549630,147.44,148.5,146.78
2021-08-19,274.0364418604651,8716.8200652913,74.35746600072,8747.12689790846,8585.33553644773,135.68,21782540,145.03,136.3525,134.25,148.0,86960310,145.03,148.0,144.5
2021-08-18,274.0060465116279,8642.46259929058,-78.10341372201,8751.55615151025,8636.67816723476,135.449,19258940,149.8,137.1043,135.3215,150.72,86325990,149.8,150.72,146.15
2021-08-17,273.9756511627907,8720.56601301259,-108.87447365871,8764.94748599884,8661.59908627325,136.6615,21715200,150.23,138.2655,136.082,151.68,92229740,150.23,151.68,149.09
2021-08-16,273.9452558139535,8829.4404866713,-47.93833860019,8867.64630717298,8753.60538587797,138.3095,22398360,148.535,138.3625,135.2988,151.19,103558800,148.535,151.19,146.47
2021-08-13,273.91486046511625,8877.37882527149,27.78965586763,8896.25984177202,8826.48678194948,137.7275,15947440,148.97,137.8565,137.033,149.4444,59375010,148.97,149.4444,148.27
2021-08-12,273.88446511627905,8849.58916940386,-21.30821980577,8869.73604828738,8781.49013964003,137.194,16518860,146.19,137.3,135.4255,149.05,73779110,146.19,149.05,145.84
2021-08-11,273.85406976744184,8870.89738920963,9.05136421524,8919.65792058818,8792.70319718378,136.279,15352000,146.05,137.6823,136.2715,146.72,48493460,146.05,146.72,145.53
2021-08-10,273.82367441860464,8861.84602499439,-104.10725177217,9004.2479124234,8845.79646212794,136.807,19414080,146.44,137.7723,136.3645,147.71,69023080,146.44,147.71,145.3
2021-08-09,273.79327906976744,8965.95327676656,-24.20559453019,9013.53268484955,8942.53412252457,136.913,17766000,146.2,137.184,135.3392,146.7,48908690,146.2,146.7,145.52
2021-08-06,273.76288372093023,8990.15887129675,-50.67834163285,9026.82696335938,8962.13153435397,135.7385,20488120,146.35,136.4725,135.21,147.11,54126810,146.35,147.11,145.63
2021-08-05,273.73248837209303,9040.8372129296,19.02186218553,9043.86254607788,8978.04696189185,136.2515,17869000,146.98,136.35,134.846,147.84,46397670,146.98,147.84,146.17
2021-08-04,273.7020930232558,9021.81535074407,79.54580845397,9047.16726744358,8929.95722461803,135.1255,19676020,147.27,135.6495,134.487,147.79,56368270,147.27,147.79,146.28
2021-08-03,273.6716976744186,8942.2695422901,43.68848318018,8956.2299024342,8832.4459718061,135.63,20761880,145.81,135.732,133.3195,148.045,64786620,145.81,148.045,145.18
2021-08-02,273.64130232558136,8898.58105910992,12.40657341683,8977.15148822071,8864.51381412042,134.8545,21634200,146.36,135.3365,133.7941,146.95,62879960,146.36,146.95,145.25
2021-07-30,273.61090697674416,8886.17448569309,69.48878449728,8917.47065222111,8785.34051372598,134.7265,25575780,144.38,135.3045,134.255,146.33,70440630,144.38,146.33,144.11
2021-07-29,273.58051162790696,8816.68570119581,106.60279345422,8838.45842164098,8726.36514191472,135.7775,31715720,144.685,136.661,135.543,146.55,56699480,144.685,146.55,144.58
2021-07-28,273.55011627906975,8710.08290774159,116.57174266368,8735.65600310522,8600.08108970638,136.094,95130600,144.81,138.297,135.2775,146.97,118931200,144.81,146.97,142.54
2021-07-27,273.51972093023255,8593.51116507791,-133.11099052967,8706.28852232621,8446.29757297402,131.9,54709480,149.12,134.399,130.104,149.21,104818600,149.12,149.21,145.55
2021-07-26,273.48932558139535,8726.62215560758,-22.90051071181,8737.24158709652,8692.39948328522,134.035,30571480,148.27,134.237,132.3015,149.83,72434090,148.27,149.83,147.7
2021-07-23,273.45893023255815,8749.52266631939,85.56594106243,8760.09603750606,8638.53539125709,133.015,41506420,147.55,133.399,129.8005,148.7177,71447420,147.55,148.7177,146.92
2021-07-22,273.42853488372094,8663.95672525696,25.86234075905,8665.20196518403,8609.75804662745,128.4215,14301880,145.935,128.483,127.4988,148.195,77338160,145.935,148.195,145.81
2021-07-21,273.39813953488374,8638.09438449791,157.67246628039,8638.48122495661,8481.00254771425,127.549,20746180,145.53,127.596,126.0235,146.13,74993460,145.53,146.13,144.63
2021-07-20,273.3677441860465,8480.42191821752,132.37846193953,8535.22874680577,8319.93240402159,126.2095,26316440,143.46,127.0432,124.3505,147.0997,96350040,143.46,147.0997,142.96
2021-07-19,273.3373488372093,8348.04345627799,-47.49338520358,8365.88822903622,8254.98086159934,124.578,27967580,143.75,126.205,123.505,144.07,121434600,143.75,144.07,141.67
2021-07-16,273.3069534883721,8395.53684148157,-101.46133453915,8550.18731870716,8388.35115123889,126.97,20424540,148.46,127.8115,126.1535,149.76,93251430,148.46,149.76,145.88
2021-07-15,273.27655813953487,8496.99817602072,-93.56722626931,8586.38188958298,8437.02298022158,127.005,24218800,149.24,128.7,126.53,150.0,106820300,149.24,150.0,147.09
2021-07-14,273.24616279069767,8590.56540229003,-31.61685905485,8730.83474391442,8579.48485782926,128.237,23745660,148.1,129.3263,127.9145,149.57,127050800,148.1,149.57,147.68
