# IndexValue_NDXT, Volume_GOOGL,Volume_AAPL,CPI,High_GOOGL,High_AAPL, NetChange_NDXT, High_NDXT, Low_NDXT, Close/Last_GOOGL, Open_GOOGL, Low_GOOGL, Close/Last_AAPL, Open_AAPL, Low_AAPL
-1.221562327417314009e+01,5.257321806501775980e+06,-5.984321537621527910e+06,-3.598513728206853557e-04,-2.729508345005449144e-01,-3.309641274494765639e-01,-7.394909111301958049e+00,-2.021003829775736449e+01,-2.621914084688341973e+01,-2.667784415334537584e-01,-3.270484049145210292e-01,-4.707014348997482500e-01,-3.309641274494765639e-01,-3.270484049145210292e-01,-3.316132921288144075e-01
-2.725456502654651558e+00,1.248054143196865171e+07,-3.735986099321100116e+07,5.706872005578134122e-02,-5.413939887476928448e-01,1.636647832521305190e-01,-3.321055082629265964e+00,1.035880841844436873e+01,1.374165691980215342e+01,-4.828163410175960735e-01,5.924190114900085291e-02,-2.832758751493216209e-01,1.636647832521305190e-01,5.924190114900085291e-02,3.694485729380829753e-01
1.585923593923735098e+01,-7.685207659421071410e+06,2.568619320242732763e+06,-3.559422000876111269e-04,-3.472783210698082712e-02,4.579752359878348500e-01,1.678457745526214140e+01,2.092636960800973611e+00,-2.344214715482030442e+01,1.330804990180745051e-01,-1.319464808380885756e-01,-2.613849721096777046e-01,4.579752359878348500e-01,-1.319464808380885756e-01,-6.746259825051126313e-02
-4.142970286997297080e+00,-7.169055522211872041e+06,-1.420313781403908134e+07,-3.555132032033725409e-04,2.337344932975362610e-01,7.921799757971825784e-02,-3.982739437981905439e+00,1.285451719753518773e+01,4.214179203027970289e+01,-2.815981336331319085e-02,7.224150663320934029e-01,3.797432550075221513e-01,7.921799757971825784e-02,7.224150663320934029e-01,3.873189167621085005e-01
1.958442080035183608e+01,-1.086616215397119522e+06,5.844835208142101765e+05,-3.550842062054471171e-04,-4.170400062065837687e-02,-4.313382295446146486e-01,2.098586842995400659e+01,4.205925933196795086e+00,-1.925508716306467250e+00,2.228057643368757113e-01,-4.714136922111507033e-01,4.708289179572133776e-02,-4.313382295446146486e-01,-4.714136922111507033e-01,-2.638494853720416700e-01
2.146870352769929013e+01,-4.352748855596184731e+05,-2.550925030301243067e+07,-3.546552093212085310e-04,-1.224341753805688882e-01,1.186788033123953312e-01,1.829704818342524675e+01,1.505823277430590679e+01,1.013576812825613160e+01,-4.874795038895385346e-02,5.015990649205548380e-03,-2.860234119222653248e-01,1.186788033123953312e-01,5.015990649205548380e-03,6.861046991282648833e-03
1.587644263054608018e+01,-6.578507013523824513e+06,2.093147098215574026e+07,-3.542262124085482355e-04,7.592283537464794563e-02,1.336260288171224886e-01,1.127403296880215144e+01,7.599739262835100817e+00,2.371958950639691466e+01,5.191704610950154120e-02,6.320802500737343621e-02,1.680641054293126047e-01,1.336260288171224886e-01,6.320802500737343621e-02,1.959105356473607173e-01
-2.115447174653991169e+01,7.372677158349491656e+05,-1.374112798813813925e+07,-3.537972154106228118e-04,1.628237679786934677e-01,2.997542200119056588e-01,-2.078658058754197313e+01,9.893085696183788968e+00,-5.158103922284681175e+00,-2.278579191079543875e-02,5.524178934962122867e-01,6.532484215628997504e-02,2.997542200119056588e-01,5.524178934962122867e-01,2.665251196336662076e-01
-1.210314612885667884e+01,1.652432873823040724e+07,-4.412737840786549449e+07,-3.533682185832276446e-04,-3.490267511584690396e-01,-3.597555142501285275e-01,-1.026383915675932812e+01,-2.299233975743800329e+01,-2.103097643733963196e+01,-3.885688585048434618e-01,-3.953183065845848887e-01,-5.371783416944282408e-01,-3.597555142501285275e-01,-3.953183065845848887e-01,-1.964014845783808028e-01
2.182108615402103169e+01,7.781974353179685771e+06,-7.816210168051391840e+06,-3.529392215284588019e-04,-1.470096908153450954e-01,2.442573570858996845e-02,2.445511420958116133e+01,2.470237209307333615e+01,2.387534635340171008e+01,1.116464461022772525e-01,-1.458218637847963350e-01,-1.326778541726802985e-01,2.442573570858996845e-02,-1.458218637847963350e-01,8.685611675617010974e-02
-5.531130465691148856e+00,-8.541542298504732549e+06,-1.570668856210801005e+07,-3.525102247010636347e-04,1.174687081173040326e-01,-1.523753846756648045e-02,-9.145852727664818715e+00,-1.720328493084480215e+01,-7.798540313592184248e+00,1.064138960783189702e-01,6.299369009710176215e-04,2.837379097000862771e-01,-1.523753846756648045e-02,6.299369009710176215e-04,-4.692035465783561676e-03
-3.723634946250376743e+01,1.408935487450271845e+07,7.982787368228133023e+07,-3.520812277599816298e-04,-2.775256434582864529e-01,-2.565346226140796659e-01,-3.549717897053161408e+01,-2.084650964289721742e+01,-2.653040988629072672e+01,-5.989283792080470903e-01,-2.170690573450038130e-01,-5.363556415215278150e-01,-2.565346226140796659e-01,-2.170690573450038130e-01,-4.591707717404567290e-01
2.644451275831033854e+01,-5.403225828432068229e+06,1.332051815863791108e+07,-3.516522307620562060e-04,2.834273093907100360e-01,5.120736916353365586e-01,2.596558340942697640e+01,2.580485421755292919e+01,2.268045927676803331e+01,5.589610997034100137e-01,-7.617373097110657909e-02,1.942957201865276318e-01,5.120736916353365586e-01,-7.617373097110657909e-02,2.190390266346859960e-01
1.764687480947986842e+01,-8.866411712416499853e+06,-3.833247158913069963e+07,-3.512232338778176199e-04,5.972149798638781704e-02,-4.258193293848933081e-02,1.448566417920953064e+01,2.243417481008646064e+01,2.191266101370047181e+01,-1.457353511157322146e-02,6.126235605900021142e-01,4.058393032415530399e-01,-4.258193293848933081e-02,6.126235605900021142e-01,3.698196684803569667e-01
2.093474972476042240e+01,-1.382384192504074425e+06,1.202294817489099503e+07,-3.507942370220007433e-04,1.714208683116886789e-01,1.782659371943537963e-01,1.592096193594356635e+01,-2.733583019707566564e+00,-1.937261611846224696e+00,2.430254790836521295e-01,-2.591371852863808556e-01,-1.440376597960586480e-01,1.782659371943537963e-01,-2.591371852863808556e-01,-1.490966245169573767e-01
-8.546510530200976063e+00,4.566375209293730557e+07,3.321977441549837589e+07,-3.503652399672319007e-04,5.105931695697059070e-01,3.661539698830083012e-01,-9.801550918876996477e+00,9.601549457406690635e-01,4.572981819343112875e+00,4.711065279539319306e-01,3.288245232057533940e-01,4.640771573737332290e-01,3.661539698830083012e-01,3.288245232057533940e-01,5.053157036613811215e-01
-8.424708515573001932e+00,3.482571545240461826e+07,1.032363755942186713e+07,-3.499362430829933146e-04,1.130944903159701198e+00,1.977825315391612548e-02,-1.263809538349213213e+01,-4.904667441130641237e+00,8.184263547600494348e-01,8.151186874331344256e-01,5.207875442214344730e-01,8.920052852207511762e-01,1.977825315391612548e-02,5.207875442214344730e-01,2.021747121452293072e-01
5.586281761820828251e-01,-1.937191848712389171e+07,2.208726476185464263e+08,-3.495072461987547285e-04,-5.137949875734015848e-01,6.285112851933547518e-01,-3.877871295725387135e+00,3.407948036857305851e+00,1.063368110877036088e+00,-3.194914885210202726e-01,4.216535612434029190e-01,-3.752783865864763868e-01,6.285112851933547518e-01,4.216535612434029190e-01,4.732092337259032888e-01
7.190401930259668006e+00,-1.002078038992768526e+07,1.949357066056755185e+08,-3.490782492292510142e-04,-2.821528936559118961e-01,2.832587163741706604e-01,4.994390647705350794e+00,-6.584030502079258440e+00,-1.295085752191062056e+01,-5.542419330618741924e-02,5.514014093172363573e-01,4.099822113548867719e-03,2.832587163741706604e-01,5.514014093172363573e-01,-4.642483105630645923e-01
-2.033785220292702434e+01,-9.889884091389566660e+06,-8.372244107222491503e+07,-3.486492522881690093e-04,-3.145481921626469557e-02,-7.514685597586279187e-01,-1.902315309681606337e+01,-1.201246390409687592e+01,-7.676262610790672625e+00,-1.178165398237531747e-01,-1.068224727830902054e+00,-2.454208544951441695e-02,-7.514685597586279187e-01,-1.068224727830902054e+00,-2.480292865952691272e-01
-3.003631852535500002e+01,9.128405597074329853e+06,1.051371265407887101e+08,-3.482202554039304232e-04,-1.904668843856249794e-01,-8.240297354459045209e-01,-2.914309293158954262e+01,-1.183263032986178587e+01,-2.425543119824487803e+01,-5.840090119025127535e-01,-6.682478802250670924e-01,-6.214456653480127102e-01,-8.240297354459045209e-01,-6.682478802250670924e-01,-8.666893170021232606e-01
3.275063594409175494e+01,-7.658449941572904587e+06,-4.880045513967394829e+07,-3.477912584628484183e-04,-5.003234339284361454e-01,6.477139805699323460e-01,3.575752189535946002e+01,1.936354519691894893e+01,2.935977122389158467e+01,1.133479699981236877e-01,-4.028902702719747708e-01,-1.100771873077768248e-01,6.477139805699323460e-01,-4.028902702719747708e-01,2.452626803360935526e-01
3.985834090973639832e+00,6.274858749702125788e+05,-1.817795620065772533e+07,-1.612593369009118760e-02,2.266090728322254222e-01,-1.571792453539444523e-02,4.173686533313309965e+00,3.499814084149875271e+00,1.674067167166003856e+01,3.081093739845996993e-02,7.444458336667025833e-01,1.595391235292673571e-01,-1.571792453539444523e-02,7.444458336667025833e-01,6.706263744481475442e-01
-4.809670577411407066e+01,-7.040979446893684566e+06,-1.001993848495706916e+07,-3.480073146704398823e-04,-2.677251646854550415e-01,-5.528259161574595737e-01,-4.729320589911868211e+01,-2.354477934299757180e+01,-4.932761675260826451e+01,-6.180737043366875128e-01,-3.901227888460354620e-01,-3.948258801337765078e-01,-5.528259161574595737e-01,-3.901227888460354620e-01,-7.240269105237544522e-01
-1.725757146665091568e+01,7.802974169815592468e+06,7.805909433655518293e+07,-3.476961851163196116e-04,-3.555467769225657548e-01,-3.452570066415745487e-01,-1.371834849257318467e+01,-1.470671085479352769e+01,-1.539008053392399233e+01,-3.651297027986153410e-01,-3.967001170555164435e-01,-5.431531624838363825e-01,-3.452570066415745487e-01,-3.967001170555164435e-01,-4.637292590802850611e-01
1.929445106939101606e+01,-7.487122805582314730e+06,-9.834325174399739504e+07,-3.473850557043078879e-04,4.344363231410497406e-02,-1.191477470097304092e-01,1.789081686249391723e+01,-6.060396155235139304e-01,2.051757013643191385e+01,2.349852816406574618e-01,-3.713096797706008090e-01,7.817768278124503922e-02,-1.191477470097304092e-01,-3.713096797706008090e-01,2.324752920822028557e-01
2.326868537664222458e+01,-7.355489451629973948e+06,2.516165267580735683e+07,-3.470739262070310360e-04,3.204053074276487223e-01,3.559880749257615662e-01,1.970224018693952317e+01,2.129591096297872355e+01,2.250657364435392083e+01,3.562998563441759359e-01,3.943747357140239274e-01,7.008198463604315975e-01,3.559880749257615662e-01,3.943747357140239274e-01,3.900633745629811244e-01
-5.974044571813465154e+00,-1.273258140370954573e+07,-6.894501823115167022e+07,-3.467627966813324747e-04,4.513676239681529978e-02,-9.257905516349751451e-02,-5.553815998867560388e+00,-5.444514043403614778e+00,2.203529840125611372e+00,-1.254401506169386948e-01,6.613754488846623758e-02,-2.447882410506565520e-01,-9.257905516349751451e-02,6.613754488846623758e-02,-1.982315881776486322e-01
-1.751157637551614243e+01,8.205338846152976155e+06,6.614069985944509506e+06,-3.464516672408990416e-04,-5.207186051454613107e-01,-1.436487388147327238e-01,-1.825049818307721949e+01,-1.449112816982233198e+01,-3.047446452642952863e+01,-3.293795372241667962e-01,-4.974196766929352975e-01,-5.152805409790488511e-01,-1.436487388147327238e-01,-4.974196766929352975e-01,-1.890445445310149353e-01
1.465591884329069217e+01,-9.176716727859679610e+06,-6.331378146513384581e+07,-3.461405376867787709e-04,1.053976973933146155e-02,1.073609538877491332e-01,1.356757265532644219e+01,1.318334343646620255e+01,2.446168149301456651e+01,-4.753303686378274051e-03,2.352988073537645164e-01,2.697829252512100595e-01,1.073609538877491332e-01,2.352988073537645164e-01,3.831611776003001069e-01
3.531645434761958313e+01,4.680082297142717987e+06,1.941234416444447637e+07,-3.458294083031887567e-04,3.734245112730896210e-01,4.149762794305331681e-01,3.312966985382973917e+01,2.588910339980157005e+01,2.017157323500123312e+01,4.723678379606539579e-01,3.629542835222920871e-01,1.235701259504082827e-01,4.149762794305331681e-01,3.629542835222920871e-01,2.559097176503613014e-01
-1.078194996951560825e+01,-4.730645205046981573e+05,-3.819706898138058186e+07,-3.455182787206467765e-04,3.827141425084334969e-02,7.030559749503595413e-02,-7.130057777709740030e+00,2.295184357656580687e+00,2.883634917913695972e+00,-2.685776846492160530e-02,2.948945711158188487e-01,-1.424191666654905930e-02,7.030559749503595413e-02,2.948945711158188487e-01,2.327674449496797138e-01
8.405736267849533760e+00,-7.791071011329308152e+06,3.909437342773354053e+07,-3.452071492233699246e-04,-2.167067512488358716e-01,3.112494033255259751e-01,9.556427870512155920e+00,-1.497587605775606789e+00,-2.232112848364977253e+00,-8.452169199301806657e-03,-2.276135466063067270e-01,-2.574715087356693743e-02,3.112494033255259751e-01,-2.276135466063067270e-01,5.032336743279586244e-02
-1.473032986615726259e+01,1.343435716770149022e+07,-2.263884566398578882e+07,-3.448960197829364915e-04,2.720086343738614687e-01,2.079401637998046226e-02,-1.255810270425357977e+01,6.855427249992317229e+00,1.496976255392382882e+00,1.522935314537789964e-01,6.130491625470995132e-01,1.919077193077285415e-01,2.079401637998046226e-02,6.130491625470995132e-01,3.990565032327282324e-01
2.894100640552096593e+00,-1.113066196195408702e+07,-2.999514421428820491e+07,-3.445848902856596396e-04,2.039992129616692296e-01,3.082739051892957605e-02,1.093026568412318156e+00,-3.045638870922175556e+00,-3.937329255245458626e-01,1.098439445045151786e-01,-6.109663563427147892e-02,-1.546689700714587445e-01,3.082739051892957605e-02,-6.109663563427147892e-02,-1.359820898258519151e-01
4.525911800360972848e+00,2.115904714321430773e+06,-5.942896791383981705e+06,-3.442737607883827877e-04,5.267651816081198035e-02,1.541569113229854793e-01,3.338453437809913993e+00,-5.944366132951472537e+00,-7.260282868031936232e+00,2.621811643743470199e-01,-4.707350267496224205e-02,2.607292632648778863e-01,1.541569113229854793e-01,-4.707350267496224205e-02,7.776044679439308993e-02
4.333116370863990596e+00,-1.016234045863852650e+07,1.838062754364049435e+07,-3.439626312911059358e-04,-1.328957537266006739e-02,3.179721282067120569e-01,6.302679189125537818e+00,1.160598664445160466e+01,1.817568649308032036e+01,-1.325509247898395415e-01,3.138382749276829031e-01,1.892941232626306203e-01,3.179721282067120569e-01,3.138382749276829031e-01,3.563122209793121442e-01
-3.035212107698134787e+01,9.894616565921880305e+06,1.022739304199062288e+08,-3.436515018506725028e-04,-2.308817179497140160e-01,-5.111695896140844297e-02,-3.230144591599004400e+01,-1.766698542588301279e+01,-3.235627079307505483e+01,-3.148649075536376074e-01,2.357035670342426670e-01,-6.069165030179419773e-01,-5.111695896140844297e-02,2.357035670342426670e-01,-5.675426437011168446e-01
6.067083487870877434e+01,-2.204884228582650423e+06,-4.555826095083293319e+07,-3.433403722965522320e-04,1.810281430456974761e-01,-1.496603175850879097e-01,5.738029544712399854e+01,4.124664320097144810e+01,1.697734278969937805e+01,3.700337999961007540e-01,-5.317954876640627049e-01,2.637547416863874616e-01,-1.496603175850879097e-01,-5.317954876640627049e-01,3.390276666984419762e-01
5.051524939364753664e+00,-1.286883220692414045e+07,-5.972329751208025217e+07,-3.430292428276970895e-04,1.476481024620923677e-02,-5.538317640181844581e-02,1.373589806471325669e+00,1.195707727511035046e+00,4.803215336431549076e+01,-6.172936552187380244e-02,3.914805398111980139e-01,2.093165758877333360e-01,-5.538317640181844581e-02,3.914805398111980139e-01,1.972408664843854353e-01
-9.354564458167260455e+00,1.268276077600830048e+07,5.046070933387804031e+07,-3.427181133872636565e-04,-1.753361818704952668e-01,-1.252291557934199773e-01,-1.023657931655938746e+01,5.720635279280941177e-01,-1.415607710106951345e+01,-4.393740485695261100e-01,-2.279596202680309602e-01,-3.950180798127753690e-01,-1.252291557934199773e-01,-2.279596202680309602e-01,-3.741375984236938734e-01
9.227448562993686210e+00,-6.411331381753236055e+06,-6.491082447166562080e+07,-3.424069838331433857e-04,-1.465954589488447368e-01,-1.634242812421859981e-02,5.447089849855899502e+00,-1.129227653223097150e-01,4.488694689241128799e+00,2.217719873317243184e-01,-3.898152746707239658e-02,-6.509702905175984711e-02,-1.634242812421859981e-02,-3.898152746707239658e-02,1.531835421693017452e-01
-7.541079419550442253e+00,-9.854743940731883049e+05,-1.578227114361241460e+07,-4.126482312710777478e-02,5.012868669571481917e-01,-1.928278995522205719e-01,-9.251597535748842915e+00,-6.846410627782461233e+00,-3.311270455350040720e+00,2.204879239577017813e-01,-3.683720109323189718e-01,1.746899459232338359e-01,-1.928278995522205719e-01,-3.683720109323189718e-01,-2.697922427961430003e-01
-7.327639585740598704e+00,-5.373398989094261080e+06,-2.725258118671390414e+07,-3.445703418947232421e-04,-1.328634344803454326e-01,9.055934473028059983e-02,-8.928155603206732849e+00,2.187045479534845072e+00,3.456493336181210907e+00,-3.813555012119351773e-02,1.810273725584252702e-01,2.060346379334703215e-01,9.055934473028059983e-02,1.810273725584252702e-01,1.469276834124073616e-01
-1.843554665756710165e+01,-3.549545694200530648e+06,1.751311035537391901e+06,-3.445649091702307487e-04,-1.464373909037171018e-01,-1.114138374919164676e-01,-1.898443268804773965e+01,-1.681264615325198974e+01,-2.370363873412952671e+01,-1.001249900058880371e-01,-2.917205343558819663e-01,-2.143139778969249676e-01,-1.114138374919164676e-01,-2.917205343558819663e-01,-2.850984584448283954e-01
-6.611936539403359347e+00,-7.267893681659881026e+06,-2.085910012744909525e+07,-3.445594763888948364e-04,-5.112518862244996853e-02,-2.170297406815535624e-01,-4.394957902420475016e+00,-1.141987740978174770e+01,-9.914320359081557399e+00,-8.470234893130168530e-02,-6.294472855235255793e-02,-4.960068372289327954e-02,-2.170297406815535624e-01,-6.294472855235255793e-02,-9.096723828042740934e-02
-3.442238686905329814e+01,-2.445650658130381256e+06,5.603111809911739826e+07,-3.445540435222937958e-04,-1.288893229554695097e-01,-1.014712988110986203e-01,-3.377473432917233254e+01,-6.785448995208298584e+00,-1.996602995920829926e+01,-3.118665278547254616e-01,-1.576570018026970388e-01,-2.109991219086140291e-01,-1.014712988110986203e-01,-1.576570018026970388e-01,-3.552287346629547926e-01
-1.234863662843372367e+01,-9.621366931131742895e+05,3.117176632004725933e+07,-3.445486107978013024e-04,-3.059939666428626026e-01,-2.792788104257581949e-01,-1.014988220680090336e+01,-3.488807598848325142e+01,-1.806872139391407472e+01,-1.172580397517499762e-01,-6.314713799803648442e-01,-2.431338061727892352e-01,-2.792788104257581949e-01,-6.314713799803648442e-01,-2.813961436525005411e-01
3.258592548405385969e+01,-7.918639066808111966e+05,-3.664232697674891353e+07,-3.445431779312002618e-04,5.105913996426032497e-01,3.324674277910091291e-01,3.334387552629856089e+01,3.710872216213783759e+01,2.626193564943605452e+01,5.343190114627454079e-01,2.944471981918006520e-01,3.436182831483911571e-01,3.324674277910091291e-01,2.944471981918006520e-01,6.053036698601275134e-01
1.029814475903094717e+00,-4.466161755899433047e+06,-2.254185196496650577e+07,-3.445377451782860589e-04,-2.679319645459443677e-02,1.529627302481770812e-01,3.047258806375531037e+00,1.349044822936320998e+00,1.885639825231464783e+01,-8.704811029495473917e-02,2.955897698526115391e-01,1.508154398635639382e-01,1.529627302481770812e-01,2.955897698526115391e-01,5.177229592197107877e-02
-2.298151430011739649e+01,-2.302475764819070697e+06,-5.086634237500458956e+06,-3.445323122832633089e-04,-3.124065054912357198e-01,-4.794322903021637217e-01,-2.388706785606439098e+01,-1.902824172263126457e+01,-2.485160900849905374e+01,-1.861550624786261210e-01,-2.530039705566906605e-01,-2.858664733677898084e-01,-4.794322903021637217e-01,-2.530039705566906605e-01,-3.872633756656576054e-01
-1.191509387773658091e+01,-2.647324634680882096e+06,1.828348824817064404e+07,-3.445268796440359438e-04,-2.378548054412732426e-01,-2.089757243004051190e-01,-1.305487272595356352e+01,-2.615167704157875050e+01,-2.438379406420017403e+01,-2.370823234738779206e-01,-5.455234459508417899e-01,-3.183345316917147727e-01,-2.089757243004051190e-01,-5.455234459508417899e-01,-2.311593870372199433e-01
9.029155713184991328e+00,1.562971295551341027e+06,-4.303508017761713266e+07,-3.445214468058566126e-04,1.820732013236110447e-01,1.702121599143211483e-01,4.955727090843851101e+00,1.530601066889221329e+01,1.579460867010357106e+01,1.047037690923851017e-01,1.862358967085597783e-01,1.804984960569058217e-01,1.702121599143211483e-01,1.862358967085597783e-01,1.895635776019730656e-01
5.024424984133474936e+00,-9.667123365174353123e+06,-1.498734651560044289e+07,-3.445160139108338626e-04,9.956782696517763043e-02,-3.774512344510583262e-02,7.656159587658565080e+00,9.942891022753883590e+00,5.641898304486403504e+00,1.394416385508918665e-01,1.882774969776264129e-01,-1.462390008499170335e-02,-3.774512344510583262e-02,1.882774969776264129e-01,4.268048960403447722e-02
2.876425099209745895e+01,1.248188210745412111e+07,-9.989953790808767080e+06,-3.445105812431847880e-04,3.941120372582709308e-01,9.523204597471135457e-02,2.548857073244515803e+01,2.347058512473313385e+01,2.119211919781491815e+01,4.352599440937474640e-01,-1.686666741626545729e-01,2.411164892095953860e-01,9.523204597471135457e-02,-1.686666741626545729e-01,7.483926760588843763e-02
-1.495150148040283966e+01,2.251690489705694467e+07,6.294458024578690529e+07,-3.445051482628969097e-04,-8.018914621018780053e-02,-1.278512613641566986e-01,-1.122057437306261818e+01,-7.865539478645587224e+00,-4.842373927131120581e-01,6.917796630441941375e-02,1.370774060602180100e-01,2.015511518914117062e-01,-1.278512613641566986e-01,1.370774060602180100e-01,-1.260211843867509174e-01
1.179351698851178298e+01,-1.065677271678978950e+07,-5.844227324721777439e+07,-3.444997156805129634e-04,4.715438029208876003e-01,8.234205602104793797e-02,1.317660596550060959e+01,3.647983905011642491e+00,9.796777632562225335e+00,1.242574823830793207e-01,-7.867597579418728060e-02,2.788945084626526238e-01,8.234205602104793797e-02,-7.867597579418728060e-02,2.067169333728777758e-01
-8.557512425687491486e+00,-4.019606982350066304e+06,-2.559980889470157027e+07,-3.444942827570685040e-04,1.252535499619611414e-02,-1.352130395295780829e-01,-7.879356223302721673e+00,2.257704100121372903e+00,-5.843459627050833660e+00,2.238229203013020197e-01,1.114357282002487182e-03,-1.365297167605703521e-01,-1.352130395295780829e-01,1.114357282002487182e-03,-1.091221924102185881e-01
-2.205955613856986020e+01,-6.294097513021193445e+06,7.746882672084218264e+07,-3.444888500325760106e-04,-1.740424193629230842e-01,5.560193470999621468e-01,-2.069872119482606365e+01,-1.157716171717720499e+01,-1.810538801505117590e+01,-2.309235879847477690e-01,-7.871627398047209567e-02,1.700801712983945890e-02,5.560193470999621468e-01,-7.871627398047209567e-02,4.596881128200891453e-02
-1.708359403594204196e+01,-6.399482206434581429e+06,-6.470582177817124128e+07,-3.444834171659749700e-04,4.149952036151560719e-02,-2.197789697244871832e-01,-1.265397740337133037e+01,-1.125397535378715475e+01,-9.424853068092943431e+00,-1.327668779811830291e-02,3.685558875864245465e-01,9.249311055284792360e-02,-2.197789697244871832e-01,3.685558875864245465e-01,1.517424029723173362e-01
-3.753362808185238464e+01,1.186118815345991403e+07,3.239467962579825521e+07,-3.444779843846390577e-04,-4.947980674553775771e-02,-2.654237650345869781e-01,-3.576298214062737202e+01,-2.991482495427180766e+01,-4.229404930226019133e+01,-1.755361368442933667e-01,-2.770839202637240817e-01,-3.105262139195730242e-01,-2.654237650345869781e-01,-2.770839202637240817e-01,-2.878108343067218300e-01
