# IndexValue_NDXT, Volume_GOOGL,Volume_AAPL,CPI,High_GOOGL,High_AAPL
2.011724438272649422e+02,-3.659860981179840863e+06,1.028293910725571215e+06,5.590866467741761880e-04,4.771430927508814079e+01,5.707927445046721004e-01
-5.170392054788680980e+01,4.686015401603017002e+06,-1.033993753667511046e+06,5.592311627538038010e-04,4.734430927508816467e+01,-1.283042849966932408e+00
-5.297154775446324493e+01,-6.853433315027654171e+06,4.705002998138159513e+06,5.593756783923709008e-04,4.659430927508816467e+01,-7.615936486238581438e-01
-8.983513146029235941e+01,-2.114342487792916596e+06,1.184194313322339207e+07,5.595201942014682572e-04,4.418930927508816353e+01,1.016440335656938032e+00
-5.370916577527623303e+01,1.279988207867901772e+06,4.428377514585927129e+06,5.596647100105656136e-04,4.365880927508814580e+01,1.926463919355569487e+00
9.237795143972380174e+01,-6.005020285599078983e+06,-1.421225490108093619e+07,5.598092258196629700e-04,4.446430927508814079e+01,1.629078031551244976e+00
1.129864439452921943e+01,2.613317128732167184e+06,6.328519116733260453e+06,5.599537415150734887e-04,4.531930927508815898e+01,5.529351600574727854e-02
-9.829061878837001132e+01,3.496537155786283314e+06,6.576288797599144280e+06,5.600982572673274262e-04,4.552430927508814307e+01,-7.789901866768786931e-01
1.661293837506091222e+02,3.162181984551995993e+04,-8.808525596048384905e+05,5.602427731332682015e-04,5.137430927508816580e+01,3.467863078898744789e+00
1.381236699778528418e+02,-9.047587404505204409e+06,-5.355891256783455610e+06,5.603872888855221390e-04,5.170430927508814989e+01,-4.144464267353100695e-01
4.244487445609138376e+01,-1.781997531776107848e+06,1.289783051342108101e+07,5.605318046946194954e-04,5.245430927508814989e+01,-1.253223921572441668e-01
-4.047527899766100745e+01,1.483057303922808543e+07,4.600988618711006641e+07,5.606763203331865952e-04,5.181430927508816353e+01,-2.899417090599683888e+00
2.291605454487307725e+02,-8.765479835868667811e+06,-2.394380496715307236e+07,5.608208361991273705e-04,5.198930927508814648e+01,-3.186857489680505751e-03
-3.243754837422784476e+01,-5.698848931476056576e+06,2.413503711563352495e+07,5.609653521219115646e-04,5.019430927508815898e+01,1.133871139782456794e+00
-2.915596429463766981e+01,-6.938515403346687555e+06,1.634910739977219701e+07,5.611098677036352456e-04,5.016440927508816117e+01,2.607841398003472477e+00
1.302637716903282126e+02,-2.658115042268916965e+06,-1.823360564552576840e+07,5.612543835127326020e-04,5.077430927508814307e+01,-1.108824900753688780e-01
-5.586946122847984952e+01,-1.436192844384685159e+05,4.098511391201615334e+06,5.613988993218299584e-04,4.995430927508814989e+01,1.259525124488334313e-01
-1.168556194274970039e+01,-4.802671494294062257e+06,4.811589143562348932e+07,5.615434151309273147e-04,4.887430927508816580e+01,-2.012127384778125361e+00
1.268538475681634736e+02,-3.311046540535733104e+06,-1.065899353400608897e+07,5.616879309400246711e-04,4.982420927508815112e+01,1.080019578657802981e+01
1.167877437988136080e+01,-3.038976895924299955e+06,-2.853153417889982462e+07,5.618324464080615144e-04,4.971430927508814079e+01,-1.610744681083247087e-01
-3.153210451503400691e+01,-1.393099266758047044e+06,-1.298347402145773917e+07,5.619769626150628028e-04,5.074930927508816580e+01,2.654606304390370042e-01
-3.192585444945871131e+01,5.785269425407201052e+06,3.824194438256502151e+06,-5.018322013671649984e-02,5.129430927508815330e+01,-7.215139457616146501e-01
-8.752051035982185567e+01,-5.848634466063901782e+05,-2.364386395498886704e+06,-1.367963595271248778e-04,4.956930927508815898e+01,-1.105435356611309317e+00
-7.199983128772237251e+01,1.622806434216400608e+07,-8.405696969641931355e+06,-1.370691975353111047e-04,4.986430927508814648e+01,-2.958556134692059914e+00
-1.970950730682607173e+02,-1.492192732906631380e+07,-1.494864087972252816e+07,-1.373420356571841694e-04,4.583430927508814534e+01,-4.029622603184662921e+00
-6.235376557823565236e+01,3.064831254721447825e+06,-1.756924281814172864e+06,-1.376148734379967209e-04,4.405430927508814420e+01,-9.382745910423011537e-01
-1.175220316397999341e+02,-2.593506553709954023e+05,-1.981299154882811010e+06,-1.378877116735566233e-04,4.754430927508815330e+01,1.922321948835218564e+00
2.156946077526208683e+02,-3.008282186389863491e+05,-3.283153357079148293e+06,-1.381605495680560125e-04,4.670430927508814989e+01,2.589169134324720289e-02
-1.363054020062108975e+02,-6.986803032906569541e+06,-1.170522654281915724e+07,-1.384333876330856583e-04,4.357230927508814489e+01,-3.794430862154342776e+00
-6.580651340720578446e+00,1.370295192712683231e+06,-2.051009303617887199e+06,-1.387062256981153041e-04,4.201930927508814761e+01,-9.324524081082188331e-01
-1.761464512890333936e+02,4.571059188495472074e+06,1.007397756478795409e+07,-1.389790637063015311e-04,4.254430927508815330e+01,-1.059954348408297164e+00
-1.553799097945102403e+01,5.427014770042590797e+06,8.257239057195529342e+06,-1.392519017144877580e-04,4.528430927508816239e+01,2.304498338992260642e+00
5.738891156728732312e+01,-5.484940263349842280e+06,-1.343653282488779724e+07,-1.395247397795174038e-04,4.357520927508815589e+01,7.914198075754370620e-01
1.405133705901380381e+02,-6.789253173177517951e+06,-6.883799130738206208e+06,-1.397975776740167930e-04,4.471430927508814079e+01,1.061793999969580682e+00
1.182726736499016624e+02,-8.685139573813378811e+05,-5.989118945573009551e+06,-1.400704158527332766e-04,4.466430927508815785e+01,3.998479725521519867e-02
-1.327318964766691352e+02,-6.227777643977139145e+06,3.329496082143306732e+06,-1.403432537472326658e-04,4.322430927508816012e+01,-1.130630151946775186e+00
8.897715433386565564e+01,-1.528055560990188271e+06,2.070559975996218622e+06,-1.406160918122623116e-04,4.534430927508816467e+01,2.381847321173637511e+00
1.449613527030851401e+01,2.009316558526121080e+06,6.530245545598775148e+06,-1.408889299909787951e-04,4.533430927508814534e+01,-5.422355517310961659e-02
5.846756006650230120e+01,-9.119827040350362659e+05,9.678293120570749044e+06,-1.411617677717913466e-04,4.480430927508814420e+01,-7.391041421051909310e-01
1.554448427743664070e+02,-2.044035099276989698e+06,3.553706305227410793e+07,-1.414346058936644113e-04,4.490430927508816694e+01,2.946293005790380448e+00
-2.429881675566866761e+01,5.151955565364360809e+05,3.745730893131130934e+07,-1.417074440155374759e-04,4.480430927508814420e+01,4.069464491637830861e+00
5.983981333845440531e+01,-6.671858260784555227e+06,-2.584662160558664799e+07,-1.419802819100368652e-04,4.267930927508814420e+01,4.535266875250442808e+00
3.054080349558171292e+01,2.601590611756000668e+06,-1.133689876081086695e+07,-1.422531198613796732e-04,4.338430927508815671e+01,2.270326979892558938e+00
3.481955350977004855e+02,-2.790602576263554394e+06,-2.171732868005827069e+07,-1.425259580400961568e-04,4.592430927508814875e+01,1.586987266657729378e+00
1.360469319067487959e+01,4.908726161964070052e+06,-9.714056384022668004e+06,-1.372498331357974166e-02,4.681930927508815898e+01,-1.884661204542794621e-01
-6.819289967109034478e+01,9.091396395270254463e+06,-1.205889198394969106e+06,-3.301783430629257055e-04,4.703430927508816239e+01,6.364398663998827033e-02
-1.420899481539527187e+02,1.306658816045645252e+07,-6.649945317672811449e+06,-3.305628876546506945e-04,4.653430927508816239e+01,4.914079266707176430e-01
-7.301729593434720300e+01,2.400422556160348654e+07,-8.293702031058520079e+06,-3.309474318484717514e-04,4.427430927508814307e+01,-1.438963651476427685e+00
2.649523899438281660e+01,4.678088320305578411e+06,-1.656658875217290968e+07,-3.313319762696664839e-04,3.643930927508814932e+01,-9.981002783222265862e-01
-8.205402380453415390e+01,-1.301650965898150951e+07,-2.866344825519725680e+06,-3.317165206340177974e-04,3.629430927508815330e+01,3.935706886644254610e-01
-4.900535359695641091e+01,4.024251803760379553e+07,2.322262569434171915e+07,-3.321010649983691110e-04,3.428430927508814818e+01,1.114788340140648870e-02
-4.599817719464226684e+01,-1.563054816075637192e+07,-2.187578782556787133e+06,-3.324856093627204245e-04,3.738430927508815671e+01,1.628910683961237282e+00
2.913047947411014320e+02,3.503437346988171339e+06,2.508915040711890161e+07,-3.328701537270717381e-04,3.847430927508816012e+01,1.520207661986717085e+00
4.581276303738377464e+01,-1.136907346659037471e+07,-1.951582151002198458e+07,-3.332546980914230517e-04,3.797430927508816012e+01,-4.121093247624543210e+00
-5.051585710296967591e+01,-2.257309119514238089e+06,-1.268850978550985456e+06,-3.336392423420875275e-04,4.039420927508815851e+01,6.067047296768350861e-01
-1.222842446024169476e+02,3.683991076088257134e+06,-1.176490990432554483e+07,-3.340237868769690976e-04,4.006930927508815898e+01,-3.202853772707243252e+00
5.967452846572086855e+01,1.393677729303682595e+07,-6.035333248243309557e+06,-3.344083311276335735e-04,3.812430927508815159e+01,2.360059954843052310e-01
-1.964529847781877834e+02,-5.691048990580558777e+06,1.201174962494438142e+07,-3.347928755488283059e-04,3.362430927508815159e+01,3.146999852220346838e-01
-4.967243852064439125e+01,-6.637486140967696905e+06,-1.065200967114377022e+07,-3.351774198563362006e-04,3.100430927508814705e+01,-2.278874056979930174e+00
-5.366205595379506121e+01,7.333968411870069802e+06,7.024836205376178026e+06,-3.355619642775309330e-04,3.159930927508816012e+01,9.718948411646124441e-01
-1.938960295100587246e+02,-9.756841133901491761e+06,-1.087915287484516203e+07,-3.359465086418822466e-04,3.434430927508815046e+01,2.383676163904965506e+00
-2.712950971648024279e+01,-2.880158912328779697e+06,-6.446022529204308987e+06,-3.363310528925467224e-04,3.359430927508815046e+01,-8.918585661915869878e-01
1.118563567620522008e+02,9.599331169245652854e+05,-2.217884073400005698e+06,-3.367155973705848737e-04,3.590430927508815273e+01,1.231353618463856492e+00
3.469249807144933584e+01,-1.168738769273583591e+07,-1.770935743620117754e+07,-3.371001416212493496e-04,3.348430927508815103e+01,7.513280001052180523e-01
6.320656125218192756e+00,8.120994863284315914e+06,4.340670091985915601e+07,-3.374846861561309197e-04,3.437430927508815159e+01,4.618946262282008774e-01
-9.463578006028001255e+01,-3.804352453490167856e+06,-2.280193871194331348e+07,-3.378692304067953955e-04,3.335430927508815557e+01,-4.421398477840710939e+00
1.121580087877373444e+01,2.514168999445799738e+06,1.153736002395428717e+06,-3.382537746574598714e-04,3.368430927508815387e+01,4.565787953509925501e-01
6.041266466621345899e+01,8.972943120025366545e+06,-2.261161671422600746e+06,-3.386383191923414415e-04,3.237430927508815159e+01,-1.693278550200091104e+00
-2.137285770840599071e+02,4.177910282966494560e+05,-4.038970734137460589e+06,-3.390228635566927551e-04,3.529430927508815330e+01,-2.726986537865627724e-01
-2.758549389699419407e+01,3.474797432585224509e+06,1.748351728389792144e+06,-3.394074078642006498e-04,3.608220927508814668e+01,-4.787337437009000496e-01
1.180538522541855855e+02,-6.568810894726239145e+06,2.083132970557436347e+05,-3.397919521148651256e-04,3.653430927508814818e+01,-3.470832848562679374e-01
-7.136578856728101528e+01,3.699772999816201627e+06,-4.793956623008660972e+06,-3.401764967065901146e-04,3.595430927508814989e+01,-1.677867194526726280e+00
1.318565451748108899e+02,-4.207102768255759031e+06,-6.049244091021642089e+05,-3.405610408435677527e-04,3.786430927508814648e+01,7.807303191549692656e-01
7.835135370402622357e+01,1.670128262186076492e+07,4.791078021543280035e+07,-3.409455853784493229e-04,3.940230927508815739e+01,8.545415602944785860e-01
8.592698013832614379e+01,-2.194491059636920691e+06,-1.344659316415481269e+07,-3.413301295722703799e-04,3.875430927508814705e+01,-5.057895831242262830e-01
-5.382201831535530800e+01,-2.436799847147218883e+06,-2.651259511402010918e+06,-3.417146740503085312e-04,3.734430927508815046e+01,-2.158134516539462311e+00
-2.796514679214942589e+01,-9.341734800680372864e+06,-3.327854359728164971e+06,-3.420992185283466824e-04,3.845430927508814989e+01,1.680444730294539113e-02
-5.676282278479175147e+01,4.255924876825746149e+06,-1.428354453521437943e+06,-3.424837626653243206e-04,3.734430927508815046e+01,-2.023792249818541222e-01
-1.979464908915633714e+02,-6.240705811911977828e+06,-7.812840796788722277e+06,-3.428683071433624718e-04,3.704930927508814875e+01,-1.715170448916808255e+00
-3.312962012974094250e+01,3.899123598148878664e+06,-1.193063292616419494e+06,-3.432528513940269477e-04,3.651930927508814761e+01,-1.301030651825470841e+00
-6.630071432376371376e+01,2.341282174027531967e+07,6.232941027020387352e+06,-3.436373959289085178e-04,4.233430927508814534e+01,5.913186218870407629e-01
9.614235002112945949e+01,-1.531868907636727393e+07,5.117350398738518357e+06,-3.440219401227295748e-04,4.158430927508814534e+01,-1.139310302927668772e+00
-6.380354172066290630e+01,4.099033477801736444e+06,5.875597634981158376e+07,-3.444064846007677261e-04,4.072430927508816012e+01,4.821521805675445194e+00
7.438165744933940005e-01,-4.800060354911170900e+06,-2.999914772318190336e+07,-3.447910289082756208e-04,3.944430927508815898e+01,-3.755844091389207051e+00
-6.290040416179544991e+01,2.228631498062223196e+06,8.400423348321996629e+06,-3.451755732726269343e-04,3.771430927508815500e+01,-9.653961556238073172e-01
-7.244888045101470198e+01,6.533088825643625110e+06,3.332625194090340286e+07,1.774173806950329890e-03,3.735440927508815889e+01,-7.289414321741389813e-01
8.904302792379530729e+01,2.149753155031751841e+06,-2.543879402645073831e+07,-3.167434360875631683e-04,3.895430927508814989e+01,-4.209618028800434786e-01
9.612436192883251351e+00,2.592541650890082121e+06,-4.850116888501256704e+06,-3.171105466890367097e-04,3.855430927508815842e+01,-3.227796436888013432e+00
-3.690459476885298500e+02,8.854456866523019969e+06,-2.065072294827878475e+06,-3.174776574041970889e-04,3.861430927508814648e+01,-1.400653309946591207e+00
-2.275816517802177259e+02,-2.679682620960749686e+06,-1.797610495189487189e+07,-3.178447680056706304e-04,3.520430927508814989e+01,-1.394215632630050550e+00
4.236836685658090573e+01,1.483151692225906998e+06,-2.890128331594638526e+06,-3.182118787776744284e-04,3.791930927508815330e+01,9.401654203033160684e-01
9.436880902688062633e+01,1.140031902348659933e+06,-1.415366854998751730e+07,-3.185789893223045510e-04,3.972430927508816012e+01,1.179352773152515965e+00
-7.809513609239456855e+01,8.725536564033895731e+06,2.963794883233509958e+06,-3.189461000374649302e-04,3.926430927508815216e+01,1.680361105980296088e+00
-3.740570457682952110e+01,-1.592076285992302001e+06,8.546038301971234381e+06,-3.193132107526253094e-04,3.660430927508815557e+01,-1.337990908068888984e+00
-2.134512942818946613e+02,-7.125389590419083834e+04,-4.816346185146413743e+06,-3.196803212972554320e-04,3.496430927508815500e+01,-2.187122609419390074e+00
-1.251162218899289655e+02,1.274142396343876794e+07,-1.508639697194206715e+07,-3.200474320124158112e-04,3.404430927508815330e+01,5.212493886366189599e-01
1.492314732110571640e+01,-2.544778768862023950e+06,-1.097659113101815432e+07,-3.204145427275761904e-04,3.177430927508815728e+01,1.114903632108621423e-02
-1.503730266292441229e+02,6.429476522348165512e+06,-6.581469632173329592e+05,-3.207816533290497318e-04,3.132430927508815444e+01,7.217255383645522215e-01
1.777002543629441789e+01,4.194892642149221897e+07,7.586696359086707234e+05,-3.211487639873666922e-04,3.121430927508815500e+01,4.233441197241916143e-01
4.902033247030612984e+01,5.526691147681914270e+06,2.648725300661154091e+06,-3.215158747025270713e-04,2.623430927508815103e+01,-4.366168698410319848e-01
-1.244161859154755803e+02,-1.340553933033081889e+07,-8.273911923813685775e+06,-3.218829853608440317e-04,2.344430927508815898e+01,-4.344498580830133960e-01
5.714127742646996921e+01,-1.126168712131658196e+07,6.221973192615643144e+06,-3.222500960191609920e-04,2.125430927508814705e+01,2.266641570465708355e-01
-6.323242831617881166e+01,-4.929837538429770619e+06,5.818343910748705268e+07,-3.226172066206345335e-04,1.917430927508814875e+01,4.618839418337756797e-01
-1.548404802452223521e+02,-7.520067770552191883e+06,-3.753077708126902580e+06,-3.229843172789514938e-04,1.889430927508814761e+01,-7.208474080426668706e+00
-2.215463139288021921e+01,-4.692125541570778936e+06,-3.236539017839878798e+06,-3.233514280509552918e-04,2.078430927508814818e+01,4.649523373734467668e+00
3.599922900664023473e+01,6.289620834729470313e+06,-1.384042826275753230e+07,-3.237185385387419956e-04,2.049430927508815614e+01,-1.330334386411863079e+00
5.899923194017992500e+01,-3.568361646457400173e+06,-1.827490915184184909e+06,-3.240856494812760502e-04,2.128430927508814818e+01,3.617948676877631442e-01
1.355926954715141619e+01,8.195638924219183624e+06,-1.017701213745549321e+06,-1.023570817108065967e-02,2.064430927508814761e+01,-6.499391395919360548e-01
-4.548103038863791880e+01,1.683140127482841909e+07,9.034124209037363529e+06,-4.613562564372841734e-04,2.166430927508815785e+01,-1.158247307906549395e+00
-1.032778364022578899e+02,1.057895862082006037e+07,-1.894969650091052055e+07,-4.618048817519593285e-04,1.964430927508814761e+01,-3.204376617514270720e+00
-4.596365663327560469e+01,1.998334260832816362e+06,-4.168630931669637561e+06,-4.622535074645384157e-04,1.998430927508815103e+01,1.336049714407721467e+00
2.507303416049880980e+02,-1.701880444100312889e+07,-1.494184111532358825e+07,-4.627021328360569896e-04,1.992430927508814875e+01,-9.018139098529331932e-01
3.924997485873063852e+01,-3.587003106140639633e+06,8.856178876565456390e+06,-4.631507584917926579e-04,1.929430927508815330e+01,9.541005062552869731e-01
1.088466253686237906e+01,-1.812766084250152111e+06,-4.924127424579873681e+06,-4.635993839769980696e-04,1.954430927508815330e+01,1.246068503148364925e+00
4.093681019986343017e+01,-7.571083146372646093e+06,-4.967731385085187852e+06,-4.640480095758903190e-04,1.827430927508815728e+01,2.261164016527175136e-01
3.957657622171791445e+01,5.338085374710261822e+05,-2.030890056773319840e+06,-4.644966350042523118e-04,1.983430927508815955e+01,-7.171381290233682648e-01
-1.290539400292163918e+01,8.937793094108231366e+06,-1.026684790957279503e+07,-4.649452606031445612e-04,1.945430927508814989e+01,-1.957958502361407227e+00
1.599853894449006475e+01,-7.249112885827511549e+06,1.309709504518628120e+06,-4.653938861451933917e-04,2.223430927508815103e+01,1.145327785217375549e+00
8.593513973572044051e+00,-3.893887697714284062e+06,1.815731547075459361e+07,-4.658425116872422223e-04,2.078430927508814818e+01,-6.742794627501496052e-01
-8.112582480720720923e+01,-3.728972201203383505e+06,-1.125938486359919608e+07,-4.662911371724476339e-04,2.004430927508815330e+01,-3.678699867337229534e+00
9.184506736158164131e+01,-6.341761814915798604e+05,-3.785384876266337931e+06,-4.667397627713398833e-04,2.002430927508815728e+01,6.923179355695765480e-01
4.431945537219053222e+01,-1.996797526669513434e+06,-3.475172297547884285e+06,-4.671883882565452950e-04,2.088430927508815671e+01,-4.361321730895326709e-01
-6.889717378970817663e+01,2.076943219086677581e+07,-5.525639105789728463e+06,-4.676370137985941255e-04,2.246430927508815500e+01,2.939115375247439488e+00
3.026771306084810931e+00,-1.190767493038287014e+07,2.700180059105418622e+06,-4.680856393974863749e-04,1.939430927508814761e+01,-3.332977560564813757e-01
1.503126188282758449e+02,-5.427906213922064751e+06,-5.485580342133708298e+06,-4.685342648826917866e-04,1.887430927508815159e+01,1.982970600835386676e+00
6.375685087804049545e+01,-3.701925279827319086e+06,6.982426588962495327e+06,-4.689828903678971983e-04,1.782430927508815444e+01,-6.971786745236272509e-01
7.492157948245949228e+01,9.496506255188453943e+06,1.350274679179960489e+07,-4.694315160236328666e-04,1.718430927508815387e+01,-1.227358108896055455e+00
-1.275883598903710663e+02,-2.244829489788107574e+06,-1.262491100026030093e+07,-4.698801415088382782e-04,1.444930927508815444e+01,-2.442168253785297338e+00
-1.110832842381041701e+02,-2.000957726572751999e+06,-1.971518278874605894e+05,-4.703287669372002711e-04,1.578430927508814818e+01,-1.070449229698937188e+00
-1.566439859546371736e+02,1.784959267566014081e+06,-6.563153905198656023e+06,-4.707773925929359393e-04,1.574430927508815614e+01,-2.506565643382884900e+00
3.900706452613849251e+01,-8.690047621311359107e+05,2.471090916868358850e+06,-4.712260181349847699e-04,1.805430927508815842e+01,2.410083499873735491e+00
3.997631652493328147e+01,-7.872350838221088052e+05,6.498363885614030063e+06,-4.716746436770336004e-04,1.878430927508814818e+01,-7.575447427933283961e-01
7.885836476352142199e+01,1.028550704344423488e+07,1.107286249552837014e+07,-4.721232691622390121e-04,1.959430927508815046e+01,1.435562413739774001e+00
-1.628319559305273287e+02,5.890812092940807343e+06,1.348568946121019870e+07,-4.725718947042878426e-04,1.988430927508815671e+01,3.788891713772386538e-01
1.123792891844041151e+02,4.627552589652001858e+06,7.689400082404658198e+06,-4.730205202463366732e-04,1.839430927508814761e+01,-2.789856905040892343e+00
-6.632770216918925144e+01,-5.036516977286264300e+06,6.840468076493352652e+06,-4.734691457883855037e-04,1.504430927508815330e+01,-1.196674590142578154e+00
4.008512944562426128e+00,2.774904464950946718e+07,3.295478010389880091e+07,-4.739177713304343342e-04,1.612930927508814705e+01,-9.532133617800013781e-01
2.992446747264511941e+01,1.690021643868008256e+07,-4.166132844632029533e+06,-4.743663968724831648e-04,1.448430927508815103e+01,-2.914500883705102297e-01
-2.031605211353144114e+02,8.326425920496135950e+04,8.201908380987763405e+06,-4.748150224145319953e-04,1.022430927508816012e+01,-3.278176132436044554e+00
-2.546666989182085672e+00,-9.252914734309755266e+06,2.302311910429567099e+06,-4.752636478428939881e-04,7.654309275088152731e+00,6.118590923842361917e-01
-1.478486170648911866e+02,3.361808418537080288e+05,1.426006080141775310e+07,-4.757122734986296564e-04,5.864309275088146478e+00,-3.726361450563331346e-01
-7.868510174695074966e+01,-1.809888969500176609e+06,-8.205343056219235063e+06,-4.761608989838350681e-04,6.084309275088159552e+00,-2.278384145312088549e+00
1.366306557850411991e+02,-5.891217393348939717e+06,-1.381641786076597869e+07,-4.766095245827273175e-04,8.824309275088154436e+00,3.822348693808379494e+00
1.404745502469068015e+02,3.382574896066792309e+06,-1.486789190370202810e+07,-4.770581500679327291e-04,9.249309275088151594e+00,-1.411547059648597724e+00
-9.967614693704308593e+01,-5.388801013990323991e+06,-2.340910286820977926e+05,-4.775067756099815597e-04,8.964309275088155005e+00,7.631770405054112416e-01
9.871142540912205732e+01,2.435074802951179445e+06,2.586310209226759523e+07,-4.779554011520303902e-04,9.264309275088152162e+00,2.048767398273639628e+00
3.018641953897895291e+01,2.597861570424903184e+06,-5.064637315780818462e+06,-4.784040266940792208e-04,7.024309275088157278e+00,-5.291557701422675564e+00
-6.915721170536289719e+01,-2.037656055821031332e+06,-1.553990445674885809e+07,-4.788526521224412136e-04,5.569309275088158984e+00,-3.685394505129266918e+00
-9.470650398426005268e+01,-2.068714754667423666e+06,-2.739923999915778637e+06,-4.793012778350203007e-04,4.324309275088154436e+00,7.349351359543447870e-01
4.378242560917260562e+01,-1.549869180273134261e+06,-8.904685356885150075e+06,1.646816512732129922e-03,4.524309275088157278e+00,1.612540203543829875e+00
-2.782041633047447249e+01,-3.492107038346618414e+06,-1.001319316648414731e+07,-4.509031791712914128e-04,3.454309275088149889e+00,-9.812665236051998363e-02
-4.467491003743907640e+01,6.771128078703358769e+06,4.915508932568438351e+06,-4.513343148460080556e-04,3.184309275088153868e+00,-1.897277175795039739e+00
1.128572315082974455e+02,6.860352706451825798e+06,-9.097870810898557305e+06,-4.517654505207246984e-04,5.234309275088151026e+00,3.412321544999400658e+00
-1.377326275495015580e+02,-6.113899372661322355e+06,-2.322085868419498205e+06,-4.521965861385979224e-04,5.404309275088152731e+00,-8.458002474207546584e-01
-6.021237058770111616e+01,6.777904982627667487e+05,3.850333468307927251e+06,-4.526277218133145652e-04,6.394309275088147615e+00,1.466211441471017451e+00
1.999642213178476595e+02,4.754909637056067586e+05,1.035540358966715634e+06,-4.530588574311877892e-04,8.854209275088152253e+00,1.571986169223691832e+00
1.165480745225786450e+02,8.954271109074529260e+06,1.081834246935283393e+07,-4.534899930490610132e-04,1.097430927508816012e+01,3.266201891199386864e+00
2.058165213264583144e+02,1.191822047846627235e+07,3.680352329456694424e+06,-4.539211287806210748e-04,1.041430927508815785e+01,-1.237296700505453373e+00
-3.026763131180814526e+01,1.304959136422627419e+07,1.825905062761902809e+05,-4.543522643416508799e-04,8.139309275088152162e+00,-1.522899936069251225e+00
-1.292596103577307076e+02,4.385689501083225012e+06,2.834167583060018718e+06,-4.547834000163675228e-04,8.494309275088156141e+00,7.771325320871937947e-01
-9.519057052647440287e+01,1.039509924460203946e+07,-2.860897327693916857e+06,-4.552145356342407467e-04,1.004430927508815330e+01,-3.039471215733726694e+00
9.054045830217000912e+01,7.220091950959670544e+07,-2.035758989419609308e+06,-4.556456713089573896e-04,1.332430927508815444e+01,3.188984800014765142e+00
1.084510685481654946e+01,1.269672179685801268e+07,6.888800741717517376e+06,-4.560768069268306135e-04,1.643430927508815387e+01,-1.492157404620968464e-01
1.021735662022892939e+02,-2.082999597203056514e+07,2.098861080906920135e+07,-4.565079425447038375e-04,2.147430927508816012e+01,8.669666842133381124e-01
-2.150762434394300726e+02,-1.742276630339019001e+07,-2.668512375941529870e+06,-4.569390782762638992e-04,1.765430927508815273e+01,-2.300714102284274531e+00
1.049434629259885696e+02,2.679083137222284824e+07,8.847390840559029579e+07,-4.573702138372937043e-04,2.110430927508815557e+01,4.513673547887350423e+00
1.791128046753619856e+02,1.467144796619088203e+07,6.273424866197794676e+06,-4.578013495120103471e-04,2.114430927508814761e+01,-6.678005273840483369e+00
-2.133946142652530398e+02,-1.837115608993083984e+07,-1.555602358107222617e+07,-4.582324852435704088e-04,1.448430927508815103e+01,-3.688493298876210247e+00
-2.892722501584512429e+02,-7.601271429345995188e+06,-9.463157800553306937e+06,-4.664736708673444809e-02,1.217430927508814875e+01,-2.060623901800170188e+00
-9.162292182653527561e+01,-7.960045676420941949e+06,-4.695431257024452090e+06,-1.095385354233258113e-03,1.158430927508815955e+01,1.349222199329943805e+00
1.706851464992478213e+02,1.386971497331432998e+06,1.269658290120556951e+06,-1.096196367598167853e-03,1.361430927508814648e+01,1.396707163614763658e+00
2.089523624420689885e+01,-3.952797391842670739e+06,-1.476788697666949034e+07,-1.097007381247294688e-03,1.086430927508814648e+01,-3.150122930415506062e+00
-2.148531654537364375e+02,9.016124805328778923e+06,1.585204769156873226e+04,-1.097818394669047848e-03,9.456309275088159438e+00,-1.343000902245762518e+00
-1.072242733389157365e+01,-6.613802204725891352e+06,-3.392242584745302796e+06,-1.098629408147644426e-03,1.290430927508815273e+01,8.689544433626394948e-01
4.920750150867843331e+01,6.853369906113080680e+06,1.072473524240750074e+07,-1.099440421569397586e-03,1.333430927508815955e+01,-8.974775029122383785e-02
-2.438400849321233181e+02,2.466503176371102780e+07,3.836903107993155718e+06,-1.100251435218524421e-03,1.159430927508815046e+01,-5.345164442448549380e+00
-2.340943450136855972e+02,-1.359762391439189017e+07,-1.463512982072366774e+07,-1.101062448583434161e-03,6.899309275088157278e+00,-1.028439390511834972e+00
7.873320629016961902e+01,-8.988018499919593334e+06,7.386514676010571420e+06,-1.101873462062030740e-03,6.094209275088147137e+00,2.408509493555072822e+00
9.898922577996017935e+01,-2.543644045639939606e+06,-3.541509885825142264e+06,-1.102684475597470737e-03,5.544309275088153299e+00,-1.829648227127819382e+00
-1.274057989975972305e+01,-8.663395473283313215e+06,-6.725403816945724189e+06,-1.103495489076067315e-03,5.484309275088151026e+00,-2.181067681981488704e+00
-4.301219830937861843e+01,-7.858273274393826723e+05,1.094200852835652232e+07,-1.104306502554663894e-03,5.164309275088157847e+00,-2.081515232250694680e-01
-4.567098551776689419e+01,-4.667630703870184720e+06,7.789568072039783001e+05,-1.105117516033260472e-03,4.894309275088147615e+00,-7.604306888410405918e-01
-9.046696330895792926e+01,1.267343943709865212e+06,-4.185375299966782331e+06,-1.105928529511857050e-03,1.964309275088155005e+00,-2.453224770648773756e+00
-4.262297982355448767e+01,-4.447628168762028217e+06,6.272128946034476161e+06,-1.106739543047297047e-03,3.344309275088150457e+00,2.448881331494987990e+00
-1.331000128485848109e+02,9.646817585177790374e+06,1.898927171264989674e+07,-1.107550556525893626e-03,9.843092750881510256e-01,-3.203348005056881220e+00
