,15_pred_ahead,30_pred_ahead,60_pred_ahead,180_pred_ahead,365_pred_ahead
697,4011.94907286922,4011.94907286922,4011.94907286922,4011.94907286922,4011.94907286922
698,3996.58687687167,3996.58687687167,3996.58687687167,3996.58687687167,3996.58687687167
699,3998.7790825422,3998.7790825422,3998.7790825422,3998.7790825422,3998.7790825422
700,3977.39614277432,3977.39614277432,3977.39614277432,3977.39614277432,3977.39614277432
701,3969.38097655565,3969.38097655565,3969.38097655565,3969.38097655565,3969.38097655565
702,3943.70723868743,3943.70723868743,3943.70723868743,3943.70723868743,3943.70723868743
703,3954.73563737644,3954.73563737644,3954.73563737644,3954.73563737644,3954.73563737644
704,3953.87030801895,3953.87030801895,3953.87030801895,3953.87030801895,3953.87030801895
705,3920.95552543002,3920.95552543002,3920.95552543002,3920.95552543002,3920.95552543002
706,3995.96255565182,3995.96255565182,3995.96255565182,3995.96255565182,3995.96255565182
707,4044.32534940319,4044.32534940319,4044.32534940319,4044.32534940319,4044.32534940319
708,4071.2844469013,4071.2844469013,4071.2844469013,4071.2844469013,4071.2844469013
709,4102.37352400874,4102.37352400874,4102.37352400874,4102.37352400874,4102.37352400874
710,4129.01676920256,4129.01676920256,4129.01676920256,4129.01676920256,4129.01676920256
711,4112.17204712891,4112.17204712891,4112.17204712891,4112.17204712891,4112.17204712891
712,4088.34695343515,4088.34695343515,4088.34695343515,4088.34695343515,4088.34695343515
713,4105.58333719797,4105.58333719797,4105.58333719797,4105.58333719797,4105.58333719797
714,4136.39880040437,4136.39880040437,4136.39880040437,4136.39880040437,4136.39880040437
715,4120.13264813281,4120.13264813281,4120.13264813281,4120.13264813281,4120.13264813281
716,4205.54404935666,4205.54404935666,4205.54404935666,4205.54404935666,4205.54404935666
717,4213.75609950467,4213.75609950467,4213.75609950467,4213.75609950467,4213.75609950467
718,4227.67963117771,4227.67963117771,4227.67963117771,4227.67963117771,4227.67963117771
719,4256.15047308345,4256.15047308345,4256.15047308345,4256.15047308345,4256.15047308345
720,4288.71474720927,4288.71474720927,4288.71474720927,4288.71474720927,4288.71474720927
721,4227.62766414652,4227.62766414652,4227.62766414652,4227.62766414652,4227.62766414652
722,4191.30740681522,4191.30740681522,4191.30740681522,4191.30740681522,4191.30740681522
723,4285.57772497118,4285.57772497118,4285.57772497118,4285.57772497118,4285.57772497118
724,4257.23561927986,4257.23561927986,4257.23561927986,4257.23561927986,4257.23561927986
725,4200.53581153627,4200.53581153627,4200.53581153627,4200.53581153627,4200.53581153627
726,4227.40440367749,4227.40440367749,4227.40440367749,4227.40440367749,4227.40440367749
727,4199.29323884687,4199.29323884687,4199.29323884687,4199.29323884687,4199.29323884687
728,4090.90440845861,4090.90440845861,4090.90440845861,4090.90440845861,4090.90440845861
729,3932.68096400839,3932.68096400839,3932.68096400839,3932.68096400839,3932.68096400839
730,4039.87054540336,4039.87054540336,4039.87054540336,4039.87054540336,4039.87054540336
731,3969.63485879724,3969.63485879724,3969.63485879724,3969.63485879724,3969.63485879724
732,3804.66123211874,3804.66123211874,3804.66123211874,3804.66123211874,3804.66123211874
733,3890.26282391573,3890.26282391573,3890.26282391573,3890.26282391573,3890.26282391573
734,3963.3458361902,3963.3458361902,3963.3458361902,3963.3458361902,3963.3458361902
735,3974.33851286531,3974.33851286531,3974.33851286531,3974.33851286531,3974.33851286531
736,4060.25453041394,4060.25453041394,4060.25453041394,4060.25453041394,4060.25453041394
737,4136.48442837953,4136.48442837953,4136.48442837953,4136.48442837953,4136.48442837953
738,4131.97214309757,4131.97214309757,4131.97214309757,4131.97214309757,4131.97214309757
739,4172.77695751091,4172.77695751091,4172.77695751091,4172.77695751091,4172.77695751091
740,4142.50401281834,4142.50401281834,4142.50401281834,4142.50401281834,4142.50401281834
741,4131.74062964615,4131.74062964615,4131.74062964615,4131.74062964615,4131.74062964615
742,4217.34948463607,4217.34948463607,4217.34948463607,4217.34948463607,4217.34948463607
743,4276.64106854271,4276.64106854271,4276.64106854271,4276.64106854271,4276.64106854271
744,4237.21097000198,4237.21097000198,4237.21097000198,4237.21097000198,4237.21097000198
745,4211.37801482136,4211.37801482136,4211.37801482136,4211.37801482136,4211.37801482136
746,4153.20529552016,4153.20529552016,4153.20529552016,4153.20529552016,4153.20529552016
747,4216.56747610793,4216.56747610793,4216.56747610793,4216.56747610793,4216.56747610793
748,4268.17463752396,4268.17463752396,4268.17463752396,4268.17463752396,4268.17463752396
749,4318.86200734549,4318.86200734549,4318.86200734549,4318.86200734549,4318.86200734549
750,4358.43732736634,4358.43732736634,4358.43732736634,4358.43732736634,4358.43732736634
751,4376.47494962515,4376.47494962515,4376.47494962515,4376.47494962515,4376.47494962515
752,4464.40051274581,4464.40051274581,4464.40051274581,4464.40051274581,4464.40051274581
753,4496.58630857772,4496.58630857772,4496.58630857772,4496.58630857772,4496.58630857772
754,4437.79537690282,4437.79537690282,4437.79537690282,4437.79537690282,4437.79537690282
755,4437.95274746747,4437.95274746747,4437.95274746747,4437.95274746747,4437.95274746747
756,4442.48175051375,4442.48175051375,4442.48175051375,4442.48175051375,4442.48175051375
757,4447.23764626444,4447.23764626444,4447.23764626444,4447.23764626444,4447.23764626444
758,4361.42141850707,4361.42141850707,4361.42141850707,4361.42141850707,4361.42141850707
759,4377.72810672937,4377.72810672937,4377.72810672937,4377.72810672937,4377.72810672937
760,4377.21204302627,4377.21204302627,4377.21204302627,4377.21204302627,4377.21204302627
761,4257.52412638723,4257.52412638723,4257.52412638723,4257.52412638723,4257.52412638723
762,4121.86904413972,4121.86904413972,4121.86904413972,4121.86904413972,4121.86904413972
763,4272.84050957871,4272.84050957871,4272.84050957871,4272.84050957871,4272.84050957871
764,4132.42641960815,4132.42641960815,4132.42641960815,4132.42641960815,4132.42641960815
765,4077.14439308834,4077.14439308834,4077.14439308834,4077.14439308834,4077.14439308834
766,4148.76420510013,4148.76420510013,4148.76420510013,4148.76420510013,4148.76420510013
767,4029.19310167115,4029.19310167115,4029.19310167115,4029.19310167115,4029.19310167115
768,4080.50626693578,4080.50626693578,4080.50626693578,4080.50626693578,4080.50626693578
769,4139.37783099089,4139.37783099089,4139.37783099089,4139.37783099089,4139.37783099089
770,4120.66430349363,4120.66430349363,4120.66430349363,4120.66430349363,4120.66430349363
771,4012.75458044841,4012.75458044841,4012.75458044841,4012.75458044841,4012.75458044841
772,4041.74162375638,4041.74162375638,4041.74162375638,4041.74162375638,4041.74162375638
773,4150.18778870953,4150.18778870953,4150.18778870953,4150.18778870953,4150.18778870953
774,4141.8324380663,4141.8324380663,4141.8324380663,4141.8324380663,4141.8324380663
775,4201.58287601345,4201.58287601345,4201.58287601345,4201.58287601345,4201.58287601345
776,4173.62063278175,4173.62063278175,4173.62063278175,4173.62063278175,4173.62063278175
777,4198.94291499334,4198.94291499334,4198.94291499334,4198.94291499334,4198.94291499334
778,4283.03900816782,4283.03900816782,4283.03900816782,4283.03900816782,4283.03900816782
779,4262.94388077243,4262.94388077243,4262.94388077243,4262.94388077243,4262.94388077243
780,4160.81698764082,4160.81698764082,4160.81698764082,4160.81698764082,4160.81698764082
781,4111.98879933857,4111.98879933857,4111.98879933857,4111.98879933857,4111.98879933857
782,4079.87852091147,4079.87852091147,4079.87852091147,4079.87852091147,4079.87852091147
783,4039.33673972164,4039.33673972164,4039.33673972164,4039.33673972164,4039.33673972164
784,4030.05549289114,4030.05549289114,4030.05549289114,4030.05549289114,4030.05549289114
785,4116.37591320522,4116.37591320522,4116.37591320522,4116.37591320522,4116.37591320522
786,4100.75499300035,4100.75499300035,4100.75499300035,4100.75499300035,4100.75499300035
787,4072.93452291269,4072.93452291269,4072.93452291269,4072.93452291269,4072.93452291269
788,4117.94733347022,4117.94733347022,4117.94733347022,4117.94733347022,4117.94733347022
789,4091.12216526743,4091.12216526743,4091.12216526743,4091.12216526743,4091.12216526743
790,4106.77854224517,4106.77854224517,4106.77854224517,4106.77854224517,4106.77854224517
791,4181.46073289922,4181.46073289922,4181.46073289922,4181.46073289922,4181.46073289922
792,4212.49338481602,4212.49338481602,4212.49338481602,4212.49338481602,4212.49338481602
793,4235.17631282067,4235.17631282067,4235.17631282067,4235.17631282067,4235.17631282067
794,4286.7395545026,4286.7395545026,4286.7395545026,4286.7395545026,4286.7395545026
795,4348.74517121095,4348.74517121095,4348.74517121095,4348.74517121095,4348.74517121095
796,4290.40590213853,4290.40590213853,4290.40590213853,4290.40590213853,4290.40590213853
797,4311.64757261983,4311.64757261983,4311.64757261983,4311.64757261983,4311.64757261983
798,4278.57208823268,4278.57208823268,4278.57208823268,4278.57208823268,4278.57208823268
799,4320.33530079721,4320.33530079721,4320.33530079721,4320.33530079721,4320.33530079721
800,4295.93833849741,4295.93833849741,4295.93833849741,4295.93833849741,4295.93833849741
801,4249.56058361249,4249.56058361249,4249.56058361249,4249.56058361249,4249.56058361249
802,4266.61440509303,4266.61440509303,4266.61440509303,4266.61440509303,4266.61440509303
803,4272.64963805789,4272.64963805789,4272.64963805789,4272.64963805789,4272.64963805789
804,4294.92381625829,4294.92381625829,4294.92381625829,4294.92381625829,4294.92381625829
805,4293.68924458216,4293.68924458216,4293.68924458216,4293.68924458216,4293.68924458216
806,4300.43803783269,4300.43803783269,4300.43803783269,4300.43803783269,4300.43803783269
807,4275.06102962377,4275.06102962377,4275.06102962377,4275.06102962377,4275.06102962377
808,4299.53601253747,4299.53601253747,4299.53601253747,4299.53601253747,4299.53601253747
809,4282.47325362946,4282.47325362946,4282.47325362946,4282.47325362946,4282.47325362946
810,4363.02454222492,4363.02454222492,4363.02454222492,4363.02454222492,4363.02454222492
811,4393.70151434421,4393.70151434421,4393.70151434421,4393.70151434421,4393.70151434421
812,4417.02059864245,4417.02059864245,4417.02059864245,4417.02059864245,4417.02059864245
813,4439.22908546549,4439.22908546549,4439.22908546549,4439.22908546549,4439.22908546549
814,4383.99322203467,4383.99322203467,4383.99322203467,4383.99322203467,4383.99322203467
815,4378.45406233011,4378.45406233011,4378.45406233011,4378.45406233011,4378.45406233011
816,4384.83292579717,4384.83292579717,4384.83292579717,4384.83292579717,4384.83292579717
817,4406.4807095628,4406.4807095628,4406.4807095628,4406.4807095628,4406.4807095628
818,4398.99204059939,4398.99204059939,4398.99204059939,4398.99204059939,4398.99204059939
819,4429.14581862415,4429.14581862415,4429.14581862415,4429.14581862415,4429.14581862415
820,4418.36320172975,4418.36320172975,4418.36320172975,4418.36320172975,4418.36320172975
821,4404.59765717474,4404.59765717474,4404.59765717474,4404.59765717474,4404.59765717474
822,4368.54208694621,4368.54208694621,4368.54208694621,4368.54208694621,4368.54208694621
823,4382.24714491624,4382.24714491624,4382.24714491624,4382.24714491624,4382.24714491624
824,4342.00387016733,4342.00387016733,4342.00387016733,4342.00387016733,4342.00387016733
825,4309.57264937058,4309.57264937058,4309.57264937058,4309.57264937058,4309.57264937058
826,4202.26607529378,4202.26607529378,4202.26607529378,4202.26607529378,4202.26607529378
827,4224.31386547008,4224.31386547008,4224.31386547008,4224.31386547008,4224.31386547008
828,4139.04134905343,4139.04134905343,4139.04134905343,4139.04134905343,4139.04134905343
829,4175.65585903954,4175.65585903954,4175.65585903954,4175.65585903954,4175.65585903954
830,4193.32458455607,4193.32458455607,4193.32458455607,4193.32458455607,4193.32458455607
831,4229.61876079338,4229.61876079338,4229.61876079338,4229.61876079338,4229.61876079338
832,4178.60115789767,4178.60115789767,4178.60115789767,4178.60115789767,4178.60115789767
833,4252.83390890374,4252.83390890374,4252.83390890374,4252.83390890374,4252.83390890374
834,4303.97732643923,4303.97732643923,4303.97732643923,4303.97732643923,4303.97732643923
835,4335.39403042695,4335.39403042695,4335.39403042695,4335.39403042695,4335.39403042695
836,4349.83887100792,4349.83887100792,4349.83887100792,4349.83887100792,4349.83887100792
837,4297.72136449013,4297.72136449013,4297.72136449013,4297.72136449013,4297.72136449013
838,4393.41199738503,4393.41199738503,4393.41199738503,4393.41199738503,4393.41199738503
839,4381.92881272248,4381.92881272248,4381.92881272248,4381.92881272248,4381.92881272248
840,4371.97207963153,4371.97207963153,4371.97207963153,4371.97207963153,4371.97207963153
841,4411.41782378378,4411.41782378378,4411.41782378378,4411.41782378378,4411.41782378378
842,4429.38838534127,4429.38838534127,4429.38838534127,4429.38838534127,4429.38838534127
843,4399.87240053278,4399.87240053278,4399.87240053278,4399.87240053278,4399.87240053278
844,4382.80564034611,4382.80564034611,4382.80564034611,4382.80564034611,4382.80564034611
845,4385.18874236482,4385.18874236482,4385.18874236482,4385.18874236482,4385.18874236482
846,4360.36939311372,4360.36939311372,4360.36939311372,4360.36939311372,4360.36939311372
847,4414.49880198784,4414.49880198784,4414.49880198784,4414.49880198784,4414.49880198784
848,4423.07528483979,4423.07528483979,4423.07528483979,4423.07528483979,4423.07528483979
849,4369.61148804066,4369.61148804066,4369.61148804066,4369.61148804066,4369.61148804066
850,4300.52797857692,4300.52797857692,4300.52797857692,4300.52797857692,4300.52797857692
851,4322.71730656555,4322.71730656555,4322.71730656555,4322.71730656555,4322.71730656555
852,4315.09531835664,4315.09531835664,4315.09531835664,4315.09531835664,4315.09531835664
853,4354.85688054393,4354.85688054393,4354.85688054393,4354.85688054393,4354.85688054393
854,4368.47985913366,4368.47985913366,4368.47985913366,4368.47985913366,4368.47985913366
855,4393.9487609823,4393.9487609823,4393.9487609823,4393.9487609823,4393.9487609823
856,4404.07987931185,4404.07987931185,4404.07987931185,4404.07987931185,4404.07987931185
857,4406.96961738416,4406.96961738416,4406.96961738416,4406.96961738416,4406.96961738416
858,4364.63150466292,4364.63150466292,4364.63150466292,4364.63150466292,4364.63150466292
859,4303.81633989108,4303.81633989108,4303.81633989108,4303.81633989108,4303.81633989108
860,4292.96065118248,4292.96065118248,4292.96065118248,4292.96065118248,4292.96065118248
861,4297.06283246673,4297.06283246673,4297.06283246673,4297.06283246673,4297.06283246673
862,4244.3463185839,4244.3463185839,4244.3463185839,4244.3463185839,4244.3463185839
863,4260.48196256725,4260.48196256725,4260.48196256725,4260.48196256725,4260.48196256725
864,4257.11345248856,4257.11345248856,4257.11345248856,4257.11345248856,4257.11345248856
865,4259.24803763886,4259.24803763886,4259.24803763886,4259.24803763886,4259.24803763886
866,4298.36157855941,4298.36157855941,4298.36157855941,4298.36157855941,4298.36157855941
867,4316.34227155714,4316.34227155714,4316.34227155714,4316.34227155714,4316.34227155714
868,4320.47083770677,4320.47083770677,4320.47083770677,4320.47083770677,4320.47083770677
869,4383.46463460387,4383.46463460387,4383.46463460387,4383.46463460387,4383.46463460387
870,4423.99721796757,4423.99721796757,4423.99721796757,4423.99721796757,4423.99721796757
871,4435.54612166091,4435.54612166091,4435.54612166091,4435.54612166091,4435.54612166091
872,4450.89069079069,4450.89069079069,4450.89069079069,4450.89069079069,4450.89069079069
873,4413.41426193883,4413.41426193883,4413.41426193883,4413.41426193883,4413.41426193883
874,4422.30348765778,4422.30348765778,4422.30348765778,4422.30348765778,4422.30348765778
875,4396.80358362606,4396.80358362606,4396.80358362606,4396.80358362606,4396.80358362606
876,4339.43623244014,4339.43623244014,4339.43623244014,4339.43623244014,4339.43623244014
877,4280.2056249166,4280.2056249166,4280.2056249166,4280.2056249166,4280.2056249166
878,4264.19877089835,4264.19877089835,4264.19877089835,4264.19877089835,4264.19877089835
879,4281.42213715812,4281.42213715812,4281.42213715812,4281.42213715812,4281.42213715812
880,4271.70325485507,4271.70325485507,4271.70325485507,4271.70325485507,4271.70325485507
881,4241.73431965028,4241.73431965028,4241.73431965028,4241.73431965028,4241.73431965028
882,4297.46959812473,4297.46959812473,4297.46959812473,4297.46959812473,4297.46959812473
883,4307.11891728661,4307.11891728661,4307.11891728661,4307.11891728661,4307.11891728661
884,4245.59742457878,4245.59742457878,4245.59742457878,4245.59742457878,4245.59742457878
885,4278.7832423264,4278.7832423264,4278.7832423264,4278.7832423264,4278.7832423264
886,4277.58065114237,4277.58065114237,4277.58065114237,4277.58065114237,4277.58065114237
887,4332.81213994598,4332.81213994598,4332.81213994598,4332.81213994598,4332.81213994598
888,4317.87433378637,4317.87433378637,4317.87433378637,4317.87433378637,4317.87433378637
889,4329.0099753378,4329.0099753378,4329.0099753378,4329.0099753378,4329.0099753378
890,4305.15056784807,4305.15056784807,4305.15056784807,4305.15056784807,4305.15056784807
891,4285.88805719339,4285.88805719339,4285.88805719339,4285.88805719339,4285.88805719339
892,4304.49173184853,4304.49173184853,4304.49173184853,4304.49173184853,4304.49173184853
893,4325.69319334275,4325.69319334275,4325.69319334275,4325.69319334275,4325.69319334275
894,4324.84146954738,4324.84146954738,4324.84146954738,4324.84146954738,4324.84146954738
895,4310.79822537119,4310.79822537119,4310.79822537119,4310.79822537119,4310.79822537119
896,4328.76976828063,4328.76976828063,4328.76976828063,4328.76976828063,4328.76976828063
897,4241.73409333575,4241.73409333575,4241.73409333575,4241.73409333575,4241.73409333575
898,4179.74056680051,4179.74056680051,4179.74056680051,4179.74056680051,4179.74056680051
899,4127.24696386353,4127.24696386353,4127.24696386353,4127.24696386353,4127.24696386353
900,4111.4731622984,4111.4731622984,4111.4731622984,4111.4731622984,4111.4731622984
901,3951.38546147474,3951.38546147474,3951.38546147474,3951.38546147474,3951.38546147474
902,3919.65324161691,3919.65324161691,3919.65324161691,3919.65324161691,3919.65324161691
903,4005.30694864275,4005.30694864275,4005.30694864275,4005.30694864275,4005.30694864275
904,3963.09404521813,3963.09404521813,3963.09404521813,3963.09404521813,3963.09404521813
905,4085.10169134109,4085.10169134109,4085.10169134109,4085.10169134109,4085.10169134109
906,4082.26362203797,4082.26362203797,4082.26362203797,4082.26362203797,4082.26362203797
907,3988.73636744194,3988.73636744194,3988.73636744194,3988.73636744194,3988.73636744194
908,3960.75006680044,3960.75006680044,3960.75006680044,3960.75006680044,3960.75006680044
909,3983.08247986181,3983.08247986181,3983.08247986181,3983.08247986181,3983.08247986181
910,3986.29680483912,3986.29680483912,3986.29680483912,3986.29680483912,3986.29680483912
911,3772.88537177642,3772.88537177642,3772.88537177642,3772.88537177642,3772.88537177642
912,3893.42743040918,3893.42743040918,3893.42743040918,3893.42743040918,3893.42743040918
913,3792.57200706802,3792.57200706802,3792.57200706802,3792.57200706802,3792.57200706802
914,3739.9916676303,3739.9916676303,3739.9916676303,3739.9916676303,3739.9916676303
915,3815.67444079416,3815.67444079416,3815.67444079416,3815.67444079416,3815.67444079416
916,3899.08599553063,3899.08599553063,3899.08599553063,3899.08599553063,3899.08599553063
917,4011.98594695011,4011.98594695011,4011.98594695011,4011.98594695011,4011.98594695011
918,3970.93476981863,3970.93476981863,3970.93476981863,3970.93476981863,3970.93476981863
919,3956.66711410542,3956.66711410542,3956.66711410542,3956.66711410542,3956.66711410542
920,4009.59846754625,4009.59846754625,4009.59846754625,4009.59846754625,4009.59846754625
921,4085.76910232807,4085.76910232807,4085.76910232807,4085.76910232807,4085.76910232807
922,4075.12206415038,4075.12206415038,4075.12206415038,4075.12206415038,4075.12206415038
923,3992.14334488551,3992.14334488551,3992.14334488551,3992.14334488551,3992.14334488551
924,3852.90427261547,3852.90427261547,3852.90427261547,3852.90427261547,3852.90427261547
925,3882.83523858608,3882.83523858608,3882.83523858608,3882.83523858608,3882.83523858608
926,3876.93392112602,3876.93392112602,3876.93392112602,3876.93392112602,3876.93392112602
927,3993.68828445407,3993.68828445407,3993.68828445407,3993.68828445407,3993.68828445407
928,3977.2743045084,3977.2743045084,3977.2743045084,3977.2743045084,3977.2743045084
929,3826.70427982532,3826.70427982532,3826.70427982532,3826.70427982532,3826.70427982532
930,3798.91436583065,3798.91436583065,3798.91436583065,3798.91436583065,3798.91436583065
931,3848.45730443673,3848.45730443673,3848.45730443673,3848.45730443673,3848.45730443673
932,3834.44164174169,3834.44164174169,3834.44164174169,3834.44164174169,3834.44164174169
933,3910.64350289905,3910.64350289905,3910.64350289905,3910.64350289905,3910.64350289905
934,3908.73877284002,3908.73877284002,3908.73877284002,3908.73877284002,3908.73877284002
935,4015.05284144849,4015.05284144849,4015.05284144849,4015.05284144849,4015.05284144849
936,3974.36464415126,3974.36464415126,3974.36464415126,3974.36464415126,3974.36464415126
937,4037.56033421821,4037.56033421821,4037.56033421821,4037.56033421821,4037.56033421821
938,4118.09754777373,4118.09754777373,4118.09754777373,4118.09754777373,4118.09754777373
939,3949.88018040604,3949.88018040604,3949.88018040604,3949.88018040604,3949.88018040604
940,3954.46474559105,3954.46474559105,3954.46474559105,3954.46474559105,3954.46474559105
941,3816.6646486188,3816.6646486188,3816.6646486188,3816.6646486188,3816.6646486188
942,3860.06071397766,3860.06071397766,3860.06071397766,3860.06071397766,3860.06071397766
943,3878.18529257944,3878.18529257944,3878.18529257944,3878.18529257944,3878.18529257944
944,3930.23010479631,3930.23010479631,3930.23010479631,3930.23010479631,3930.23010479631
945,3920.60781783108,3920.60781783108,3920.60781783108,3920.60781783108,3920.60781783108
946,3837.82338038707,3837.82338038707,3837.82338038707,3837.82338038707,3837.82338038707
947,3754.22239465422,3754.22239465422,3754.22239465422,3754.22239465422,3754.22239465422
948,3783.64285491007,3783.64285491007,3783.64285491007,3783.64285491007,3783.64285491007
949,3668.36703951456,3668.36703951456,3668.36703951456,3668.36703951456,3668.36703951456
950,3621.35472130749,3621.35472130749,3621.35472130749,3621.35472130749,3621.35472130749
951,3539.26301574999,3539.26301574999,3539.26301574999,3539.26301574999,3539.26301574999
952,3457.924017159,3457.924017159,3457.924017159,3457.924017159,3457.924017159
953,3649.38766603107,3649.38766603107,3649.38766603107,3649.38766603107,3649.38766603107
954,3684.26770841112,3684.26770841112,3684.26770841112,3684.26770841112,3684.26770841112
955,3683.93802543896,3683.93802543896,3683.93802543896,3683.93802543896,3683.93802543896
956,3705.77656686558,3705.77656686558,3705.77656686558,3705.77656686558,3705.77656686558
957,3728.40288728441,3728.40288728441,3728.40288728441,3728.40288728441,3728.40288728441
958,3547.57117524711,3547.57117524711,3547.57117524711,3547.57117524711,3547.57117524711
959,3708.36322390741,3708.36322390741,3708.36322390741,3708.36322390741,3708.36322390741
960,3762.7728711111,3762.7728711111,3762.7728711111,3762.7728711111,3762.7728711111
961,3780.86600944201,3780.86600944201,3780.86600944201,3780.86600944201,3780.86600944201
962,3851.10062390042,3851.10062390042,3851.10062390042,3851.10062390042,3851.10062390042
963,3877.07845704334,3877.07845704334,3877.07845704334,3877.07845704334,3877.07845704334
964,3881.49344605742,3881.49344605742,3881.49344605742,3881.49344605742,3881.49344605742
965,3828.08745365142,3828.08745365142,3828.08745365142,3828.08745365142,3828.08745365142
966,3869.49735961702,3869.49735961702,3869.49735961702,3869.49735961702,3869.49735961702
967,3858.2883908108,3858.2883908108,3858.2883908108,3858.2883908108,3858.2883908108
968,3888.33035640467,3888.33035640467,3888.33035640467,3888.33035640467,3888.33035640467
969,3971.49198413786,3971.49198413786,3971.49198413786,3971.49198413786,3971.49198413786
970,3874.74118791025,3874.74118791025,3874.74118791025,3874.74118791025,3874.74118791025
971,3871.62407651926,3871.62407651926,3871.62407651926,3871.62407651926,3871.62407651926
972,3988.80342263747,3988.80342263747,3988.80342263747,3988.80342263747,3988.80342263747
973,4083.36007632926,4083.36007632926,4083.36007632926,4083.36007632926,4083.36007632926
974,4034.12389044262,4034.12389044262,4034.12389044262,4034.12389044262,4034.12389044262
975,3984.4706425671,3984.4706425671,3984.4706425671,3984.4706425671,3984.4706425671
976,4099.40955000579,4099.40955000579,4099.40955000579,4099.40955000579,4099.40955000579
977,4139.60524606487,4139.60524606487,4139.60524606487,4139.60524606487,4139.60524606487
978,4186.38181247386,4186.38181247386,4186.38181247386,4186.38181247386,4186.38181247386
979,4230.16278344562,4230.16278344562,4230.16278344562,4230.16278344562,4230.16278344562
980,4253.31128746591,4253.31128746591,4253.31128746591,4253.31128746591,4253.31128746591
981,4311.6741935846,4311.6741935846,4311.6741935846,4311.6741935846,4311.6741935846
982,4234.67606182583,4234.67606182583,4234.67606182583,4234.67606182583,4234.67606182583
983,4245.76367798738,4245.76367798738,4245.76367798738,4245.76367798738,4245.76367798738
984,4248.12912538059,4248.12912538059,4248.12912538059,4248.12912538059,4248.12912538059
985,4331.43855487389,4331.43855487389,4331.43855487389,4331.43855487389,4331.43855487389
986,4326.31694357879,4326.31694357879,4326.31694357879,4326.31694357879,4326.31694357879
987,4334.15840660708,4334.15840660708,4334.15840660708,4334.15840660708,4334.15840660708
988,4347.41992102174,4347.41992102174,4347.41992102174,4347.41992102174,4347.41992102174
989,4345.74751407711,4345.74751407711,4345.74751407711,4345.74751407711,4345.74751407711
990,4364.1894325781,4364.1894325781,4364.1894325781,4364.1894325781,4364.1894325781
991,4334.60301904653,4334.60301904653,4334.60301904653,4334.60301904653,4334.60301904653
992,4394.53181698193,4394.53181698193,4394.53181698193,4394.53181698193,4394.53181698193
993,4421.9884520082,4421.9884520082,4421.9884520082,4421.9884520082,4421.9884520082
994,4406.75687990662,4406.75687990662,4406.75687990662,4406.75687990662,4406.75687990662
995,4373.67987903129,4373.67987903129,4373.67987903129,4373.67987903129,4373.67987903129
996,4368.13572621223,4368.13572621223,4368.13572621223,4368.13572621223,4368.13572621223
997,4396.09422057455,4396.09422057455,4396.09422057455,4396.09422057455,4396.09422057455
998,4380.23215106634,4380.23215106634,4380.23215106634,4380.23215106634,4380.23215106634
999,4373.54222248761,4373.54222248761,4373.54222248761,4373.54222248761,4373.54222248761
1000,4325.58159208602,4325.58159208602,4325.58159208602,4325.58159208602,4325.58159208602
1001,4285.86216624214,4285.86216624214,4285.86216624214,4285.86216624214,4285.86216624214
1002,4284.47454707842,4284.47454707842,4284.47454707842,4284.47454707842,4284.47454707842
1003,4376.23837111785,4376.23837111785,4376.23837111785,4376.23837111785,4376.23837111785
1004,4395.87402755622,4395.87402755622,4395.87402755622,4395.87402755622,4395.87402755622
1005,4410.75182797988,4410.75182797988,4410.75182797988,4410.75182797988,4410.75182797988
1006,4404.87396418025,4404.87396418025,4404.87396418025,4404.87396418025,4404.87396418025
1007,4470.38167834942,4470.38167834942,4470.38167834942,4470.38167834942,4470.38167834942
1008,4464.07826614485,4464.07826614485,4464.07826614485,4464.07826614485,4464.07826614485
1009,4499.18043462395,4499.18043462395,4499.18043462395,4499.18043462395,4499.18043462395
1010,4477.03378719807,4477.03378719807,4477.03378719807,4477.03378719807,4477.03378719807
1011,4606.48952296441,4606.48952296441,4606.48952296441,4606.48952296441,4606.48952296441
1012,4479.02133305168,4479.02133305168,4479.02133305168,4479.02133305168,4479.02133305168
1013,4451.7612428534,4451.7612428534,4451.7612428534,4451.7612428534,4451.7612428534
1014,4481.19965397766,4481.19965397766,4481.19965397766,4481.19965397766,4481.19965397766
1015,4422.84648733777,4422.84648733777,4422.84648733777,4422.84648733777,4422.84648733777
1016,4427.82889214901,4427.82889214901,4427.82889214901,4427.82889214901,4427.82889214901
1017,4493.19016422822,4493.19016422822,4493.19016422822,4493.19016422822,4493.19016422822
1018,4594.97955244676,4594.97955244676,4594.97955244676,4594.97955244676,4594.97955244676
1019,4610.91695132526,4610.91695132526,4610.91695132526,4610.91695132526,4610.91695132526
1020,4688.71331730058,4688.71331730058,4688.71331730058,4688.71331730058,4688.71331730058
1021,4665.76954866762,4665.76954866762,4665.76954866762,4665.76954866762,4665.76954866762
1022,4701.33828138126,4701.33828138126,4701.33828138126,4701.33828138126,4701.33828138126
1023,4717.32150231689,4717.32150231689,4717.32150231689,4717.32150231689,4717.32150231689
1024,4691.03077208593,4691.03077208593,4691.03077208593,4691.03077208593,4691.03077208593
1025,4722.57520342634,4722.57520342634,4722.57520342634,4722.57520342634,4722.57520342634
1026,4719.13696450899,4719.13696450899,4719.13696450899,4719.13696450899,4719.13696450899
1027,4766.14450307232,4766.14450307232,4766.14450307232,4766.14450307232,4766.14450307232
