# IndexValue_NDXT, Volume_GOOGL,Volume_AAPL,CPI,High_GOOGL,High_AAPL, NetChange_NDXT, High_NDXT, Low_NDXT, Close/Last_GOOGL, Open_GOOGL, Low_GOOGL, Close/Last_AAPL, Open_AAPL, Low_AAPL
2.899441124833774211e+03,3.266764142382664606e+07,1.224967007012148499e+08,2.426874019572493637e+02,4.072631415442613445e+01,2.913020976451080912e+01,-5.471165939116781729e+00,2.902408085368673255e+03,2.883482594697923105e+03,4.034384320010611447e+01,2.896851253731614406e+01,4.012841470862462501e+01,2.913020976451080912e+01,2.896851253731614406e+01,9.973623200371656594e+01
2.941640423423693846e+03,3.040176927154365927e+07,1.178908314536902010e+08,2.429268528771362128e+02,4.097835620362103271e+01,2.950789424302008968e+01,3.217405968021394891e+00,2.947957460083297065e+03,2.915515813543267541e+03,4.070501796120893090e+01,2.942498971578066858e+01,4.045592206175102490e+01,2.950789424302008968e+01,2.942498971578066858e+01,9.973623200371656594e+01
2.965627113848476711e+03,3.245452309261125699e+07,1.150103737911417633e+08,2.430203244580936826e+02,4.164890217093994806e+01,2.991331501144112792e+01,5.813961552330081162e+00,2.972175763194457431e+03,2.924997060607869571e+03,4.164780625826822558e+01,2.978966589549757771e+01,4.112795629179268531e+01,2.991331501144112792e+01,2.978966589549757771e+01,9.973623200371656594e+01
2.983650053933178242e+03,2.995634731020372733e+07,1.116799499289748967e+08,2.432577382685389296e+02,4.157121421892449575e+01,3.006792122589091321e+01,1.045415884671854023e+01,2.993830627289485165e+03,2.964194449375498152e+03,4.170139825295512281e+01,2.999298553927422972e+01,4.114269566308800563e+01,3.006792122589091321e+01,2.999298553927422972e+01,9.973623200371656594e+01
3.007963524298410448e+03,2.919984099896091968e+07,1.191568857757514268e+08,2.432524267279571575e+02,4.133074123046372961e+01,3.008437836969984858e+01,1.320383654193629397e+01,3.018867436859185545e+03,3.000868560069147861e+03,4.141656352443635569e+01,3.012249673489594670e+01,4.120729305166558731e+01,3.008437836969984858e+01,3.012249673489594670e+01,9.973623200371656594e+01
3.053634782066786556e+03,3.639575311029559374e+07,1.147177508216428757e+08,2.434363168266613684e+02,4.287303189617406218e+01,2.996545386256789811e+01,2.522151289724580892e+01,3.062607044530454459e+03,3.020156082145379969e+03,4.265901261132152200e+01,2.986157023223972828e+01,4.244116285471802286e+01,2.996545386256789811e+01,2.986157023223972828e+01,9.973623200371656594e+01
3.062273701384256583e+03,3.644765482232093811e+07,2.297613610424762368e+08,2.435419033553632744e+02,4.183877075167505666e+01,3.174972178270381562e+01,9.032267234571854431e+00,3.074170496389001983e+03,3.041800259362877568e+03,4.155351564188761415e+01,3.103175721139750465e+01,4.131967599953679127e+01,3.174972178270381562e+01,3.103175721139750465e+01,9.973623200371656594e+01
3.083452257249757622e+03,3.894298729075165093e+07,3.158456131956198215e+08,2.437512648782305860e+02,4.099312507805129968e+01,3.289457915626918805e+01,-3.577022697820755326e+00,3.101225282773915296e+03,3.071180570859419277e+03,4.054837628133628868e+01,3.193568670453710467e+01,4.042210235474929902e+01,3.289457915626918805e+01,3.193568670453710467e+01,9.973623200371656594e+01
3.112209925335703247e+03,3.527083525143573433e+07,1.991460006602072716e+08,2.436938218237492038e+02,4.145878512920619841e+01,3.283828514569975709e+01,3.352058083510535802e+00,3.130215512942633268e+03,3.105774985019119868e+03,4.101881420572299675e+01,3.249988977050954020e+01,4.105046355311716866e+01,3.283828514569975709e+01,3.249988977050954020e+01,9.973623200371656594e+01
3.129949850485326351e+03,2.710093839370807260e+07,1.269831521838221848e+08,2.436950277486607206e+02,4.167706118471545551e+01,3.322143426079270512e+01,1.483586451882039370e+01,3.151054357936831366e+03,3.134086779564675908e+03,4.146446312133331702e+01,3.300341796843359532e+01,4.124814859349705642e+01,3.322143426079270512e+01,3.300341796843359532e+01,9.973623200371656594e+01
3.142292650321934161e+03,3.018326231095137447e+07,1.172034136467747837e+08,2.437190471636058078e+02,4.203278275792403207e+01,3.351197012915592666e+01,2.092974169090367553e+01,3.143864020561523830e+03,3.127615240670462299e+03,4.209370326446600785e+01,3.336993351901317340e+01,4.170456509567147663e+01,3.351197012915592666e+01,3.336993351901317340e+01,9.973623200371656594e+01
3.195287745159783299e+03,3.434977145026373863e+07,1.247078644170317650e+08,2.437512541016724867e+02,4.237750752297485235e+01,3.404187223525947559e+01,-6.851693969685488383e-01,3.197145590938004716e+03,3.158234498593302760e+03,4.247019411278895262e+01,3.388856711134374677e+01,4.203270888902868307e+01,3.404187223525947559e+01,3.388856711134374677e+01,9.973623200371656594e+01
3.207140433976244367e+03,2.819840000839672983e+07,1.330785278403473496e+08,2.437617464686816788e+02,4.276740451501843410e+01,3.429128941653127072e+01,5.738629905425003841e+00,3.214378290994093277e+03,3.196396471937732713e+03,4.256131728709696205e+01,3.409473057966235388e+01,4.251315188692871061e+01,3.429128941653127072e+01,3.409473057966235388e+01,9.973623200371656594e+01
3.216337004688884008e+03,3.227478450260965154e+07,1.298633729992146939e+08,2.438112597433336646e+02,4.286514391672319846e+01,3.470320612136967497e+01,1.680517013285021477e+01,3.223245151524785342e+03,3.185758122001444463e+03,4.288944993311773146e+01,3.435051137543808863e+01,4.251755747983861511e+01,3.470320612136967497e+01,3.435051137543808863e+01,9.973623200371656594e+01
3.235199306807053745e+03,3.774083538065282255e+07,1.353562635653010011e+08,2.438093227115289494e+02,4.298491192970794117e+01,3.508230949199118243e+01,1.880375086960215469e+01,3.237894285505945390e+03,3.190399900387447360e+03,4.288108783965622450e+01,3.447978269339031954e+01,4.254137955888559475e+01,3.508230949199118243e+01,3.447978269339031954e+01,9.973623200371656594e+01
3.211980075379324717e+03,3.101424830130048096e+07,1.146394558157989532e+08,2.439339019505821113e+02,4.296940032719672331e+01,3.485983821011734562e+01,4.080109675710829720e+00,3.220201019646515306e+03,3.188878636251054559e+03,4.258053798957031688e+01,3.462826946828811003e+01,4.254977093156285406e+01,3.485983821011734562e+01,3.462826946828811003e+01,9.973623200371656594e+01
3.203495880036674407e+03,2.939265349471979588e+07,1.142771441767935604e+08,2.439933919977696348e+02,4.297393887177831573e+01,3.467318888889994355e+01,5.459384622781854546e+00,3.209022849026202039e+03,3.182320110604040110e+03,4.277502719621888616e+01,3.470660635419152129e+01,4.247866273935620995e+01,3.467318888889994355e+01,3.470660635419152129e+01,9.973623200371656594e+01
3.269532130124507148e+03,3.027190460800698400e+07,1.114625485676059276e+08,2.440555488872106480e+02,4.330973951946506162e+01,3.483670978965288612e+01,2.910452195771447492e+01,3.275960546270406667e+03,3.245557134540262268e+03,4.329182560563157978e+01,3.469877638413035470e+01,4.293948648791729283e+01,3.483670978965288612e+01,3.469877638413035470e+01,9.973623200371656594e+01
3.270603328993752257e+03,3.539397161825392395e+07,1.750797290842853785e+08,2.441135014789633715e+02,4.372016844388487300e+01,3.538719423378339002e+01,3.504144632890893618e+00,3.289396435086744077e+03,3.281542693652987509e+03,4.357743243790217491e+01,3.540884198270524053e+01,4.338265831962359442e+01,3.538719423378339002e+01,3.540884198270524053e+01,9.973623200371656594e+01
3.195034602495820764e+03,4.340565364333176613e+07,1.424153611281171143e+08,2.441867536758270489e+02,4.367059259247012193e+01,3.585604276646284916e+01,-3.226875174735318552e+01,3.294017073681938655e+03,3.189753284481113951e+03,4.245184452072098935e+01,3.554242777495932160e+01,4.223634257030126093e+01,3.585604276646284916e+01,3.554242777495932160e+01,9.973623200371656594e+01
3.261936707730361832e+03,3.733686074490795285e+07,1.266067978498340249e+08,2.442361473990912657e+02,4.311801842162964959e+01,3.587954960247377301e+01,-5.131396242372773031e+00,3.281751826984384934e+03,3.246325927171273179e+03,4.282089794950946526e+01,3.580373530188143150e+01,4.238815296981496061e+01,3.587954960247377301e+01,3.580373530188143150e+01,9.973623200371656594e+01
3.277098080061581186e+03,2.886918620603941381e+07,1.189869058577124625e+08,2.442954165796452912e+02,4.261208409806359754e+01,3.617109219897214700e+01,1.130005306528109799e+01,3.273866033640166279e+03,3.274741489414404896e+03,4.259985826478876447e+01,3.595089860716717567e+01,4.221869314591604905e+01,3.617109219897214700e+01,3.595089860716717567e+01,9.973623200371656594e+01
3.256771822906759553e+03,3.277173291194148734e+07,1.153987025299466848e+08,2.443784524655541759e+02,4.271653004001947807e+01,3.618605269864248442e+01,1.068107352401248278e+01,3.268089675263934168e+03,3.240086348537962294e+03,4.228251394395003615e+01,3.599909504965339124e+01,4.218721714147616808e+01,3.618605269864248442e+01,3.599909504965339124e+01,9.973623200371656594e+01
3.256019040576627503e+03,3.473545972750752419e+07,1.259237378019641489e+08,2.444318654723370514e+02,4.264980605551494364e+01,3.608200652583812484e+01,5.298502515772750776e+00,3.261559986727415435e+03,3.227410891978108339e+03,4.211718009022787612e+01,3.612776107079450583e+01,4.218774621716770667e+01,3.608200652583812484e+01,3.612776107079450583e+01,9.973623200371656594e+01
3.256221708549884170e+03,2.526604820993450284e+07,1.067656487650912702e+08,2.444993566391638069e+02,4.219437959518374726e+01,3.590173911900124892e+01,-1.789817243595560825e+00,3.280286126542594957e+03,3.252722299871835276e+03,4.192741856078989571e+01,3.581499947843163056e+01,4.188919176158559310e+01,3.590173911900124892e+01,3.581499947843163056e+01,9.973623200371656594e+01
3.236013058023271242e+03,2.701171076578204706e+07,9.695129227125029266e+07,2.445050411928751259e+02,4.261582403520890239e+01,3.575324448671280209e+01,1.395519160423876315e+01,3.244779194726512742e+03,3.220605873806594900e+03,4.242943558656048708e+01,3.560950920976415546e+01,4.228349465666521212e+01,3.575324448671280209e+01,3.560950920976415546e+01,9.973623200371656594e+01
3.229288274819391972e+03,2.830760400624933466e+07,7.424062767501047254e+07,2.446008470373413388e+02,4.291928195764058529e+01,3.543808789962801598e+01,4.556172217913170286e+00,3.231534570203966268e+03,3.207993848970428644e+03,4.273779960771125985e+01,3.527309714700622578e+01,4.258101725041148455e+01,3.543808789962801598e+01,3.527309714700622578e+01,9.973623200371656594e+01
3.292031666260215388e+03,2.671276742992842942e+07,8.814765703687143326e+07,2.446607053490245391e+02,4.398624892747334769e+01,3.587326197495370650e+01,-1.416755484078310978e+01,3.312046621029422113e+03,3.282752422726750865e+03,4.373273318914088037e+01,3.581691668339722412e+01,4.353538772524916567e+01,3.587326197495370650e+01,3.581691668339722412e+01,9.973623200371656594e+01
3.321652463274770980e+03,3.041445121433211491e+07,1.020154202534589171e+08,2.447276292324457927e+02,4.484743051933151037e+01,3.628663968208573465e+01,-1.262992945615053841e+01,3.357433759247296166e+03,3.320121901762800917e+03,4.485314836072134881e+01,3.622850752856022893e+01,4.445518751420792114e+01,3.628663968208573465e+01,3.622850752856022893e+01,9.973623200371656594e+01
3.338648531207589713e+03,3.456623025683329254e+07,1.154366133032393754e+08,2.447633809556675715e+02,4.662805989970723175e+01,3.655143210440154178e+01,1.061695303969396065e+01,3.356184041176604751e+03,3.326566350775557567e+03,4.641850786129830908e+01,3.638913307564686761e+01,4.606835631031746914e+01,3.655143210440154178e+01,3.638913307564686761e+01,9.973623200371656594e+01
3.369942386187671218e+03,3.453587242146506160e+07,1.154384335015836656e+08,2.448113728781278553e+02,4.822979081334349161e+01,3.679061256101961419e+01,1.086528824950772254e+01,3.370855683744416183e+03,3.357346053307497641e+03,4.769126392088985256e+01,3.672939541121998985e+01,4.752854132460735315e+01,3.679061256101961419e+01,3.672939541121998985e+01,9.973623200371656594e+01
3.380961721704297815e+03,3.535130989552019536e+07,1.630627608431801498e+08,2.448231912824676613e+02,4.800939476384650106e+01,3.887460275928150821e+01,-3.396822992075812397e+00,3.384235659006939841e+03,3.381206482929017511e+03,4.785229690885451959e+01,3.736963183050876580e+01,4.726446395292298064e+01,3.887460275928150821e+01,3.736963183050876580e+01,9.973623200371656594e+01
3.429444680146222254e+03,2.862207159274028987e+07,1.070391173635920882e+08,2.448466380902466994e+02,4.780937421555570666e+01,3.927595528365468169e+01,1.184623508359952115e+00,3.438507929086477816e+03,3.420404587755816465e+03,4.770545290178996822e+01,3.899209694882932098e+01,4.754947219094778887e+01,3.927595528365468169e+01,3.899209694882932098e+01,9.973623200371656594e+01
3.493137832720537972e+03,2.554864981781441718e+07,9.274106198082427680e+07,2.448697116603777317e+02,4.829953093650210860e+01,3.891071390724187751e+01,1.717182983535171914e+01,3.498569547410002997e+03,3.471404754920629784e+03,4.802647709553232147e+01,3.906254426733534046e+01,4.791540672261948686e+01,3.891071390724187751e+01,3.906254426733534046e+01,9.973623200371656594e+01
3.485258234415746756e+03,2.887919031102196127e+07,1.057017799711111337e+08,2.449111553412616331e+02,4.851978339695471476e+01,3.869776269944664904e+01,9.372061653334283093e+00,3.494447376489610178e+03,3.475604635840992160e+03,4.853670802786114535e+01,3.863925592480799764e+01,4.820312571749906283e+01,3.869776269944664904e+01,3.863925592480799764e+01,9.973623200371656594e+01
3.494074407563391560e+03,2.889406553272350878e+07,1.043224075668537468e+08,2.449245754276211358e+02,4.883270402589566572e+01,3.853332500411497819e+01,3.498638969042360714e+00,3.498873541959068007e+03,3.481836082792495290e+03,4.912657406321464748e+01,3.843873102235515660e+01,4.855792628326879878e+01,3.853332500411497819e+01,3.843873102235515660e+01,9.973623200371656594e+01
3.518688599308880839e+03,2.672407174355778843e+07,1.057087528915556520e+08,2.449638027908602851e+02,4.929948516647090884e+01,3.841857404250342256e+01,9.289182136770611109e+00,3.524200537893890214e+03,3.496316276628836931e+03,4.921044996027809049e+01,3.832969766010293000e+01,4.879073382771933609e+01,3.841857404250342256e+01,3.832969766010293000e+01,9.973623200371656594e+01
3.543253756447677915e+03,3.017097447761791572e+07,7.778373652225929499e+07,2.449747085650629970e+02,4.980658904438059409e+01,3.827394946566780476e+01,1.596461286519945055e+01,3.550046198205123801e+03,3.519404319823147034e+03,4.949424872746619997e+01,3.828959139921968102e+01,4.920182921603709048e+01,3.827394946566780476e+01,3.828959139921968102e+01,9.973623200371656594e+01
3.580735610680287664e+03,3.083100093135024980e+07,9.987419182889695466e+07,2.450259322277830449e+02,5.067203881383434094e+01,3.872050335594517634e+01,4.895914920568632311e+00,3.604024183143103983e+03,3.580154648922104116e+03,5.041425149757981217e+01,3.865823260648725324e+01,4.998884334923014450e+01,3.872050335594517634e+01,3.865823260648725324e+01,9.973623200371656594e+01
3.480106637109515304e+03,5.415458706635540724e+07,1.917534978865782022e+08,2.450649280615762677e+02,5.032740079969096314e+01,3.885504622259408336e+01,-5.695068484084464444e+01,3.670748492257372163e+03,3.403242656785759664e+03,4.814388255681594586e+01,3.881742748149397926e+01,4.734519963394124176e+01,3.885504622259408336e+01,3.881742748149397926e+01,9.973623200371656594e+01
3.520501469990599162e+03,3.540205149678362906e+07,1.211860455958645195e+08,2.451040272287717414e+02,4.868143777715926035e+01,3.631586546960538442e+01,2.963182799582634175e+01,3.492278648464282469e+03,3.487482114173173159e+03,4.839639189698725374e+01,3.637514205967848113e+01,4.825518925113612312e+01,3.631586546960538442e+01,3.637514205967848113e+01,9.973623200371656594e+01
3.522825693843403315e+03,2.994063841053061187e+07,1.358181569086406231e+08,2.451436209451861146e+02,4.898423753396641445e+01,3.671208895264452110e+01,1.060035526225389901e+01,3.542335238539466445e+03,3.500764468785318968e+03,4.869675761688104387e+01,3.654011201909318629e+01,4.823823563662968184e+01,3.671208895264452110e+01,3.654011201909318629e+01,9.973623200371656594e+01
3.530284768394303683e+03,2.720923462809722126e+07,1.076459305441795737e+08,2.451777383783219761e+02,4.879443608254305786e+01,3.649701041213778296e+01,1.933347132695210746e+01,3.536134453986643621e+03,3.503030092524606516e+03,4.890138430290709692e+01,3.632029111622848916e+01,4.825565733766878651e+01,3.649701041213778296e+01,3.632029111622848916e+01,9.973623200371656594e+01
3.458565498805870448e+03,4.208623138270367682e+07,1.054241842550055683e+08,2.452244805772652398e+02,4.799268129856523757e+01,3.638953958417079093e+01,-1.186534697941642236e+01,3.492721720390430619e+03,3.416073408416244092e+03,4.785343957543022242e+01,3.628645684201217136e+01,4.735668102313018579e+01,3.638953958417079093e+01,3.628645684201217136e+01,9.973623200371656594e+01
3.396524175792416372e+03,5.141387421309198439e+07,1.178844295641498715e+08,2.452569331232108709e+02,4.747717585342277147e+01,3.626171493733862405e+01,-2.679729554663227731e+01,3.467808671414914443e+03,3.363776699710688717e+03,4.692138618873636347e+01,3.612558840552304673e+01,4.639184502784782183e+01,3.626171493733862405e+01,3.612558840552304673e+01,9.973623200371656594e+01
3.356220802594060387e+03,2.923364241947230697e+07,6.227519542119336873e+07,2.452986272798217158e+02,4.664477534044387852e+01,3.630669847920006532e+01,2.274496271859091934e+01,3.412653056015697075e+03,3.369454453550303242e+03,4.606208125176265611e+01,3.625410932720886592e+01,4.588653956716086668e+01,3.630669847920006532e+01,3.625410932720886592e+01,9.973623200371656594e+01
3.457047406321898961e+03,3.433578406164731085e+07,1.101076082191176414e+08,2.453101784120668185e+02,4.756513305611927933e+01,3.618255872633704939e+01,1.982014686946381232e+01,3.467292723330778244e+03,3.428783007195088885e+03,4.734436403461897669e+01,3.560651616510469353e+01,4.678292542990237024e+01,3.618255872633704939e+01,3.560651616510469353e+01,9.973623200371656594e+01
3.502642444569217787e+03,3.347462930484088883e+07,9.515801143632364273e+07,2.453540126779646471e+02,4.801831380675275085e+01,3.655282736201574778e+01,-6.840333716147107168e+00,3.499668622999381569e+03,3.476369711260253098e+03,4.753976872767925954e+01,3.628457955837896520e+01,4.731095355382781520e+01,3.655282736201574778e+01,3.628457955837896520e+01,9.973623200371656594e+01
3.552636085538469615e+03,3.006557217649269104e+07,1.071008977163546532e+08,2.453962325687367638e+02,4.890002755958308001e+01,3.729374976994242274e+01,-4.861221855290416727e+00,3.572387526830192201e+03,3.532722519590848151e+03,4.855347206955882200e+01,3.707292578207886891e+01,4.837244463977599906e+01,3.729374976994242274e+01,3.707292578207886891e+01,9.973623200371656594e+01
3.623787728835516191e+03,3.330599561946057901e+07,9.084695773560814559e+07,2.454358236463697551e+02,4.992303239692095218e+01,3.803586469608822540e+01,2.295741301304380499e+01,3.621805115434166510e+03,3.598583898735270395e+03,4.984180830286392450e+01,3.775512279831372808e+01,4.945607666808401603e+01,3.803586469608822540e+01,3.775512279831372808e+01,9.973623200371656594e+01
3.540753566097997009e+03,4.477515261654323339e+07,9.495213906533136964e+07,2.454777904802525086e+02,4.901665933426053101e+01,3.826605621536032231e+01,5.579780054181838977e+00,3.578665745694331690e+03,3.508674394714227219e+03,4.848857688401758992e+01,3.814132189278891616e+01,4.782057460532318061e+01,3.826605621536032231e+01,3.814132189278891616e+01,9.973623200371656594e+01
3.516043876188721697e+03,5.569855802344594896e+07,1.169192535902886838e+08,2.455153723349669406e+02,4.826243211460180760e+01,3.852073165094873985e+01,-4.154306894912906500e+00,3.586101000499073507e+03,3.462250544393752989e+03,4.748380361273167694e+01,3.851339435316938165e+01,4.678175267975061047e+01,3.852073165094873985e+01,3.851339435316938165e+01,9.973623200371656594e+01
3.494825927787011096e+03,3.966060218138949573e+07,9.025068194012546539e+07,2.455510353523503682e+02,4.795099028296221633e+01,3.733231541569521994e+01,9.748723836320714042e-01,3.515328731479920862e+03,3.498481285558706077e+03,4.748888256753704695e+01,3.725843709431736528e+01,4.721564189390274180e+01,3.733231541569521994e+01,3.725843709431736528e+01,9.973623200371656594e+01
3.488240527830650990e+03,2.676832572119157761e+07,1.136244762533627450e+08,2.457949917652100567e+02,4.723556240018704244e+01,3.988408151494024168e+01,7.645159533999548174e+00,3.513214958201825084e+03,3.480773301357950913e+03,4.744682814220022493e+01,3.939651240433704515e+01,4.685899799570886870e+01,3.988408151494024168e+01,3.939651240433704515e+01,9.973623200371656594e+01
3.517183830337456129e+03,3.406445211764109135e+07,1.361152445385375321e+08,2.459336602099570825e+02,4.758277881099678552e+01,4.065949859773651553e+01,-1.308899467717169607e+01,3.555714453036523537e+03,3.503612181747879731e+03,4.704566055523863355e+01,3.972808676283752760e+01,4.711617966577929906e+01,4.065949859773651553e+01,3.972808676283752760e+01,9.973623200371656594e+01
3.521004189017489807e+03,3.537138318707790971e+07,1.123410404267477095e+08,2.461392941687729206e+02,4.753355920411527791e+01,4.053376561723126059e+01,-8.400071927827154283e+00,3.538994473983012540e+03,3.508594521462479406e+03,4.704840768074672752e+01,4.021632827548661737e+01,4.701781903753336422e+01,4.053376561723126059e+01,4.021632827548661737e+01,9.973623200371656594e+01
3.530517842026672042e+03,3.013862716135032475e+07,1.000702699342579842e+08,2.462838136703066141e+02,4.764540910060105716e+01,4.067088423615374637e+01,7.593693151571091704e+00,3.551080569533841299e+03,3.508396063165395390e+03,4.725174238275617000e+01,4.054421461387692460e+01,4.701975558346687478e+01,4.067088423615374637e+01,4.054421461387692460e+01,9.973623200371656594e+01
3.510463156140688625e+03,3.052075498369919509e+07,9.312820603787341714e+07,2.465019547130749231e+02,4.755228047030598049e+01,4.027409201155464302e+01,2.749676304052549369e+01,3.511706551927281453e+03,3.488307299669851545e+03,4.707675540939846570e+01,4.025027702569709476e+01,4.694617676779840565e+01,4.027409201155464302e+01,4.025027702569709476e+01,9.973623200371656594e+01
3.491629490510356845e+03,3.325598448956936598e+07,9.843090403815791011e+07,2.465964927597495091e+02,4.740988339879092450e+01,4.017395627306118655e+01,1.481450632664548728e+01,3.509060514401247929e+03,3.478109581447441997e+03,4.676228221355921022e+01,4.010854436657017885e+01,4.656451592140019358e+01,4.017395627306118655e+01,4.010854436657017885e+01,9.973623200371656594e+01
3.503293814998064590e+03,2.660104291242100298e+07,1.204986758155884445e+08,2.467664839592600288e+02,4.669870782566766820e+01,4.063559488670527742e+01,-1.935188493173891189e+00,3.504271516514594168e+03,3.494520651709423419e+03,4.641817977123282901e+01,3.995898827777997298e+01,4.627539981058352225e+01,4.063559488670527742e+01,3.995898827777997298e+01,9.973623200371656594e+01
3.623059512300239930e+03,2.709057623596891016e+07,8.742793482328164577e+07,2.469364996425495065e+02,4.808225706079841189e+01,4.134724031673565037e+01,-6.008285616135225382e+00,3.643812232268413027e+03,3.611103088420069980e+03,4.805861554262632040e+01,4.152453736422326358e+01,4.770295282277137972e+01,4.134724031673565037e+01,4.152453736422326358e+01,9.973623200371656594e+01
3.540497567413142860e+03,3.504204535946457088e+07,1.134141987629579306e+08,2.469006159722135862e+02,4.724970073334651488e+01,4.101534299821137353e+01,-1.486121622689234201e+01,3.588259244792571280e+03,3.514437221892601883e+03,4.698964915229093009e+01,4.082111672922387413e+01,4.650050896816785695e+01,4.101534299821137353e+01,4.082111672922387413e+01,9.973623200371656594e+01
3.607960455602797992e+03,2.832785733552841470e+07,1.159650293294134587e+08,2.468106137380014502e+02,4.759656936496767798e+01,4.044588606994221891e+01,-2.711378024615928695e+00,3.607074049886612556e+03,3.585837221492937715e+03,4.708550110157766255e+01,4.037355256961128447e+01,4.696822987022106588e+01,4.044588606994221891e+01,4.037355256961128447e+01,9.973623200371656594e+01
3.641599462199685149e+03,2.655666782772193104e+07,1.421316087504221201e+08,2.467512650989953897e+02,4.765184851970997926e+01,3.979175051135754870e+01,-7.574751895377467292e-01,3.645078041428956567e+03,3.626258701759236374e+03,4.757749301059363489e+01,3.987922867126836479e+01,4.735868112156572352e+01,3.979175051135754870e+01,3.987922867126836479e+01,9.973623200371656594e+01
3.623118074493419044e+03,3.126896064406881481e+07,1.479615307014382184e+08,2.467993701450142225e+02,4.769351703838240297e+01,3.935129076739200826e+01,1.082143890052897817e+01,3.641699492524669495e+03,3.604769837205754357e+03,4.754065998253905434e+01,3.929555414614133468e+01,4.708241399380421655e+01,3.935129076739200826e+01,3.929555414614133468e+01,9.973623200371656594e+01
3.646968374753810622e+03,2.860306444282181934e+07,1.433153694287244976e+08,2.467063440449185237e+02,4.780350524703233361e+01,3.892309055734209267e+01,1.602362494446702001e+01,3.658075755122671580e+03,3.614474082830052339e+03,4.719256728036712900e+01,3.891127028512639185e+01,4.706097484156926924e+01,3.892309055734209267e+01,3.891127028512639185e+01,9.973623200371656594e+01
3.590426032380702509e+03,3.555434956902669370e+07,1.631109455420338511e+08,2.468396775599411228e+02,4.697081157150032027e+01,3.766090468022580495e+01,-2.325710402923355957e+01,3.635379274233233446e+03,3.576055998196424298e+03,4.655988137699348783e+01,3.711007048582708023e+01,4.617977419443055709e+01,3.766090468022580495e+01,3.711007048582708023e+01,9.973623200371656594e+01
3.747692622422450313e+03,3.903636386480783671e+07,9.569786675827220082e+07,2.466817557011166855e+02,4.904337683579572627e+01,3.867442742953493706e+01,6.536729133731753905e+00,3.738850132134882188e+03,3.703513615348697840e+03,4.925890484102526301e+01,3.853991666423920748e+01,4.858827090675700333e+01,3.867442742953493706e+01,3.853991666423920748e+01,9.973623200371656594e+01
3.719924731470134702e+03,2.391308016860480234e+07,8.182649117891150713e+07,2.467796139905011046e+02,4.853067708573712480e+01,3.891150466016907927e+01,-1.066496430565887366e+01,3.743029542812794716e+03,3.722428673679542953e+03,4.868973806924554282e+01,3.851947386575237431e+01,4.798555511101419313e+01,3.891150466016907927e+01,3.851947386575237431e+01,9.973623200371656594e+01
3.776931815972048298e+03,3.100739686735348403e+07,8.082366447346372902e+07,2.467229640573402207e+02,4.963396427401353606e+01,3.905788660280604319e+01,1.564204436301981005e+01,3.773120065218091895e+03,3.754928472316068110e+03,4.933168218137250705e+01,3.878694527677986059e+01,4.875651651672850306e+01,3.905788660280604319e+01,3.878694527677986059e+01,9.973623200371656594e+01
3.809756461727989517e+03,3.807885446257118136e+07,9.258290960731105506e+07,2.467368673834977244e+02,5.035129564766253907e+01,3.921773899054405632e+01,8.546970887038606079e+00,3.812263886687392187e+03,3.781539070633571100e+03,5.035206560756250127e+01,3.910001142530536811e+01,4.947626221581414541e+01,3.921773899054405632e+01,3.910001142530536811e+01,9.973623200371656594e+01
3.826072967594170677e+03,3.199627588047010079e+07,1.316346059812867194e+08,2.466711187227170683e+02,5.046921583341047324e+01,3.930087347022158895e+01,5.282505931336731742e+00,3.833607941939867487e+03,3.793895800007934668e+03,5.033577845168325382e+01,3.903926737306804995e+01,4.962744827935554071e+01,3.930087347022158895e+01,3.903926737306804995e+01,9.973623200371656594e+01
3.865242187691318577e+03,3.273835079727927968e+07,1.459800033057961762e+08,2.466978208040510196e+02,5.045988897799630735e+01,3.932521958961053343e+01,2.355420558822451227e+01,3.868435415741866109e+03,3.813075057813135572e+03,4.995286284159062262e+01,3.927774818839510829e+01,5.001127386688171583e+01,3.932521958961053343e+01,3.927774818839510829e+01,9.973623200371656594e+01
3.903682752136052841e+03,3.490987269530021399e+07,8.859891684125614166e+07,2.466995443113072497e+02,5.022746189854367316e+01,3.937474760768387938e+01,3.963438483154893888e+00,3.939531119074360504e+03,3.923651288088974979e+03,4.885287888370440612e+01,3.919161552918397717e+01,4.899369952030352948e+01,3.937474760768387938e+01,3.919161552918397717e+01,9.973623200371656594e+01
3.942979251772143471e+03,7.276374039483743906e+07,1.469807248913000226e+08,2.466586080089407744e+02,5.367505007789456783e+01,4.129516156019478501e+01,3.090506421951246807e+00,3.941759936091153577e+03,3.881782272799371640e+03,5.218082567190055698e+01,3.995653471424479619e+01,5.162338232823947948e+01,4.129516156019478501e+01,3.995653471424479619e+01,9.973623200371656594e+01
3.962765608008711752e+03,2.746922591806436330e+07,1.196757250952406228e+08,2.466680315874164648e+02,5.174765366511779519e+01,4.284328883130314125e+01,-1.012232445009652437e+01,3.984689629025050635e+03,3.941286186567941513e+03,5.187978913705030237e+01,4.249499181524650027e+01,5.122885860391325252e+01,4.284328883130314125e+01,4.249499181524650027e+01,9.973623200371656594e+01
